vendorName,taxCategory,referenceNumber,reconciled,notes,ledgerDescription,id,entryType,debitAmount,date,creditAmount,checkNumber,balance,amount,accountName,accountCode,iosSymbol,emoji
USDA,No Tax,REF-4867,True,Beware of the Central Scrutinizer.,Sale at Saturday farmer's market,53725,Invoice,0.0,2023-10-14 09:13:00,474.41,CHK-5595,2457.12,474.41,Cost of Goods Sold,5000,externaldrive,📦
Zappa Solar,Sales Tax,REF-6810,False,Someone painted the barn plaid again.,Purchase of heirloom tomato seeds,76468,Payroll,96.97,2023-10-13 09:32:00,0.0,CHK-6778,1323.62,96.97,Wages Payable,2100,externaldrive,🌱
Muffin Utility Inc.,No Tax,REF-3530,False,Beware of the Central Scrutinizer.,Utility payment: irrigation pump,13207,Payroll,261.11,2023-10-14 03:05:00,0.0,CHK-6915,1724.21,261.11,Cost of Goods Sold,5000,externaldrive,📦
Tractor Depot,No Tax,REF-7122,True,Paid in kale chips and weird looks.,Sale at Saturday farmer's market,50292,Equity Contribution,112.14,2023-10-13 16:03:00,0.0,,2707.37,112.14,Depreciation,6000,calendar,🛠
Farm Co-op,Sales Tax,REF-7388,True,Billy the Mountain requested cash.,Purchase of heirloom tomato seeds,51871,Equity Contribution,383.1,2023-10-08 15:03:00,0.0,CHK-8829,3514.44,383.1,Fuel,5300,tray,💼
Tractor Depot,Sales Tax,REF-6624,True,Beware of the Central Scrutinizer.,Weekly payroll distribution,36467,Invoice,0.0,2023-10-10 02:22:00,1344.52,CHK-9357,2589.21,1344.52,Insurance,5900,wrench,🧾
Johnny's Seeds,Sales Tax,REF-5018,True,Beware of the Central Scrutinizer.,Purchase of heirloom tomato seeds,64795,Invoice,0.0,2023-10-14 08:35:00,872.59,,4659.04,872.59,Depreciation,6000,calendar,🛠
Johnny's Seeds,Use Tax,REF-2577,True,Paid in kale chips and weird looks.,Weekly payroll distribution,94274,Invoice,0.0,2023-10-11 00:31:00,35.08,,2423.47,35.08,Sales - Value-Added Goods,4100,folder,🐔
Johnny's Seeds,Use Tax,REF-9637,True,Beware of the Central Scrutinizer.,Sale at Saturday farmer's market,50662,Tax,0.0,2023-10-11 04:13:00,1165.22,,1282.13,1165.22,Insurance,5900,wrench,🧾
Farm Co-op,No Tax,REF-2394,True,Paid in kale chips and weird looks.,Weekly payroll distribution,57539,Payroll,1181.23,2023-10-10 09:58:00,0.0,CHK-9712,1241.52,1181.23,Wages Payable,2100,externaldrive,🌱
Compost Collective,Use Tax,REF-9854,False,Beware of the Central Scrutinizer.,Tractor repair service,48225,Payroll,684.47,2023-10-14 11:38:00,0.0,,4725.69,684.47,Wages Payable,2100,externaldrive,🌱
Zappa Solar,Use Tax,REF-3259,False,Beware of the Central Scrutinizer.,Sale at Saturday farmer's market,69213,Equity Contribution,1116.43,2023-10-09 20:46:00,0.0,,4584.54,1116.43,Sales - Value-Added Goods,4100,folder,🐔
Tractor Depot,No Tax,REF-5129,False,Billy the Mountain requested cash.,Purchase of heirloom tomato seeds,40862,Payment,668.73,2023-10-11 19:43:00,0.0,CHK-1752,3970.76,668.73,Insurance,5900,wrench,🧾
Compost Collective,No Tax,REF-5023,False,Paid in kale chips and weird looks.,Weekly payroll distribution,89994,Invoice,0.0,2023-10-09 09:45:00,452.91,,4600.34,452.91,Fuel,5300,tray,💼
USDA,No Tax,REF-4265,True,Billy the Mountain requested cash.,Weekly payroll distribution,30471,Expense,1348.14,2023-10-09 09:27:00,0.0,,3891.01,1348.14,Wages Payable,2100,externaldrive,🌱
USDA,Sales Tax,REF-3694,True,Beware of the Central Scrutinizer.,Purchase of heirloom tomato seeds,96249,Tax,0.0,2023-10-12 10:58:00,677.18,,1146.36,677.18,Sales - Value-Added Goods,4100,folder,🐔
Tractor Depot,Use Tax,REF-1369,False,Paid in kale chips and weird looks.,Weekly payroll distribution,92749,Payroll,130.52,2023-10-09 23:43:00,0.0,,3440.68,130.52,Insurance,5900,wrench,🧾
Zappa Solar,No Tax,REF-8284,False,Billy the Mountain requested cash.,Tractor repair service,14554,Expense,1095.83,2023-10-11 12:21:00,0.0,CHK-5120,3421.51,1095.83,Sales - Value-Added Goods,4100,folder,🐔
Farm Co-op,No Tax,REF-8622,True,Beware of the Central Scrutinizer.,Sale at Saturday farmer's market,66257,Payroll,523.77,2023-10-10 12:16:00,0.0,,1745.34,523.77,Sales - Value-Added Goods,4100,folder,🐔
Compost Collective,Sales Tax,REF-2812,True,Billy the Mountain requested cash.,Sale at Saturday farmer's market,59077,Equity Contribution,742.12,2023-10-09 07:20:00,0.0,,4583.5,742.12,Taxes Payable,2200,hammer,🐝
Compost Collective,Sales Tax,REF-7096,True,Paid in kale chips and weird looks.,Weekly payroll distribution,26041,Tax,0.0,2023-10-12 23:09:00,1347.68,CHK-3092,4018.25,1347.68,Cost of Goods Sold,5000,externaldrive,📦
Tractor Depot,No Tax,REF-7910,False,Paid in kale chips and weird looks.,Tractor repair service,86918,Payroll,214.43,2023-10-08 00:26:00,0.0,,4430.84,214.43,Taxes Payable,2200,hammer,🐝
Compost Collective,Sales Tax,REF-4345,True,Billy the Mountain requested cash.,Purchase of heirloom tomato seeds,97462,Payroll,890.8,2023-10-10 15:39:00,0.0,,4353.55,890.8,Depreciation,6000,calendar,🛠
Muffin Utility Inc.,Use Tax,REF-6249,False,Paid in kale chips and weird looks.,Purchase of heirloom tomato seeds,43099,Tax,0.0,2023-10-11 06:04:00,866.59,,4783.68,866.59,Cost of Goods Sold,5000,externaldrive,📦
Farm Co-op,Sales Tax,REF-5296,True,Billy the Mountain requested cash.,Sale at Saturday farmer's market,62709,Tax,0.0,2023-10-10 20:36:00,1420.74,CHK-8241,4124.08,1420.74,Wages Payable,2100,externaldrive,🌱
Johnny's Seeds,Sales Tax,REF-6950,False,Beware of the Central Scrutinizer.,Tractor repair service,82713,Tax,0.0,2023-10-12 13:41:00,1104.66,CHK-5104,3493.67,1104.66,Taxes Payable,2200,hammer,🐝
Zappa Solar,Sales Tax,REF-6671,False,Billy the Mountain requested cash.,Utility payment: irrigation pump,46148,Invoice,0.0,2023-10-08 00:57:00,78.09,CHK-1747,2354.73,78.09,Sales - Value-Added Goods,4100,folder,🐔
Muffin Utility Inc.,No Tax,REF-3719,False,Someone painted the barn plaid again.,Weekly payroll distribution,88481,Payment,1182.77,2023-10-11 03:25:00,0.0,,2981.96,1182.77,Taxes Payable,2200,hammer,🐝
Farm Co-op,Sales Tax,REF-2419,True,Someone painted the barn plaid again.,Utility payment: irrigation pump,93423,Expense,1121.67,2023-10-12 01:20:00,0.0,,2245.05,1121.67,Fuel,5300,tray,💼
Muffin Utility Inc.,No Tax,REF-2041,True,Beware of the Central Scrutinizer.,Purchase of heirloom tomato seeds,80856,Tax,0.0,2023-10-13 09:34:00,838.29,,1546.68,838.29,Sales - Value-Added Goods,4100,folder,🐔
Tractor Depot,No Tax,REF-3429,False,Billy the Mountain requested cash.,Utility payment: irrigation pump,65361,Tax,0.0,2023-10-14 17:43:00,998.16,,4200.0,998.16,Depreciation,6000,calendar,🛠
Johnny's Seeds,Use Tax,REF-5063,True,Billy the Mountain requested cash.,Utility payment: irrigation pump,59373,Invoice,0.0,2023-10-10 04:35:00,331.43,,2944.8,331.43,Wages Payable,2100,externaldrive,🌱
Farm Co-op,Use Tax,REF-3714,True,Beware of the Central Scrutinizer.,Utility payment: irrigation pump,66748,Expense,466.06,2023-10-14 17:30:00,0.0,,2124.44,466.06,Cost of Goods Sold,5000,externaldrive,📦
Zappa Solar,Use Tax,REF-3661,False,Beware of the Central Scrutinizer.,Tractor repair service,12237,Payment,169.29,2023-10-12 12:48:00,0.0,CHK-1655,4056.34,169.29,Owner's Equity,3000,tray,🏡
Farm Co-op,Use Tax,REF-4378,True,Paid in kale chips and weird looks.,Purchase of heirloom tomato seeds,30837,Tax,0.0,2023-10-11 17:38:00,1216.73,,2959.19,1216.73,Cost of Goods Sold,5000,externaldrive,📦
Compost Collective,Use Tax,REF-1845,False,Someone painted the barn plaid again.,Weekly payroll distribution,23965,Payroll,975.62,2023-10-08 11:16:00,0.0,CHK-6980,2681.63,975.62,Depreciation,6000,calendar,🛠
Muffin Utility Inc.,No Tax,REF-6901,False,Billy the Mountain requested cash.,Utility payment: irrigation pump,75487,Equity Contribution,998.79,2023-10-12 01:49:00,0.0,CHK-7011,2953.93,998.79,Cost of Goods Sold,5000,externaldrive,📦
Compost Collective,Sales Tax,REF-6279,False,Someone painted the barn plaid again.,Sale at Saturday farmer's market,13160,Tax,0.0,2023-10-11 21:39:00,976.6,,1201.54,976.6,Depreciation,6000,calendar,🛠
Zappa Solar,No Tax,REF-8503,False,Billy the Mountain requested cash.,Sale at Saturday farmer's market,64592,Payment,1465.53,2023-10-10 12:35:00,0.0,CHK-1029,2586.2,1465.53,Depreciation,6000,calendar,🛠
Farm Co-op,Use Tax,REF-2643,False,Billy the Mountain requested cash.,Purchase of heirloom tomato seeds,24370,Equity Contribution,930.91,2023-10-12 07:35:00,0.0,,3147.76,930.91,Owner's Equity,3000,tray,🏡
USDA,Use Tax,REF-4192,True,Beware of the Central Scrutinizer.,Utility payment: irrigation pump,52592,Payroll,1302.53,2023-10-10 09:24:00,0.0,,1544.49,1302.53,Cost of Goods Sold,5000,externaldrive,📦
Farm Co-op,Sales Tax,REF-1842,True,Someone painted the barn plaid again.,Utility payment: irrigation pump,16424,Expense,896.9,2023-10-13 22:28:00,0.0,,3965.43,896.9,Cost of Goods Sold,5000,externaldrive,📦
Tractor Depot,No Tax,REF-1054,False,Paid in kale chips and weird looks.,Tractor repair service,33819,Invoice,0.0,2023-10-08 13:41:00,1360.12,CHK-5921,2305.06,1360.12,Wages Payable,2100,externaldrive,🌱
Zappa Solar,Use Tax,REF-7516,True,Beware of the Central Scrutinizer.,Purchase of heirloom tomato seeds,90480,Tax,0.0,2023-10-10 07:09:00,811.35,CHK-3176,3080.75,811.35,Fuel,5300,tray,💼
USDA,No Tax,REF-8404,False,Someone painted the barn plaid again.,Utility payment: irrigation pump,33246,Expense,812.37,2023-10-08 12:43:00,0.0,CHK-1683,2732.03,812.37,Insurance,5900,wrench,🧾
Johnny's Seeds,Use Tax,REF-3772,False,Beware of the Central Scrutinizer.,Sale at Saturday farmer's market,38225,Payment,1490.84,2023-10-11 16:14:00,0.0,,4277.67,1490.84,Cost of Goods Sold,5000,externaldrive,📦
Johnny's Seeds,Sales Tax,REF-1670,True,Paid in kale chips and weird looks.,Weekly payroll distribution,59914,Tax,0.0,2023-10-12 05:03:00,213.15,,1860.35,213.15,Taxes Payable,2200,hammer,🐝
Compost Collective,Use Tax,REF-2913,False,Beware of the Central Scrutinizer.,Weekly payroll distribution,57515,Invoice,0.0,2023-10-09 23:21:00,152.73,,2623.8,152.73,Sales - Value-Added Goods,4100,folder,🐔
Farm Co-op,Use Tax,REF-1833,False,Paid in kale chips and weird looks.,Utility payment: irrigation pump,86069,Equity Contribution,285.96,2023-10-13 11:01:00,0.0,CHK-2107,3778.38,285.96,Depreciation,6000,calendar,🛠
USDA,Use Tax,REF-3360,True,Paid in kale chips and weird looks.,Weekly payroll distribution,84927,Payment,323.69,2023-10-21 20:00:00,0.0,CHK-5330,4921.74,323.69,Depreciation,6000,calendar,🛠
Tractor Depot,No Tax,REF-9367,False,Paid in kale chips and weird looks.,Utility payment: irrigation pump,55112,Expense,88.32,2023-10-19 13:11:00,0.0,CHK-6519,2816.82,88.32,Fuel,5300,tray,💼
Tractor Depot,Sales Tax,REF-8350,True,Someone painted the barn plaid again.,Tractor repair service,18579,Expense,683.98,2023-10-18 11:11:00,0.0,,2561.46,683.98,Taxes Payable,2200,hammer,🐝
Zappa Solar,Sales Tax,REF-9918,True,Billy the Mountain requested cash.,Sale at Saturday farmer's market,72941,Invoice,0.0,2023-10-16 05:30:00,1108.43,,4720.67,1108.43,Fuel,5300,tray,💼
Muffin Utility Inc.,Sales Tax,REF-1993,False,Someone painted the barn plaid again.,Utility payment: irrigation pump,98316,Payment,170.26,2023-10-16 03:31:00,0.0,,1229.2,170.26,Wages Payable,2100,externaldrive,🌱
Compost Collective,Sales Tax,REF-4255,True,Someone painted the barn plaid again.,Utility payment: irrigation pump,80477,Payment,350.93,2023-10-18 05:17:00,0.0,,2550.34,350.93,Depreciation,6000,calendar,🛠
Farm Co-op,Use Tax,REF-2033,False,Paid in kale chips and weird looks.,Tractor repair service,33996,Tax,0.0,2023-10-21 22:02:00,468.45,CHK-2678,1105.43,468.45,Taxes Payable,2200,hammer,🐝
Farm Co-op,No Tax,REF-4508,True,Billy the Mountain requested cash.,Utility payment: irrigation pump,52154,Tax,0.0,2023-10-17 13:07:00,813.82,CHK-1995,3419.17,813.82,Owner's Equity,3000,tray,🏡
Zappa Solar,Use Tax,REF-1548,False,Paid in kale chips and weird looks.,Tractor repair service,44540,Equity Contribution,396.79,2023-10-16 04:53:00,0.0,,2571.27,396.79,Sales - Value-Added Goods,4100,folder,🐔
Muffin Utility Inc.,Use Tax,REF-3080,False,Paid in kale chips and weird looks.,Tractor repair service,50439,Payroll,212.28,2023-10-15 05:26:00,0.0,,1436.33,212.28,Sales - Value-Added Goods,4100,folder,🐔
USDA,No Tax,REF-2204,False,Billy the Mountain requested cash.,Tractor repair service,36429,Invoice,0.0,2023-10-20 13:27:00,207.1,CHK-6327,4470.04,207.1,Taxes Payable,2200,hammer,🐝
Tractor Depot,Use Tax,REF-7702,False,Billy the Mountain requested cash.,Sale at Saturday farmer's market,34454,Invoice,0.0,2023-10-15 12:04:00,1136.3,CHK-5749,4157.02,1136.3,Owner's Equity,3000,tray,🏡
Johnny's Seeds,No Tax,REF-4564,False,Beware of the Central Scrutinizer.,Utility payment: irrigation pump,70191,Payroll,553.96,2023-10-20 00:58:00,0.0,,4809.44,553.96,Owner's Equity,3000,tray,🏡
Farm Co-op,No Tax,REF-7553,True,Beware of the Central Scrutinizer.,Utility payment: irrigation pump,75292,Invoice,0.0,2023-10-15 22:17:00,810.23,CHK-5888,1284.64,810.23,Cost of Goods Sold,5000,externaldrive,📦
Tractor Depot,Sales Tax,REF-8138,True,Beware of the Central Scrutinizer.,Purchase of heirloom tomato seeds,95081,Equity Contribution,587.11,2023-10-18 19:14:00,0.0,,2716.03,587.11,Depreciation,6000,calendar,🛠
Compost Collective,No Tax,REF-9065,False,Someone painted the barn plaid again.,Weekly payroll distribution,86454,Payroll,1351.45,2023-10-16 21:15:00,0.0,,1761.1,1351.45,Depreciation,6000,calendar,🛠
Farm Co-op,Use Tax,REF-6275,False,Billy the Mountain requested cash.,Weekly payroll distribution,47947,Expense,782.59,2023-10-16 06:55:00,0.0,CHK-4245,4973.84,782.59,Fuel,5300,tray,💼
USDA,Use Tax,REF-4173,False,Paid in kale chips and weird looks.,Tractor repair service,58999,Payroll,661.34,2023-10-21 12:43:00,0.0,CHK-7036,2767.42,661.34,Cost of Goods Sold,5000,externaldrive,📦
Compost Collective,Use Tax,REF-9511,False,Beware of the Central Scrutinizer.,Sale at Saturday farmer's market,19368,Payroll,832.42,2023-10-15 16:24:00,0.0,CHK-2630,1709.87,832.42,Owner's Equity,3000,tray,🏡
Farm Co-op,Sales Tax,REF-9292,True,Billy the Mountain requested cash.,Purchase of heirloom tomato seeds,85933,Expense,1094.21,2023-10-20 18:31:00,0.0,,3498.63,1094.21,Fuel,5300,tray,💼
Johnny's Seeds,Sales Tax,REF-6041,False,Someone painted the barn plaid again.,Utility payment: irrigation pump,98024,Expense,1150.65,2023-10-16 20:11:00,0.0,,2952.0,1150.65,Taxes Payable,2200,hammer,🐝
Johnny's Seeds,No Tax,REF-7241,True,Paid in kale chips and weird looks.,Purchase of heirloom tomato seeds,40838,Payroll,217.17,2023-10-19 04:05:00,0.0,,2458.56,217.17,Depreciation,6000,calendar,🛠
USDA,No Tax,REF-1584,True,Billy the Mountain requested cash.,Sale at Saturday farmer's market,65484,Payroll,903.66,2023-10-19 16:31:00,0.0,CHK-8621,1407.47,903.66,Wages Payable,2100,externaldrive,🌱
Tractor Depot,Sales Tax,REF-2104,False,Beware of the Central Scrutinizer.,Utility payment: irrigation pump,51630,Payment,118.41,2023-10-16 00:31:00,0.0,CHK-3511,4802.97,118.41,Insurance,5900,wrench,🧾
Zappa Solar,Use Tax,REF-7944,False,Paid in kale chips and weird looks.,Weekly payroll distribution,52012,Tax,0.0,2023-10-21 04:18:00,627.29,,1417.24,627.29,Cost of Goods Sold,5000,externaldrive,📦
USDA,No Tax,REF-7018,True,Paid in kale chips and weird looks.,Sale at Saturday farmer's market,63239,Equity Contribution,432.25,2023-10-18 02:27:00,0.0,CHK-9934,1680.93,432.25,Cost of Goods Sold,5000,externaldrive,📦
Muffin Utility Inc.,Use Tax,REF-7403,False,Paid in kale chips and weird looks.,Sale at Saturday farmer's market,30298,Invoice,0.0,2023-10-20 10:33:00,1416.29,,4283.18,1416.29,Wages Payable,2100,externaldrive,🌱
USDA,No Tax,REF-7493,False,Someone painted the barn plaid again.,Purchase of heirloom tomato seeds,21808,Tax,0.0,2023-10-15 03:09:00,374.78,,2892.65,374.78,Insurance,5900,wrench,🧾
Zappa Solar,Use Tax,REF-3190,True,Someone painted the barn plaid again.,Purchase of heirloom tomato seeds,14678,Invoice,0.0,2023-10-15 18:47:00,216.38,CHK-9231,2512.47,216.38,Owner's Equity,3000,tray,🏡
USDA,Sales Tax,REF-3196,True,Paid in kale chips and weird looks.,Sale at Saturday farmer's market,34834,Payment,651.3,2023-10-18 15:26:00,0.0,,2657.58,651.3,Owner's Equity,3000,tray,🏡
Tractor Depot,Sales Tax,REF-4460,False,Paid in kale chips and weird looks.,Tractor repair service,84224,Expense,355.31,2023-10-21 08:49:00,0.0,,2936.87,355.31,Taxes Payable,2200,hammer,🐝
Muffin Utility Inc.,Use Tax,REF-2280,False,Paid in kale chips and weird looks.,Tractor repair service,80090,Expense,367.02,2023-10-20 15:12:00,0.0,CHK-5404,4061.29,367.02,Cost of Goods Sold,5000,externaldrive,📦
Johnny's Seeds,Use Tax,REF-9374,False,Billy the Mountain requested cash.,Sale at Saturday farmer's market,97573,Invoice,0.0,2023-10-16 17:47:00,870.99,CHK-2780,3330.98,870.99,Wages Payable,2100,externaldrive,🌱
Tractor Depot,Use Tax,REF-5898,True,Beware of the Central Scrutinizer.,Utility payment: irrigation pump,40483,Payroll,716.62,2023-10-18 08:11:00,0.0,CHK-1389,3668.68,716.62,Depreciation,6000,calendar,🛠
Compost Collective,Sales Tax,REF-3820,True,Someone painted the barn plaid again.,Sale at Saturday farmer's market,48873,Equity Contribution,837.95,2023-10-21 20:09:00,0.0,,3741.43,837.95,Owner's Equity,3000,tray,🏡
USDA,Use Tax,REF-7038,True,Paid in kale chips and weird looks.,Weekly payroll distribution,56011,Payroll,601.36,2023-10-21 07:17:00,0.0,CHK-7480,2324.59,601.36,Cost of Goods Sold,5000,externaldrive,📦
USDA,Use Tax,REF-9772,False,Beware of the Central Scrutinizer.,Utility payment: irrigation pump,15464,Payment,872.85,2023-10-18 09:51:00,0.0,,2944.91,872.85,Depreciation,6000,calendar,🛠
Tractor Depot,Sales Tax,REF-9255,True,Someone painted the barn plaid again.,Tractor repair service,95075,Tax,0.0,2023-10-20 17:10:00,454.67,CHK-2224,3777.95,454.67,Insurance,5900,wrench,🧾
Muffin Utility Inc.,Sales Tax,REF-9642,True,Billy the Mountain requested cash.,Tractor repair service,78690,Payroll,781.9,2023-10-17 05:41:00,0.0,CHK-6587,4692.25,781.9,Fuel,5300,tray,💼
Zappa Solar,Sales Tax,REF-5089,False,Billy the Mountain requested cash.,Tractor repair service,43744,Equity Contribution,544.81,2023-10-28 19:12:00,0.0,CHK-2228,3524.46,544.81,Taxes Payable,2200,hammer,🐝
Muffin Utility Inc.,No Tax,REF-4481,True,Someone painted the barn plaid again.,Purchase of heirloom tomato seeds,18378,Expense,803.94,2023-10-28 16:22:00,0.0,CHK-2048,3804.73,803.94,Wages Payable,2100,externaldrive,🌱
Compost Collective,Use Tax,REF-7846,True,Billy the Mountain requested cash.,Purchase of heirloom tomato seeds,81178,Tax,0.0,2023-10-24 02:29:00,746.04,,3966.09,746.04,Sales - Value-Added Goods,4100,folder,🐔
Farm Co-op,No Tax,REF-6428,False,Billy the Mountain requested cash.,Weekly payroll distribution,62948,Invoice,0.0,2023-10-25 10:12:00,503.99,,4232.32,503.99,Wages Payable,2100,externaldrive,🌱
Farm Co-op,Sales Tax,REF-9348,True,Billy the Mountain requested cash.,Utility payment: irrigation pump,39241,Expense,716.77,2023-10-23 14:51:00,0.0,,4521.9,716.77,Wages Payable,2100,externaldrive,🌱
USDA,No Tax,REF-2123,True,Someone painted the barn plaid again.,Tractor repair service,91039,Payment,1347.35,2023-10-25 15:13:00,0.0,,3015.9,1347.35,Insurance,5900,wrench,🧾
Johnny's Seeds,No Tax,REF-7242,False,Beware of the Central Scrutinizer.,Tractor repair service,79455,Expense,329.87,2023-10-26 08:42:00,0.0,,4532.79,329.87,Insurance,5900,wrench,🧾
Farm Co-op,Use Tax,REF-5003,False,Beware of the Central Scrutinizer.,Purchase of heirloom tomato seeds,46309,Payroll,1239.3,2023-10-22 05:30:00,0.0,CHK-7771,1766.13,1239.3,Wages Payable,2100,externaldrive,🌱
Zappa Solar,No Tax,REF-4375,False,Billy the Mountain requested cash.,Tractor repair service,43596,Equity Contribution,245.23,2023-10-22 19:01:00,0.0,CHK-3940,2718.23,245.23,Taxes Payable,2200,hammer,🐝
Johnny's Seeds,Use Tax,REF-3415,False,Paid in kale chips and weird looks.,Utility payment: irrigation pump,61898,Payroll,828.64,2023-10-24 08:17:00,0.0,CHK-2842,4958.7,828.64,Cost of Goods Sold,5000,externaldrive,📦
