"Symbol","Scientific Name with Author","GSAT Common Name"
"MUSO","Muhlenbergia sobolifera (Muhl. ex Willd.) Trin.","rock muhly"
"MUSQ3","Munroa squarrosa (Nutt.) Torr.","FALSE BUFFALOGRASS"
"MUSY","Muhlenbergia sylvatica (Torr.) Torr. ex A. Gray","woodland muhly"
"MUTE","Muhlenbergia tenuiflora (Willd.) Britton, Sterns & Poggenb.","slender muhly"
"MUTO2","Muhlenbergia torreyi (Kunth) Hitchc. ex Bush","RING MUHLY"
"MUWR","Muhlenbergia wrightii Vasey ex J.M. Coult.","spike muhly"
"MYAQ2","Myriophyllum aquaticum (Vell.) Verdc.","parrot feather watermilfoil"
"MYHE2","Myriophyllum heterophyllum Michx.","twoleaf watermilfoil"
"MYHI","Myriophyllum hippuroides Nutt. ex Torr. & A. Gray","western watermilfoil"
"MYMA","Myosotis macrosperma Engelm.","largeseed forget-me-not"
"MYMI2","Myosurus minimus L.","TINY MOUSETAIL"
"MYOSO","Myosotis L.","forget-me-not"
"MYOSU","Myosurus L.","mousetail"
"MYPE","Myagrum perfoliatum L.","bird's-eye cress"
"MYPI","Myriophyllum pinnatum (Walter) Britton, Sterns & Poggenb.","cutleaf watermilfoil"
"MYRIO","Myriophyllum L.","watermilfoil"
"MYSP2","Myriophyllum spicatum L.","spike watermilfoil"
"MYVE","Myosotis verna Nutt.","spring forget-me-not"
"NAGU","Najas guadalupensis (Spreng.) Magnus","SOUTHERN WATERNYMPH"
"NAHI","Nama hispidum A. Gray","BRISTLY NAMA"
"NAJAS","Najas L.","waternymph"
"NALE3","Nassella leucotricha (Trin. & Rupr.) Pohl","TEXAS WINTERGRASS"
"NAMA","Najas marina L.","spiny naiad"
"NAMA4","Nama L.","fiddleleaf"
"NAMI","Najas minor All.","brittle waternymph"
"NAOF","Nasturtium officinale W.T. Aiton","WATERCRESS"
"NASSE","Nassella (Trin.) Desv.","tussockgrass"
"NAST2","Nama stevensii C.L. Hitchc.","Stevens' fiddleleaf"
"NEAQ2","Neobeckia aquatica (Eaton) Greene","lakecress"
"NEAR5","Nekemias arborea (L.) J. Wen & Boggan","peppervine"
"NECA2","Nepeta cataria L.","CATNIP"
"NEGE","Nemastylis geminiflora Nutt.","PRAIRIE PLEATLEAF"
"NELU","Nelumbo lutea Willd.","American lotus"
"NELU2","Neptunia lutea (Leavenworth) Benth.","yellow neptune"
"NELUM","Nelumbo Adans.","LOTUS"
"NEMAS","Nemastylis Nutt.","pleatleaf"
"NEMOP","Nemophila Nutt.","baby blue eyes"
"NENU","Nemastylis nuttallii Pickering ex R.C. Foster","Nuttall's pleatleaf"
"NEPH","Nemophila phacelioides Nutt.","largeflower baby blue eyes"
"NERE3","Neeragrostis reptans (Michx.) Nicora","creeping lovegrass"
"NICOT","Nicotiana L.","tobacco"
"NIOB","Nicotiana obtusifolia M. Martens & Galeotti","DESERT TOBACCO"
"NIPH","Nicandra physalodes (L.) Scop.","apple of Peru"
"NOBI2","Nothoscordum bivalve (L.) Britton","crowpoison"
"NOCU","Nothocalais cuspidata (Pursh) Greene","sharppoint prairie-dandelion"
"NOLIN","Nolina Michx.","beargrass"
"NOST","Notholaena standleyi Maxon","star cloak fern"
"NOTE","Nolina texana S. Watson","Texas sacahuista"
"NOTHO","Notholaena R. Br.","cloak fern"
"NOTHO2","Nothoscordum Kunth","false garlic"
"NOTHO5","Nothocalais (A. Gray) Greene","prairie-dandelion"
"NUCA","Nuttallanthus canadensis (L.) D.A. Sutton","Canada toadflax"
"NULU","Nuphar lutea (L.) Sm.","yellow pond-lily"
"NUTE","Nuttallanthus texanus (Scheele) D.A. Sutton","Texas toadflax"
"NUTTA","Nuttallanthus D.A. Sutton","toadflax"
"NYME","Nymphaea mexicana Zucc.","yellow waterlily"
"NYMPH","Nymphaea L.","WATERLILY"
"NYMPH2","Nymphoides Hill","floatingheart"
"NYOD","Nymphaea odorata Aiton","American white waterlily"
"NYPE","Nymphoides peltata (S.G. Gmel.) Kuntze","yellow floatingheart"
"NYSSA","Nyssa L.","tupelo"
"NYSY","Nyssa sylvatica Marshall","BLACKGUM"
"OECI","Oenothera cinerea (Wooton & Standl.) W.L. Wagner & Hoch","woolly beeblossom"
"OECU2","Oenothera curtiflora W.L. Wagner & Hoch","velvetweed"
"OEDE","Oenothera demareei (P.H. Raven & D.P. Greg.) W.L. Wagner & Hoch","Demaree's beeblossom"
"OEEN","Oenothera engelmannii (Small) Munz","Engelmann's evening-primrose"
"OEFI2","Oenothera filiformis (Small) W.L. Wagner & Hoch","longflower beeblossom"
"OEMA","Oenothera macrocarpa Nutt.","bigfruit evening-primrose"
"OEMAO2","Oenothera macrocarpa Nutt. ssp. oklahomensis (J.B.S. Norton) Wagner","Oklahoma evening-primrose"
"OENOT","Oenothera L.","beeblossom"
"OENOT","Oenothera L.","evening-primrose"
"OEPA2","Oenothera patriciae W.L. Wagner & Hoch","plains beeblossom"
"OERH","Oenothera rhombipetala Nutt. ex Torr. & A. Gray","fourpoint evening-primrose"
"OESI3","Oenothera sinuosa W.L. Wagner & Hoch","wavyleaf beeblossom"
"OESP2","Oenothera speciosa Nutt.","pinkladies"
"OESU3","Oenothera suffrutescens (Ser.) W.L. Wagner & Hoch","scarlet gaura"
"OESU4","Oenothera suffulta (Engelm. ex A. Gray) W.L. Wagner & Hoch","kisses"
"OETR","Oenothera triangulata (Buckley) W.L. Wagner & Hoch","prairie beeblossom"
"OLAL2","Oligoneuron album (Nutt.) G.L. Nesom","prairie goldenrod"
"OLBO","Oldenlandia boscii (DC.) Chapm.","Bosc's mille graines"
"OLIGO3","Oligoneuron Small","goldenrod"
"OLNI","Oligoneuron nitidum (Torr. & A. Gray) Small","shiny goldenrod"
"OLRI","Oligoneuron rigidum (L.) Small","STIFF GOLDENROD"
"OLRIR","Oligoneuron rigidum (L.) Small var. rigidum","STIFF GOLDENROD"
"OLUN","Oldenlandia uniflora L.","clustered mille graines"
"ONAC","Onopordum acanthium L.","Scots cottonthistle"
"ONBEB","Onosmodium bejariense DC. ex A. DC. var. bejariense","softhair marbleseed"
"ONBEO","Onosmodium bejariense DC. ex A. DC. var. occidentale (Mack.) B.L. Turner","western marbleseed"
"ONOPO","Onopordum L.","cottonthistle"
"ONOSM","Onosmodium Michx.","marbleseed"
"ONSE","Onoclea sensibilis L.","SENSITIVE FERN"
"ONSP","Ononis spinosa L.","primrose sp."
"OPCR","Ophioglossum crotalophoroides Walter","bulbous adderstongue"
"OPEN","Ophioglossum engelmannii Prantl","limestone adderstongue"
"OPHI","Oplismenus hirtellus (L.) P. Beauv.","bristle basketgrass"
"OPHIO","Ophioglossum L.","ADDERSTONGUE"
"OPLIS","Oplismenus P. Beauv.","basketgrass"
"OPMA2","Opuntia macrorhiza Engelm.","twistspine pricklypear"
"OPNU","Ophioglossum nudicaule L. f.","least adderstongue"
"OPPE2","Ophioglossum petiolatum Hook.","longstem adderstongue"
"OPPO","Opuntia polyacantha Haw.","PLAINS PRICKLYPEAR"
"OPUNT","Opuntia Mill.","pricklypear"
"OPVU","Ophioglossum vulgatum L.","southern adderstongue"
"ORBEX","Orbexilum Raf.","leather-root"
"ORFA","Orobanche fasciculata Nutt.","clustered broomrape"
"ORLU","Orobanche ludoviciana Nutt.","LOUISIANA BROOMRAPE"
"ORLUM","Orobanche ludoviciana Nutt. ssp. multiflora (Nutt.) T.S. Collins ex H.L. White & W.C. Holmes","manyflower broomrape"
"ORNIT","Ornithogalum L.","star of Bethlehem"
"OROBA","Orobanche L.","broomrape"
"ORPE","Orbexilum pedunculatum (Mill.) Rydb.","Sampson's snakeroot"
"ORSA","Oryza sativa L.","RICE"
"ORSI","Orbexilum simplex (Nutt. ex Torr. & A. Gray) Rydb.","singlestem leather-root"
"ORUM","Ornithogalum umbellatum L.","sleepydick"
"ORUN","Orobanche uniflora L.","ONEFLOWERED BROOMRAPE"
"OSCI","Osmunda cinnamomea L.","CINNAMON FERN"
"OSLO","Osmorhiza longistylis (Torr.) DC.","LONGSTYLE SWEETROOT"
"OSMOR","Osmorhiza Raf.","sweetroot"
"OSRE","Osmunda regalis L.","royal fern"
"OSTRY","Ostrya Scop.","hophornbean"
"OSVI","Ostrya virginiana (Mill.) K. Koch","HOPHORNBEAM"
"OXALI","Oxalis L.","woodsorrel"
"OXLA3","Oxytropis lambertii Pursh","purple locoweed"
"OXRI","Oxypolis rigidior (L.) Raf.","stiff cowbane"
"OXSE","Oxytropis sericea Nutt.","white locoweed"
"OXVI","Oxalis violacea L.","VIOLET WOODSORREL"
"OXYPO","Oxypolis Raf.","cowbane"
"OXYTR","Oxytropis DC.","locoweed"
"PAAN","Panicum anceps Michx.","beaked panicgrass"
"PABI3","Paspalum bifidum (Bertol.) Nash","pitchfork crowngrass"
"PABR2","Panicum brachyanthum Steud.","prairie panicgrass"
"PACA11","Paronychia canadensis (L.) Alph. Wood","smooth forked nailwort"
"PACA3","Palafoxia callosa (Nutt.) Torr. & A. Gray","small palafox"
"PACA6","Panicum capillare L.","WITCHGRASS"
"PACKE","Packera Á. Löve & D. Löve","ragwort"
"PADI","Panicum dichotomiflorum Michx.","fall panicgrass"
"PADI3","Paspalum dilatatum Poir.","DALLISGRASS"
"PADI5","Paspalum dissectum (L.) L.","mudbank crowngrass"
"PADI6","Paspalum distichum L.","KNOTGRASS"
"PADID","Panicum dichotomiflorum Michx. var. dichotomiflorum","fall panicgrass"
"PADR","Paronychia drummondii Torr. & A. Gray","Drummond's nailwort"
"PADU","Papaver dubium L.","blindeyes"
"PAFA3","Paronychia fastigiata (Raf.) Fernald","hairy forked nailwort"
"PAFL2","Panicum flexile (Gattinger) Scribn.","wiry panicgrass"
"PAFL4","Paspalum floridanum Michx.","FLORIDA PASPALUM"
"PAFL5","Paspalum fluitans (Elliott) Kunth","horsetail paspalum"
"PAGA","Panicum gattingeri Nash","Gattinger's panicgrass"
"PAGE2","Paspalidium geminatum (Forssk.) Stapf","Egyptian panicgrass"
"PAGL17","Packera glabella (Poir.) C. Jeffrey","butterweed"
"PAGR","Parnassia grandifolia DC.","largeleaf grass of Parnassus"
"PAHA","Panicum hallii Vasey","Hall's panicgrass"
"PAHA2","Panicum havardii Vasey","Havard's panicgrass"
"PAHAH","Panicum hallii Vasey var. hallii","Hall's panicgrass"
"PAHI3","Panicum hillmanii Chase","Hillman's panicgrass"
"PAHI5","Panicum hirticaule J. Presl","Mexican panicgrass"
"PAHY","Parthenium hysterophorus L.","Santa Maria feverfew"
"PAIN3","Parthenium integrifolium L.","wild quinine"
"PAIN6","Passiflora incarnata L.","purple passionflower"
"PAJA","Paronychia jamesii Torr. & A. Gray","James' nailwort"
"PALA10","Paspalum laeve Michx.","field paspalum"
"PALA11","Paspalum langei (Fourn.) Nash","RUSTYSEED PASPALUM"
"PALAF","Palafoxia Lag.","palafox"
"PALU2","Passiflora lutea L.","yellow passionflower"
"PANAX","Panax L.","ginseng"
"PANIC","Panicum L.","panicgrass"
"PANO2","Paspalum notatum Flueggé","BAHIAGRASS"
"PAOB","Panicum obtusum Kunth","vine mesquite"
"PAOB6","Packera obovata (Muhl. ex Willd.) W.A. Weber & Á. Löve","roundleaf ragwort"
"PAPAV","Papaver L.","poppy"
"PAPE5","Parietaria pensylvanica Muhl. ex Willd.","PENNSYLVANIA PELLITORY"
"PAPH","Panicum philadelphicum Bernh. ex Trin.","Philadelphia panicgrass"
"PAPL12","Packera plattensis (Nutt.) W.A. Weber & Á. Löve","PRAIRIE GROUNDSEL"
"PAPU5","Paspalum pubiflorum Rupr. ex Fourn.","hairyseed paspalum"
"PAQU","Panax quinquefolius L.","American ginseng"
"PAQU2","Parthenocissus quinquefolia (L.) Planch.","Virginia creeper"
"PARI4","Panicum rigidulum Bosc ex Nees","redtop panicgrass"
"PARIE","Parietaria L.","pellitory"
"PARNA","Parnassia L.","grass of Parnassus"
"PARO","Palafoxia rosea (Bush) Cory","rosy palafox"
"PARON","Paronychia Mill.","NAILWORT"
"PARTH2","Parthenium L.","feverfew"
"PASA2","Pastinaca sativa L.","Wild parsnip"
"PASCO","Pascopyrum Á. Löve","wheatgrass"
"PASE","Paronychia sessiliflora Nutt.","CREEPING NAILWORT"
"PASE5","Paspalum setaceum Michx.","thin paspalum"
"PASM","Pascopyrum smithii (Rydb.) Á. Löve","WESTERN WHEATGRASS"
"PASM","Pascopyrum smithii (Rydb.) Á. Löve","WESTERN WHEATGRASS"
"PASO2","Papaver somniferum L.","opium poppy"
"PASP","Palafoxia sphacelata (Nutt. ex Torr.) Cory","othake"
"PASPA","Paspalidium Stapf","watercrown grass"
"PASPA2","Paspalum L.","crowngrass"
"PASSI","Passiflora L.","passionflower"
"PASTI","Pastinaca L.","parsnip"
"PATO2","Paulownia tomentosa (Thunb.) Siebold & Zucc. ex Steud.","princesstree"
"PATO4","Packera tomentosa (Michx.) C. Jeffrey","woolly ragwort"
"PAUR2","Paspalum urvillei Steud.","Vasey's grass"
"PAVE2","Panicum verrucosum Muhl.","warty panicgrass"
"PAVI4","Paronychia virginica Spreng.","yellow nailwort"
"PEAM2","Perideridia americana (Nutt. ex DC.) Rchb.","eastern yampah"
"PEAN","Pectis angustifolia Torr.","lemonscent"
"PEANA","Pectis angustifolia Torr. var. angustifolia","NARROWLEAF PECTIS"
"PEAR6","Pediomelum argophyllum (Pursh) J. Grimes","SILVERLEAF SCURFPEA"
"PEAT2","Pellaea atropurpurea (L.) Link","PURPLE CLIFFBRAKE"
"PECA","Pedicularis canadensis L.","Canadian lousewort"
"PECA10","Pericome caudata A. Gray","mountain tail-leaf"
"PECO4","Penstemon cobaea Nutt.","cobaea penstemon"
"PECTI","Pectis L.","cinchweed"
"PECU3","Pediomelum cuspidatum (Pursh) Rydb.","largebract Indian breadroot"
"PEDI9","Pediomelum digitatum (Nutt. ex Torr. & A. Gray) Isely","palmleaf Indian breadroot"
"PEDIC","Pedicularis L.","lousewort"
"PEDIO2","Pediomelum Rydb.","INDIAN BREADROOT"
"PEDU2","Petrorhagia dubia (Raf.) G. López & Romo","hairypink"
"PEES","Pediomelum esculentum (Pursh) Rydb.","BREADROOT SCURFPEA"
"PEES","Pediomelum esculentum (Pursh) Rydb.","large Indian breadroot"
"PEFE","Penstemon fendleri Torr. & A. Gray","Fendler's penstemon"
"PEFR4","Perilla frutescens (L.) Britton","beefsteakplant"
"PEGL","Pellaea glabella Mett. ex Kuhn","SMOOTH CLIFFBRAKE"
"PEGL2","Pennisetum glaucum (L.) R. Br.","pearl millet"
"PEGR9","Periploca graeca L.","silkvine"
"PEHY4","Pediomelum hypogaeum (Nutt. ex Torr. & A. Gray) Rydb.","subterranean Indian breadroot"
"PELI10","Pediomelum linearifolium (Torr. & A. Gray) J. Grimes","narrowleaf Indian breadroot"
"PELLA","Pellaea Link","cliffbrake"
"PELTA","Peltandra Raf.","arrow arum"
"PENNI","Pennisetum Rich. ex Pers.","fountaingrass"
"PENST","Penstemon Schmidel","beardtongue"
"PEOK","Penstemon oklahomensis Pennell","Oklahoma beardtongue"
"PEPR4","Petrorhagia prolifera (L.) P.W. Ball & Heywood","childing pink"
"PERE10","Pediomelum reverchonii (S. Watson) Rydb.","rock Indian breadroot"
"PERH2","Pediomelum rhombifolium (Torr. & A. Gray) Rydb.","Gulf Indian breadroot"
"PERID","Perideridia Rchb.","yampah"
"PESE6","Penthorum sedoides L.","ditch stonecrop"
"PETRO","Petrorhagia (Ser.) Link","pink"
"PEVI","Peltandra virginica (L.) Schott","green arrow arum"
"PEWR","Pellaea wrightiana Hook.","Wright's cliffbrake"
"PHAB","Phyllanthus abnormis Baill.","Drummond's leaf-flower"
"PHALA2","Phalaris L.","canarygrass"
"PHAM4","Phytolacca americana L.","American pokeweed"
"PHAN5","Physalis angulata L.","CUTLEAF GROUNDCHERRY"
"PHAN6","Physostegia angustifolia Fernald","narrowleaf false dragonhead"
"PHAR3","Phalaris arundinacea L.","REED CANARYGRASS"
"PHASE","Phaseolus L.","bean"
"PHAU7","Phragmites australis (Cav.) Trin. ex Steud.","COMMON REED"
"PHCA48","Phemeranthus calycinus (Engelm.) Kiger","largeflower fameflower"
"PHCA5","Phalaris canariensis L.","annual canarygrass"
"PHCA6","Phalaris caroliniana Walter","CAROLINA CANARYGRASS"
"PHCA9","Phyllanthus caroliniensis Walter","Carolina leaf-flower"
"PHCI4","Physalis cinerascens (Dunal) Hitchc.","smallflower groundcherry"
"PHCO2","Phacelia congesta Hook.","caterpillars"
"PHCO22","Physalis cordata Mill.","HEARTLEAF GROUNDCHERRY"
"PHCU3","Phyla cuneifolia (Torr.) Greene","wedgeleaf"
"PHEGO","Phegopteris Fée","beechfern"
"PHGI","Phacelia gilioides Brand","Brand's phacelia"
"PHGL","Phacelia glabra Nutt.","smooth phacelia"
"PHGY2","Phanopyrum gymnocarpon (Elliott) Nash","savannah-panicgrass"
"PHHE11","Phegopteris hexagonoptera (Michx.) Fée","broad beechfern"
"PHHE4","Physalis hederifolia A. Gray","ivyleaf groundcherry"
"PHHE5","Physalis heterophylla Nees","CLAMMY GROUNDCHERRY"
"PHHEF","Physalis hederifolia A. Gray var. fendleri (A. Gray) Cronquist","Fendler's groundcherry"
"PHHI","Phacelia hirsuta Nutt.","fuzzy phacelia"
"PHHI8","Physalis hispida (Waterf.) Cronquist","prairie groundcherry"
"PHILA","Philadelphus L.","mock orange"
"PHIN","Phacelia integrifolia Torr.","gypsum phacelia"
"PHIN5","Philadelphus inodorus L.","fogfruit"
"PHIN8","Physostegia intermedia (Nutt.) Engelm. & A. Gray","slender false dragonhead"
"PHLA3","Phyla lanceolata (Michx.) Greene","LANCELEAF FOGFRUIT"
"PHLE14","Phoradendron leucarpum (Raf.) Reveal & M.C. Johnst.","OAK MISTLETOE"
"PHLE5","Phryma leptostachya L.","American lopseed"
"PHLO4","Physalis longifolia Nutt.","longleaf groundcherry"
"PHLOX","Phlox L.","Phlox"
"PHMI5","Physalis missouriensis Mack. & Bush","MISSOURI GROUNDCHERRY"
"PHMO4","Physocarpus monogynus (Torr.) J.M. Coult.","MOUNTAIN NINEBARK"
"PHMO9","Physalis mollis Nutt.","field groundcherry"
"PHOK","Phlox oklahomensis Wherry","OKLAHOMA PHLOX"
"PHOP","Physocarpus opulifolius (L.) Maxim., orth. cons.","common ninebark"
"PHOPI","Physocarpus opulifolius (L.) Maxim. var. intermedius (Rydb.) B.L. Rob.","Atlantic ninebark"
"PHORA","Phoradendron Nutt.","mistletoe"
"PHOTI","Photinia Lindl.","chokeberry"
"PHPA29","Phemeranthus parviflorus (Nutt.) Kiger","sunbright"
"PHPH9","Phyllanthopsis phyllanthoides (Nutt.) Voronts. & Petra Hoffm.","Missouri maidenbush"
"PHPI","Phlox pilosa L.","downy phlox"
"PHPO2","Phaseolus polystachios (L.) Britton, Sterns & Poggenb.","thicket bean"
"PHPO3","Phyllanthus polygonoides Nutt. ex Spreng.","smartweed leaf-flower"
"PHPR3","Phleum pratense L.","TIMOTHY"
"PHPU3","Phacelia purshii Buckley","Miami mist"
"PHPU4","Philadelphus pubescens Loisel.","hoary mock orange"
"PHPU7","Physalis pubescens L.","husk tomato"
"PHPU8","Physalis pumila Nutt.","dwarf groundcherry"
"PHRAG","Phragmites Adans.","reed"
"PHRO","Phacelia robusta (J.F. Macbr.) I.M. Johnst.","stout phacelia"
"PHST","Phacelia strictiflora (Engelm. & A. Gray) A. Gray","PRAIRIE PHACELIA"
"PHSTL","Phacelia strictiflora (Engelm. & A. Gray) A. Gray var. lundelliana Constance","Lundell's phacelia"
"PHSTR","Phacelia strictiflora (Engelm. & A. Gray) A. Gray var. robbinsii Constance","Robbins' phacelia"
"PHTO2","Phoradendron tomentosum (DC.) Engelm. ex A. Gray","Christmas mistletoe"
"PHTU3","Physalis turbinata Medik.","thicket groundcherry"
"PHVI5","Physalis virginiana Mill.","VIRGINIA GROUNDCHERRY"
"PHVI8","Physostegia virginiana (L.) Benth.","obedient plant"
"PHYLL","Phyllanthus L.","leafflower"
"PHYSA","Physalis L.","GROUNDCHERRY"
"PHYSO","Physocarpus (Camb.) Raf.","ninebark"
"PHYSO2","Physostegia Benth.","lionsheart"
"PHYTO","Phytolacca L.","pokeweed"
"PIAM","Pilularia americana A. Braun","American pillwort"
"PIAV","Piptochaetium avenaceum (L.) Parodi","blackseed speargrass"
"PICRA3","Picradeniopsis Rydb. ex Britton","Bahia"
"PIEC2","Pinus echinata Mill.","SHORTLEAF PINE"
"PIED","Pinus edulis Engelm.","twoneedle pinyon"
"PIGR4","Pityopsis graminifolia (Michx.) Nutt.","narrowleaf silkgrass"
"PILEA","Pilea Lindl.","clearweed"
"PILUL","Pilularia L.","pillwort"
"PIMI","Piptatheropsis micrantha (Trin. & Rupr.) Romasch., P.M. Peterson & R.J. Soreng","littleseed ricegrass"
"PINAR","Pinaropappus Less.","rocklettuce"
"PINGU","Pinguicula L.","butterwort"
"PINUS","Pinus L.","pine"
"PIOL","Pityopsis oligantha (Chapm. ex Torr. & A. Gray) Small","GRASSLEAF GOLDASTER"
"PIOP","Picradeniopsis oppositifolia (Nutt.) Rydb. ex Britton","oppositeleaf bahia"
"PIPO","Pinus ponderosa Lawson & C. Lawson","PONDEROSA PINE"
"PIPTA2","Piptatherum P. Beauv.","ricegrass"
"PIPTO","Piptochaetium J. Presl","speargrass"
"PIPU2","Pilea pumila (L.) A. Gray","Canadian clearweed"
"PIPU4","Pinguicula pumila Michx.","small butterwort"
"PIPUD","Pilea pumila (L.) A. Gray var. deamii (Lunell) Fernald","Deam's clearweed"
"PIRO","Pinaropappus roseus (Less.) Less.","white rocklettuce"
"PISA6","Pisum sativum L.","garden pea"
"PISUM","Pisum L.","pea"
"PITA","Pinus taeda L.","LOBLOLLY PINE"
"PITYO2","Pityopsis Nutt.","silkgrass"
"PIWO","Picradeniopsis woodhousei (A. Gray) Rydb.","Woodhouse's bahia"
"PLANT","Plantago L.","plantain"
"PLAQ","Planera aquatica J.F. Gmel.","planertree"
"PLAR3","Plantago aristata Michx.","largebracted plantain"
"PLATA","Platanus L.","sycamore"
"PLATA2","Platanthera Rich.","fringed orchid"
"PLCA7","Pluchea camphorata (L.) DC.","camphor pluchea"
"PLCI2","Platanthera ciliaris (L.) Lindl.","yellow fringed orchid"
"PLCL","Platanthera clavellata (Michx.) Luer","small green wood orchid"
"PLEL","Plantago elongata Pursh","prairie plantain"
"PLEOP","Pleopeltis Humb. & Bonpl. ex Willd.","scaly polypody"
"PLEUR12","Pleuraphis Torr.","galleta grass"
"PLFL","Platanthera flava (L.) Lindl.","palegreen orchid"
"PLHE2","Plantago heterophylla Nutt.","SLENDER PLANTAIN"
"PLJA","Pleuraphis jamesii Torr.","James' galleta"
"PLLA","Plantago lanceolata L.","narrowleaf plantain"
"PLLA2","Platanthera lacera (Michx.) G. Don","green fringed orchid"
"PLLE2","Platanthera leucophaea (Nutt.) Lindl.","prairie white fringed orchid"
"PLMA2","Plantago major L.","COMMON PLANTAIN"
"PLMU3","Pleuraphis mutica Buckley","tobosagrass"
"PLOC","Platanus occidentalis L.","AMERICAN SYCAMORE"
"PLOD","Pluchea odorata (L.) Cass.","sweetscent"
"PLPA2","Plantago patagonica Jacq.","WOOLLY PLANTAIN"
"PLPO2","Pleopeltis polypodioides (L.) Andrews & Windham","RESURRECTION FERN"
"PLPR4","Platanthera praeclara Sheviak & Bowles","Great Plains white fringed orchid"
"PLPU","Plantago pusilla Nutt.","dwarf plantain"
"PLRU","Plantago rugelii Decne.","blackseed plantain"
"PLUCH","Pluchea Cass.","CAMPHORWEED"
"POA","Poa L.","bluegrass"
"POAC4","Polystichum acrostichoides (Michx.) Schott","CHRISTMAS FERN"
"POAM3","Polygonella americana (Fisch. & C.A. Mey.) Small","southern jointweed"
"POAM5","Potamogeton amplifolius Tuck.","LARGELEAF PONDWEED"
"POAN","Poa annua L.","ANNUAL BLUEGRASS"
"POAR","Poa arachnifera Torr.","Texas bluegrass"
"POAR3","Poa arida Vasey","plains bluegrass"
"POAR7","Potentilla arguta Pursh","TALL CINQUEFOIL"
"POBI2","Polygonatum biflorum (Walter) Elliott","smooth Solomon's seal"
"POCA11","Polymnia canadensis L.","whiteflower leafcup"
"POCE3","Podostemum ceratophyllum Michx.","HORNLEAF RIVERWEED"
"POCH2","Poa chapmaniana Scribn.","Chapman's bluegrass"
"POCO","Poa compressa L.","CANADA BLUEGRASS"
"POCO14","Pontederia cordata L.","PICKERELWEED"
"POCR3","Potamogeton crispus L.","CURLY PONDWEED"
"PODED","Populus deltoides W. Bartram ex Marshall ssp. deltoides","EASTERN COTTONWOOD"
"PODI","Potamogeton diversifolius Raf.","WATERTHREAD PONDWEED"
"PODO3","Polanisia dodecandra (L.) DC.","redwhisker clammyweed"
"PODOS","Podostemum Michx.","riverweed"
"PODOT","Polanisia dodecandra (L.) DC. ssp. trachysperma (Torr. & A. Gray) Iltis","sandyseed clammyweed"
"POER","Polanisia erosa (Nutt.) Iltis","large clammyweed"
"POFE","Poa fendleriana (Steud.) Vasey","muttongrass"
"POFO3","Potamogeton foliosus Raf.","LEAFY PONDWEED"
"POGR7","Portulaca grandiflora Hook.","rose moss"
"POHA5","Portulaca halimoides L.","silkcotton purslane"
"POHY2","Polygonum hydropiperoides Michx.","SWAMP SMARTWEED"
"POIL","Potamogeton illinoensis Morong","ILLINOIS PONDWEED"
"POIN4","Polygala incarnata L.","procession flower"
"POIN7","Polypogon interruptus Kunth","ditch rabbitsfoot grass"
"POJA3","Polanisia jamesii (Torr. & A. Gray) Iltis","James' clammyweed"
"POJA5","Pomaria jamesii (Torr. & A. Gray) Walp.","James' holdback"
"POLA4","Polygonum lapathifolium L.","WHITE MILKWORT"
"POLAN","Polanisia Raf.","CLAMMYWEED"
"POLEM","Polemonium L.","Jacob's-ladder"
"POLYG2","Polygonatum Mill.","Solomon's seal"
"POLYG3","Polygonella Michx.","jointweed"
"POLYG4","Polygonum L.","knotweed"
"POLYP2","Polypogon Desf.","rabbitsfoot grass"
"POLYS","Polystichum Roth","hollyfern"
"POLYT","Polytaenia DC.","hairy moss"
"POMO5","Polypogon monspeliensis (L.) Desf.","annual rabbitsfoot grass"
"PONA4","Potamogeton natans L.","FLOATING PONDWEED"
"PONO2","Potamogeton nodosus Poir.","LONGLEAF PONDWEED"
"PONO3","Potentilla norvegica L.","NORWEGIAN CINQUEFOIL"
"PONU4","Polytaenia nuttallii DC.","PRAIRIE PARSLEY"
"POOL","Portulaca oleracea L.","little hogweed"
"POOP","Pogonia ophioglossoides (L.) Ker Gawl.","snakemouth orchid"
"POPA15","Potentilla paradoxa Nutt.","Paradox cinquefoil"
"POPE","Podophyllum peltatum L.","MAYAPPLE"
"POPE2","Polygonum pensylvanicum L.","PENNSYLVANIA SMARTWEED"
"POPI3","Portulaca pilosa L.","kiss me quick"
"POPR","Poa pratensis L.","KENTUCKY BLUEGRASS"
"POPR4","Polypremum procumbens L.","juniper leaf"
"POPU6","Potamogeton pulcher Tuck.","spotted pondweed"
"POPU7","Potamogeton pusillus L.","SMALL PONDWEED"
"POPUL","Populus L.","COTTONWOOD"
"PORE2","Polemonium reptans L.","Greek valerian"
"PORE5","Potentilla recta L.","sulphur cinquefoil"
"PORI3","Potentilla rivalis Nutt.","BROOK CINQUEFOIL"
"PORTU","Portulaca L.","PURSLANE"
"POSE3","Polygala senega L.","Seneca snakeroot"
"POSI2","Potentilla simplex Michx.","common cinquefoil"
"POTEN","Potentilla L.","CINQUEFOIL"
"POTR4","Poncirus trifoliata (L.) Raf.","hardy orange"
"POUM","Portulaca umbraticola Kunth","wingpod purslane"
"POVE","Polygala verticillata L.","WHORLED MILKWORT"
"POVI9","Polypogon viridis (Gouan) Breistr.","beardless rabbitsfoot grass"
"PRAL3","Prenanthes altissima L.","tall rattlesnakeroot"
