"Symbol","Scientific Name with Author","GSAT Common Name"
"ATCR2","Atriplex cristata Humb. & Bonpl. ex Willd.","crested saltbush"
"ATFI","Athyrium filix-femina (L.) Roth","common ladyfern"
"ATFIA2","Athyrium filix-femina (L.) Roth ssp. asplenioides (Michx.) Hultén","asplenium ladyfern"
"ATHYR","Athyrium Roth","ladyfern"
"ATRIP","Atriplex L.","saltbush"
"ATSU2","Atriplex subspicata (Nutt.) Rydb.","saline saltbush"
"AUFL","Aureolaria flava (L.) Farw.","smooth yellow false foxglove"
"AUFLM","Aureolaria flava (L.) Farw. var. macrantha Pennell","smooth yellow false foxglove"
"AUGR","Aureolaria grandiflora (Benth.) Pennell","largeflower yellow false foxglove"
"AUGRS","Aureolaria grandiflora (Benth.) Pennell var. serrata (Torr. ex Benth.) Pennell","largeflower yellow false foxglove"
"AUPE","Aureolaria pectinata (Nutt.) Pennell","combleaf yellow false foxglove"
"AUREO","Aureolaria Raf.","false foxglove"
"AUVI","Aureolaria virginica (L.) Pennell","downy yellow false foxglove"
"AVENA","Avena L.","oat"
"AVFA","Avena fatua L.","WILD OAT"
"AVGE","Avicennia germinans (L.) L.","black mangrove"
"AVICE","Avicennia L.","mangrove"
"AVSA","Avena sativa L.","common oat"
"AXCO","Axonopus compressus (Sw.) P. Beauv.","broadleaf carpetgrass"
"AXFI","Axonopus fissifolius (Raddi) Kuhlm.","COMMON CARPETGRASS"
"AXFU","Axonopus furcatus (Flueggé) Hitchc.","big carpetgrass"
"AXONO","Axonopus P. Beauv.","carpetgrass"
"AZCA","Azolla caroliniana Willd.","Carolina mosquitofern"
"AZOLL","Azolla Lam.","mosquitofern"
"BAAL","Baptisia alba (L.) Vent.","white wild indigo"
"BAALM","Baptisia alba (L.) Vent. var. macrophylla (Larisey) Isely","largeleaf wild indigo"
"BAAN","Baccharis angustifolia Michx.","saltwater false willow"
"BABR2","Baptisia bracteata Muhl. ex Elliott","longbract wild indigo"
"BABRL","Baptisia bracteata Muhl. ex Elliott var. laevicaulis (A. Gray ex Canby) Isely","longbract wild indigo"
"BABRL2","Baptisia bracteata Muhl. ex Elliott var. leucophaea (Nutt.) Kartesz & Gandhi","longbract wild indigo"
"BACA","Bacopa caroliniana (Walter) B.L. Rob.","blue waterhyssop"
"BACCH","Baccharis L.","Baccharis"
"BACOP","Bacopa Aubl.","waterhyssop"
"BAEG","Bacopa egensis (Poepp.) Pennell","Brazilian waterhyssop"
"BAHA","Baccharis halimifolia L.","EASTERN BACCHARIS"
"BALDU","Balduina Nutt.","honeycombhead"
"BAMA5","Batis maritima L.","turtleweed"
"BAMO","Bacopa monnieri (L.) Pennell","herb of grace"
"BANU2","Baptisia nuttalliana Small","Nuttall's wild indigo"
"BAPTI","Baptisia Vent.","wild indigo"
"BARE","Bacopa repens (Sw.) Wettst.","creeping waterhyssop"
"BARO","Bacopa rotundifolia (Michx.) Wettst.","DISK WATERHYSSOP"
"BARTO","Bartonia Muhl. ex Willd.","screwstem"
"BASC5","Bassia scoparia (L.) A.J. Scott","burningbush"
"BASP","Baptisia sphaerocarpa Nutt.","yellow wild indigo"
"BASSI","Bassia All.","smotherweed"
"BATIS","Batis P. Br.","turtleweed"
"BAUHI","Bauhinia L.","bauhinia"
"BAUN","Balduina uniflora Nutt.","oneflower honeycombhead"
"BAVA","Bauhinia variegata L.","mountain ebony"
"BAVE2","Bartonia verna (Michx.) Raf. ex Barton","white screwstem"
"BAVI3","Bartonia virginica (L.) Britton, Sterns & Poggenb.","yellow screwstem"
"BEBE4","Berlandiera betonicifolia (Hook.) Small","TEXAS GREENEYES"
"BECH","Belamcanda chinensis (L.) DC.","blackberry lily"
"BELAM","Belamcanda Adans.","belamcanda"
"BENI","Betula nigra L.","RIVER BIRCH"
"BEPU2","Berlandiera pumila (Michx.) Nutt.","soft greeneyes"
"BEPUP3","Berlandiera pumila (Michx.) Nutt. var. pumila","soft greeneyes"
"BERCH","Berchemia Neck. ex DC.","supplejack"
"BERGI","Bergia L.","bergia"
"BERLA","Berlandiera DC.","greeneyes"
"BESC","Berchemia scandens (Hill) K. Koch","ALABAMA SUPPLEJACK"
"BETE","Bergia texana (Hook.) Seub. ex Walp.","TEXAS BERGIA"
"BETUL","Betula L.","birch"
"BIAL","Bidens alba (L.) DC.","romerillo"
"BIALR","Bidens alba (L.) DC. var. radiata (Sch. Bip.) Ballard ex T.E. Melchert","romerillo"
"BIAR","Bidens aristosa (Michx.) Britton","bearded beggarticks"
"BIBI7","Bidens bipinnata L.","Spanish needles"
"BICA","Bignonia capreolata L.","crossvine"
"BICE","Bidens cernua L.","NODDING BEGGARTICK"
"BIDEN","Bidens L.","beggarticks"
"BIDI","Bidens discoidea (Torr. & A. Gray) Britton","small beggarticks"
"BIFR","Bidens frondosa L.","devil's beggartick"
"BIGEL","Bigelowia DC.","rayless goldenrod"
"BIGNO","Bignonia L.","bignonia"
"BILA","Bidens laevis (L.) Britton, Sterns & Poggenb.","SMOOTH BEGGARTICK"
"BIMI","Bidens mitis (Michx.) Sherff","smallfruit beggarticks"
"BINU","Bigelowia nudata (Michx.) DC.","pineland rayless goldenrod"
"BINU2","Bigelowia nuttallii L.C. Anderson","Nuttall's rayless goldenrod"
"BINUN","Bigelowia nudata (Michx.) DC. ssp. nudata","pineland rayless goldenrod"
"BIPI","Bidens pilosa L.","hairy beggarticks"
"BITR","Bidens tripartita L.","threelobe beggarticks"
"BIVU","Bidens vulgata Greene","big devils beggartick"
"BLAU","Blyxa aubertii Rich.","roundfruit blyxa"
"BLECH","Blechnum L.","midsorus fern"
"BLECH2","Blechum P. Br.","blechum"
"BLOC","Blechnum occidentale L.","hammock fern"
"BLUTA","Blutaparon Raf.","blutaparon"
"BLVE","Blutaparon vermiculare (L.) Mears","silverhead"
"BLYXA","Blyxa Noronha ex Thouars","blyxa"
"BOAS","Boltonia asteroides (L.) L'Hér.","white doll's daisy"
"BOASA","Boltonia asteroides (L.) L'Hér. var. asteroides","white doll's daisy"
"BOBI","Botrychium biternatum (Sav.) Underw.","sparselobe grapefern"
"BOBL","Bothriochloa bladhii (Retz.) S.T. Blake","Caucasian bluestem"
"BOCO","Boerhavia coccinea Mill.","scarlet spiderling"
"BOCU","Bouteloua curtipendula (Michx.) Torr.","SIDEOATS GRAMA"
"BOCUC2","Bouteloua curtipendula (Michx.) Torr. var. curtipendula","SIDEOATS GRAMA"
"BOCY","Boehmeria cylindrica (L.) Sw.","smallspike false nettle"
"BODA2","Bouteloua dactyloides (Nutt.) J.T. Columbus","BUFFALOGRASS"
"BODA2","Bouteloua dactyloides (Nutt.) J.T. Columbus","BUFFALOGRASS"
"BODI","Boltonia diffusa Elliott","smallhead doll's daisy"
"BODI2","Botrychium dissectum Spreng.","cutleaf grapefern"
"BODI3","Boerhavia diffusa L.","red spiderling"
"BODID","Boltonia diffusa Elliott var. diffusa","smallhead doll's daisy"
"BOEHM","Boehmeria Jacq.","false nettle"
"BOER","Boerhavia erecta L.","ERECT SPIDERLING"
"BOERH2","Boerhavia L.","spiderling"
"BOEX","Bothriochloa exaristata (Nash) Henr.","awnless beardgrass"
"BOFR","Borrichia frutescens (L.) DC.","bushy seaside tansy"
"BOHI2","Bouteloua hirsuta Lag.","HAIRY GRAMA"
"BOHIH","Bouteloua hirsuta Lag. var. hirsuta","HAIRY GRAMA"
"BOHY","Bothriochloa hybrida (Gould) Gould","hybrid beardgrass"
"BOIN3","Bowlesia incana Ruiz & Pav.","hoary bowlesia"
"BOIS","Bothriochloa ischaemum (L.) Keng","yellow bluestem"
"BOISS","Bothriochloa ischaemum (L.) Keng var. songarica (Rupr. ex Fisch. & C.A. Mey.) Celarier & Harlan","yellow bluestem"
"BOJE","Botrychium jenmanii Underw.","Dixie grapefern"
"BOLA2","Bothriochloa laguroides (DC.) Herter","silver beardgrass"
"BOLAT","Bothriochloa laguroides (DC.) Herter ssp. torreyana (Steud.) Allred & Gould","silver beardgrass"
"BOLO","Bothriochloa longipaniculata (Gould) Allred & Gould","longspike beardgrass"
"BOLTO","Boltonia L'Hér.","doll's daisy"
"BOLU2","Botrychium lunarioides (Michx.) Sw.","winter grapefern"
"BOMA7","Bolboschoenus maritimus (L.) Palla","cosmopolitan bulrush"
"BONI2","Boehmeria nivea (L.) Gaudich.","Chinese grass"
"BOPE2","Bothriochloa pertusa (L.) A. Camus","pitted beardgrass"
"BORI","Bouteloua rigidiseta (Steud.) Hitchc.","Texas grama"
"BORO5","Bolboschoenus robustus (Pursh) Soják","sturdy bulrush"
"BORRI","Borrichia Adans.","seaside tansy"
"BOSP3","Bothriochloa springfieldii (Gould) Parodi","Springfield's beardgrass"
"BOTHR","Bothriochloa Kuntze","beardgrass"
"BOTRY","Botrychium Sw.","grapefern"
"BOUTE","Bouteloua Lag.","grama"
"BOVI","Botrychium virginianum (L.) Sw.","RATTLESNAKE FERN"
"BOWLE","Bowlesia Ruiz & Pav.","Bowlesia"
"BRACH13","Brachychiton Schott & Endl.","brachychiton"
"BRACH2","Brachyelytrum P. Beauv.","shorthusk"
"BRAR5","Bromus arvensis L.","field brome"
"BRASE","Brasenia Schreb.","brasenia"
"BRASS2","Brassica L.","mustard"
"BRCA6","Bromus catharticus Vahl","RESCUEGRASS"
"BRDI3","Bromus diandrus Roth","RIPGUT BROME"
"BRDIR","Bromus diandrus Roth ssp. rigidus (Roth) Lainz","RIPGUT BROME"
"BRER2","Brachyelytrum erectum (Schreb. ex Spreng.) P. Beauv.","BEARDED SHORTHUSK"
"BREU","Brickellia eupatorioides (L.) Shinners","FALSE BONESET"
"BREUE","Brickellia eupatorioides (L.) Shinners var. eupatorioides","FALSE BONESET"
"BRHO2","Bromus hordeaceus L.","SOFT BROME"
"BRHOD","Bromus hordeaceus L. ssp. divaricatus (Bonnier & Layens) Kerguélen","SOFT BROME"
"BRHOH","Bromus hordeaceus L. ssp. hordeaceus","SOFT BROME"
"BRICK","Brickellia Elliott","brickellbush"
"BRIN2","Bromus inermis Leyss.","SMOOTH BROME"
"BRINI","Bromus inermis Leyss. ssp. inermis","SMOOTH BROME"
"BRINI2","Bromus inermis Leyss. ssp. inermis var. inermis","SMOOTH BROME"
"BRIZA","Briza L.","quakinggrass"
"BRJU","Brassica juncea (L.) Czern.","India mustard"
"BRLA7","Bromus lanceolatus Roth","Mediterranean brome"
"BRMI2","Briza minor L.","LITTLE QUAKINGGRASS"
"BRNA","Brassica napus L.","RAPE"
"BRNI","Brassica nigra (L.) W.D.J. Koch","BLACK MUSTARD"
"BROL","Brassica oleracea L.","cabbage"
"BROMU","Bromus L.","brome"
"BROUS","Broussonetia L'Hér. ex Vent.","broussonetia"
"BROV4","Brunnichia ovata (Walter) Shinners","American buckwheat vine"
"BRPA4","Broussonetia papyrifera (L.) L'Hér. ex Vent.","PAPER MULBERRY"
"BRPO6","Brachychiton populneum (Schott & Endl.) R. Br.","whiteflower kurrajong"
"BRPU6","Bromus pubescens Muhl. ex Willd.","HAIRY WOODLAND BROME"
"BRRA","Brassica rapa L.","field mustard"
"BRRA2","Bromus racemosus L.","BALD BROME"
"BRRA3","Bromus ramosus Huds.","hairy brome"
"BRRAR","Brassica rapa L. var. rapa","field mustard"
"BRSC","Brasenia schreberi J.F. Gmel.","watershield"
"BRSE","Bromus secalinus L.","rye brome"
"BRSES","Bromus secalinus L. var. secalinus","rye brome"
"BRTE","Bromus tectorum L.","CHEATGRASS"
"BRUNN","Brunnichia Banks ex Gaertn.","BUCKWHEAT VINE"
"BUAM","Buchnera americana L.","American bluehearts"
"BUAR3","Buglossoides arvensis (L.) I.M. Johnst.","corn gromwell"
"BUBA","Bulbostylis barbata (Rottb.) C.B. Clarke","watergrass"
"BUBI","Burmannia biflora L.","northern bluethread"
"BUCA2","Bulbostylis capillaris (L.) Kunth ex C.B. Clarke","densetuft hairsedge"
"BUCA3","Burmannia capitata (J.F. Gmel.) Mart.","southern bluethread"
"BUCAC","Bulbostylis capillaris (L.) Kunth ex C.B. Clarke ssp. capillaris","densetuft hairsedge"
"BUCHN","Buchnera L.","bluehearts"
"BUCI","Bulbostylis ciliatifolia (Elliott) Fernald","capillary hairsedge"
"BUCIC","Bulbostylis ciliatifolia (Elliott) Fernald var. coarctata (Elliott) Kral","capillary hairsedge"
"BUCIC2","Bulbostylis ciliatifolia (Elliott) Fernald var. ciliatifolia","capillary hairsedge"
"BUDDL2","Buddleja L.","butterflybush"
"BUGLO","Buglossoides Moench","buglossoides"
"BULBO","Bulbostylis Kunth","hairsedge"
"BULI","Buddleja lindleyana Fortune","Lindley's butterflybush"
"BUPLE","Bupleurum L.","bupleurum"
"BURMA","Burmannia L.","bluethread"
"BURO","Bupleurum rotundifolium L.","hare's ear"
"CAAB5","Carex abscondita Mack.","thicket sedge"
"CAAL","Callirhoe alcaeoides (Michx.) A. Gray","light poppymallow"
"CAAL25","Carex albicans Willd. ex Spreng.","whitetinge sedge"
"CAAL3","Carex alata Torr.","broadwing sedge"
"CAAL5","Carex albolutescens Schwein.","greenwhite sedge"
"CAALA","Carex albicans Willd. ex Spreng. var. albicans","whitetinge sedge"
"CAALA2","Carex albicans Willd. ex Spreng. var. australis (L.H. Bailey) J. Rettig","STELLATE SEDGE"
"CAAM18","Campanulastrum americanum (L.) Small","AMERICAN BELLFLOWER"
"CAAM2","Callicarpa americana L.","AMERICAN BEAUTYBERRY"
"CAAM8","Carex amphibola Steud.","eastern narrowleaf sedge"
"CAAN2","Camassia angusta (Engelm. & A. Gray) Blank.","prairie camas"
"CAAN4","Capsicum annuum L.","cayenne pepper"
"CAAN6","Carex annectens (E.P. Bicknell) E.P. Bicknell","yellowfruit sedge"
"CAANA4","Capsicum annuum L. var. annuum","cayenne pepper"
"CAANG","Capsicum annuum L. var. glabriusculum (Dunal) Heiser & Pickersgill","cayenne pepper"
"CAAQ2","Carya aquatica (Michx. f.) Nutt.","WATER HICKORY"
"CAAR5","Carex arkansana (L.H. Bailey) L.H. Bailey","Arkansas sedge"
"CAAT4","Carex atlantica L.H. Bailey","prickly bog sedge"
"CAATA2","Carex atlantica L.H. Bailey ssp. atlantica","prickly bog sedge"
"CAATC","Carex atlantica L.H. Bailey ssp. capillacea (L.H. Bailey) Reznicek","prickly bog sedge"
"CAAU6","Carex austrina (Small) Mack.","southern sedge"
"CABA","Calopogon barbatus (Walter) Ames","bearded grasspink"
"CABA24","Carex basiantha Steud.","Willdenow's sedge"
"CABE6","Calylophus berlandieri Spach","Berlandier's sundrops"
"CABEB2","Calylophus berlandieri Spach ssp. berlandieri","Berlandier's sundrops"
"CABI11","Caladium bicolor (Aiton) Vent.","heart of Jesus"
"CABI8","Catalpa bignonioides Walter","SOUTHERN CATALPA"
"CABL","Carex blanda Dewey","eastern woodland sedge"
"CABO6","Caesalpinia bonduc (L.) Roxb.","yellow nicker"
"CABOM","Cabomba Aubl.","fanwort"
"CABR14","Carex bromoides Schkuhr ex Willd.","bromelike sedge"
"CABRB6","Carex bromoides Schkuhr ex Willd. ssp. bromoides","bromelike sedge"
"CABU2","Capsella bursa-pastoris (L.) Medik.","shepherd's purse"
"CABU3","Cardamine bulbosa (Schreb. ex Muhl.) Britton, Sterns & Poggenb.","bulbous bittercress"
"CABU4","Carex bulbostylis Mack.","false hair sedge"
"CABU5","Carex bushii Mack.","Bush's sedge"
"CACA","Cabomba caroliniana A. Gray","Carolina fanwort"
"CACA15","Carex caroliniana Schwein.","Carolina sedge"
"CACA18","Carpinus caroliniana Walter","AMERICAN HORNBEAM"
"CACA19","Carum carvi L.","caraway"
"CACAC2","Carpinus caroliniana Walter ssp. caroliniana","AMERICAN HORNBEAM"
"CACAC4","Cabomba caroliniana A. Gray var. caroliniana","Carolina fanwort"
"CACE","Carex cephalophora Muhl. ex Willd.","oval-leaf sedge"
"CACH3","Carex cherokeensis Schwein.","Cherokee sedge"
"CACI15","Callistemon citrinus (Curtis) Skeels","crimson bottlebrush"
"CACO15","Carya cordiformis (Wangenh.) K. Koch","BITTERNUT HICKORY"
"CACO17","Castilleja coccinea (L.) Spreng.","SCARLET INDIAN PAINTBRUSH"
"CACO22","Carex corrugata Fernald","prune-fruit sedge"
"CACO25","Cakile constricta Rodman","Gulf Coast searocket"
"CACO26","Cardamine concatenata (Michx.) Sw.","cutleaf toothwort"
"CACO71","Calamagrostis coarctata Eaton","arctic reedgrass"
"CACO8","Carex comosa Boott","longhair sedge"
"CACO9","Carex complanata Torr. & Hook.","hirsute sedge"
"CACR5","Carex crebriflora Wiegand","coastal plain sedge"
"CACR6","Carex crinita Lam.","fringed sedge"
"CACR8","Carex crus-corvi Shuttlw. ex Kunze","ravenfoot sedge"
"CACRB","Carex crinita Lam. var. brevicrinis Fernald","fringed sedge"
"CADE12","Castanea dentata (Marshall) Borkh.","American chestnut"
"CADE5","Carex debilis Michx.","white edge sedge"
"CADE6","Carex decomposita Muhl.","cypressknee sedge"
"CADED","Carex debilis Michx. var. debilis","white edge sedge"
"CADEP","Carex debilis Michx. var. pubera A. Gray","white edge sedge"
"CADI2","Callirhoe digitata Nutt.","winecup"
"CADI5","Carex digitalis Willd.","slender woodland sedge"
"CAED","Cakile edentula (Bigelow) Hook.","American searocket"
"CAEDE","Cakile edentula (Bigelow) Hook. ssp. edentula","American searocket"
"CAEDE2","Cakile edentula (Bigelow) Hook. ssp. edentula var. edentula","American searocket"
"CAESA","Caesalpinia L.","nicker"
"CAFE3","Carex festucacea Schkuhr ex Willd.","FESCUE SEDGE"
"CAFI5","Carex fissa Mack.","hammock sedge"
"CAFIA","Carex fissa Mack. var. aristata F.J. Herm.","hammock sedge"
"CAFL11","Canna flaccida Salisb.","bandanna of the Everglades"
"CAFL22","Calycanthus floridus L.","eastern sweetshrub"
"CAFL3","Carex flaccosperma Dewey","thinfruit sedge"
"CAFL5","Carex floridana Schwein.","Florida sedge"
"CAFLG","Calycanthus floridus L. var. glaucus (Willd.) Torr. & A. Gray","eastern sweetshrub"
"CAFR3","Carex frankii Kunth","Frank's sedge"
"CAFR6","Callisia fragrans (Lindl.) Woodson","basketplant"
"CAGE3","Canna ×generalis L.H. Bailey (pro sp.) [glauca × indica]","canna lily"
"CAGE4","Cakile geniculata (B.L. Rob.) Millsp.","gulf searocket"
"CAGI4","Carex gigantea Rudge","giant sedge"
"CAGL13","Canna glauca L.","maraca amarilla"
"CAGL5","Carex glaucescens Elliott","southern waxy sedge"
"CAGL6","Carex glaucodea Tuck. ex Olney","BLUE SEDGE"
"CAGL8","Carya glabra (Mill.) Sweet","PIGNUT HICKORY"
"CAGR24","Carex grisea Wahlenb.","inflated narrow-leaf sedge"
"CAGR3","Carex granularis Muhl. ex Willd.","limestone meadow sedge"
"CAGR8","Carex gracilescens Steud.","slender looseflower sedge"
"CAHA13","Cardiospermum halicacabum L.","love in a puff"
"CAHE21","Calystegia hederacea Wall.","Japanese false bindweed"
"CAHE3","Callitriche heterophylla Pursh","twoheaded water-starwort"
"CAHEH","Callitriche heterophylla Pursh ssp. heterophylla","twoheaded water-starwort"
"CAHI3","Cardamine hirsuta L.","hairy bittercress"
"CAHI6","Carex hirsutella Mack.","fuzzy wuzzy sedge"
"CAHY2","Carex hyalina Boott","tissue sedge"
"CAHY3","Carex hyalinolepis Steud.","shoreline sedge"
"CAIL2","Carya illinoinensis (Wangenh.) K. Koch","PECAN"
"CAIN12","Carex intumescens Rudge","greater bladder sedge"
"CAIN13","Castilleja indivisa Engelm.","entireleaf Indian paintbrush"
"CAIN19","Canna indica L.","Indian shot"
"CAIN2","Callirhoe involucrata (Torr. & A. Gray) A. Gray","purple poppymallow"
"CAINI4","Callirhoe involucrata (Torr. & A. Gray) A. Gray var. involucrata","purple poppymallow"
"CAJA7","Cayratia japonica (Thunb.) Gagnep.","bushkiller"
"CAJO2","Carex joorii L.H. Bailey","cypress swamp sedge"
"CAKIL","Cakile Mill.","searocket"
"CALA19","Carex laxiflora Lam.","broad looseflower sedge"
"CALA2","Cakile lanceolata (Willd.) O.E. Schulz","coastal searocket"
"CALA21","Carya laciniosa (Michx. f.) G. Don","SHELLBARK HICKORY"
"CALAD","Caladium Vent.","caladium"
"CALAF","Cakile lanceolata (Willd.) O.E. Schulz ssp. fusiformis (Greene) Rodman","coastal searocket"
"CALAL2","Cakile lanceolata (Willd.) O.E. Schulz ssp. lanceolata","coastal searocket"
"CALAM","Calamagrostis Adans.","reedgrass"
"CALAP","Cakile lanceolata (Willd.) O.E. Schulz ssp. pseudoconstricta Rodman","coastal searocket"
"CALAS","Carex laxiflora Lam. var. serrulata F.J. Herm.","broad looseflower sedge"
"CALE10","Carex leptalea Wahlenb.","bristlystalked sedge"
"CALE6","Carex leavenworthii Dewey","Leavenworth's sedge"
"CALEH","Carex leptalea Wahlenb. ssp. harperi (Fernald) W. Stone","Harper's sedge"
"CALIB","Calibrachoa Llave & Lex.","calibrachoa"
"CALLI12","Callistemon R. Br.","bottlebrush"
"CALLI2","Callicarpa L.","beautyberry"
"CALLI3","Callirhoe Nutt.","poppymallow"
"CALLI4","Callisia Loefl.","roseling"
"CALLI6","Callitriche L.","water-starwort"
"CALO5","Carex longii Mack.","Long's sedge"
"CALO6","Carex louisianica L.H. Bailey","Louisiana sedge"
"CALO9","Carex lonchocarpa Willd.","southern long sedge"
"CALOP2","Calopogon R. Br.","grasspink"
"CALU3","Carex lupuliformis Sartwell ex Dewey","false hop sedge"
"CALU4","Carex lupulina Muhl. ex Willd.","hop sedge"
"CALU5","Carex lurida Wahlenb.","shallow sedge"
"CALY2","Calycocarpum lyonii (Pursh) A. Gray","cupseed"
"CALYC2","Calycocarpum (Nutt.) Spach","calycocarpum"
"CALYC5","Calycanthus L.","sweetshrub"
"CALYL","Calylophus Spach","sundrops"
"CALYP2","Calyptocarpus Less.","calyptocarpus"
"CALYS","Calystegia R. Br.","false bindweed"
"CAMA23","Calystegia macounii (Greene) Brummitt","Macoun's false bindweed"
"CAMAS","Camassia Lindl.","camas"
"CAME2","Carex meadii Dewey","Mead's sedge"
"CAMEL","Camelina Crantz","false flax"
"CAMI2","Camelina microcarpa Andrz. ex DC.","littlepod false flax"
"CAMI5","Carex microdonta Torr. & Hook.","littletooth sedge"
"CAMO11","Carex molesta Mack. ex Bright","TROUBLESOME SEDGE"
"CAMPA2","Campanulastrum Small","bellflower"
"CAMPS","Campsis Lour.","campsis"
"CAMU10","Calopogon multiflorus Lindl.","manyflower grasspink"
"CAMU4","Carex muehlenbergii Schkuhr ex Willd.","Muhlenberg's sedge"
"CAMUE","Carex muehlenbergii Schkuhr ex Willd. var. enervis Boott","Muhlenberg's sedge"
"CAMUM","Carex muehlenbergii Schkuhr ex Willd. var. muehlenbergii","Muhlenberg's sedge"
"CAMY","Carya myristiciformis (Michx. f.) Nutt.","NUTMEG HICKORY"
"CANAV","Canavalia Adans.","jackbean"
"CANI3","Carex nigromarginata Schwein.","black edge sedge"
"CANNA","Cannabis L.","hemp"
"CANNA2","Canna L.","canna"
"CANU4","Carduus nutans L.","nodding plumeless thistle"
"CAOD3","Carphephorus odoratissimus (J.F. Gmel.) Herb.","vanillaleaf"
"CAOK2","Calopogon oklahomensis D.H. Goldman","Oklahoma grasspink"
"CAOV2","Carya ovata (Mill.) K. Koch","SHAGBARK HICKORY"
"CAOV3","Carya ovalis (Wangenh.) Sarg.","red hickory"
"CAOX","Carex oxylepis Torr. & Hook.","sharpscale sedge"
"CAOXO","Carex oxylepis Torr. & Hook. var. oxylepis","sharpscale sedge"
"CAOZ2","Carex ozarkana P. Rothr. & Reznicek","Ozark sedge"
