"Symbol","Scientific Name with Author","GSAT Common Name"
"PHHEC","Physalis hederifolia A. Gray var. comata (Rydb.) Waterf.","HEARTLEAF GROUNDCHERRY"
"PHHI","Phacelia hirsuta Nutt.","HAIRY PHACELIA"
"PHHI3","Philadelphus hitchcockianus Hu","HITCHCOCK MOCKORANGE"
"PHIN","Phacelia integrifolia Torr.","SCORPION WEED"
"PHIN8","Physostegia intermedia (Nutt.) Engelm. & A. Gray","INTERMEDIATE DRAGONHEAD"
"PHINT","Phacelia integrifolia Torr. var. texana (J. Voss) N.D. Atwood","GYP PHACELIA"
"PHJU","Phoradendron juniperinum Engelm. ex A. Gray","juniper mistletoe"
"PHLA3","Phyla lanceolata (Michx.) Greene","LANCELEAF FOGFRUIT"
"PHLE5","Phryma leptostachya L.","LOPSEED"
"PHLO5","Phlox longipilosa Waterf.","DOWNY PHLOX"
"PHME4","Philadelphus mearnsii W.H. Evans ex Koehne","MEARNS MOCKORANGE"
"PHMI4","Philadelphus microphyllus A. Gray","littleleaf mockorange"
"PHMI4","Philadelphus microphyllus A. Gray","western mockorange"
"PHMI5","Physalis missouriensis Mack. & Bush","MISSOURI GROUNDCHERRY"
"PHMO4","Physocarpus monogynus (Torr.) J.M. Coult.","MOUNTAIN NINEBARK"
"PHNO2","Phyla nodiflora (L.) Greene","SAWTOOTH FOGFRUIT"
"PHOK","Phlox oklahomensis Wherry","OKLAHOMA PHLOX"
"PHPA29","Phemeranthus parviflorus (Nutt.) Kiger","PRAIRIE FLAMEFLOWER"
"PHPO2","Phaseolus polystachios (L.) Britton, Sterns & Poggenb.","SLIMLEAF BEAN"
"PHPO3","Phyllanthus polygonoides Nutt. ex Spreng.","KNOTWEED LEAFLOWER"
"PHPR3","Phleum pratense L.","TIMOTHY"
"PHPU7","Physalis pubescens L.","GROUNDCHERRY"
"PHRO3","Phlox roemeriana Scheele","ROEMER PHLOX"
"PHSP2","Phaulothamnus spinescens A. Gray","SNAKE-EYES"
"PHST","Phacelia strictiflora (Engelm. & A. Gray) A. Gray","PRAIRIE PHACELIA"
"PHTE3","Philadelphus texensis Hu","TEXAS MOCKORANGE"
"PHTO2","Phoradendron tomentosum (DC.) Engelm. ex A. Gray","bigleaf mistletoe"
"PHVI5","Physalis virginiana Mill.","VIRGINIA GROUNDCHERRY"
"PHVIV3","Physalis virginiana Mill. var. virginiana","field groundcherry"
"PICE","Pinus cembroides Zucc.","Mexican pinyon"
"PIEC2","Pinus echinata Mill.","SHORTLEAF PINE"
"PIED","Pinus edulis Engelm.","pinyon"
"PIGRT","Pityopsis graminifolia (Michx.) Nutt. var. tenuifolia (Torr.) Semple & F.D. Bowers","GRASSLEAF GOLDASTER"
"PIME4","Pistacia mexicana Kunth","TEXAS PISTACHE"
"PINI","Pinus nigra Arnold","Austrian pine"
"PIOL","Pityopsis oligantha (Chapm. ex Torr. & A. Gray) Small","GRASSLEAF GOLDASTER"
"PIPA2","Pinus palustris Mill.","LONGLEAF PINE"
"PIPO","Pinus ponderosa Lawson & C. Lawson","PONDEROSA PINE"
"PIRO","Pinaropappus roseus (Less.) Less.","white rocklettuce"
"PIST3","Pinus strobiformis Engelm.","southwestern white pine"
"PISY","Pinus sylvestris L.","Scotch pine"
"PITA","Pinus taeda L.","LOBLOLLY PINE"
"PITH2","Pinus thunbergii Parl.","Japanese black pine"
"PLAQ","Planera aquatica J.F. Gmel.","WATER ELM"
"PLAR3","Plantago aristata Michx.","BOTTLEBRUSH INDIANWHEAT"
"PLCA7","Pluchea camphorata (L.) DC.","CAMPHOR WEED"
"PLEL","Plantago elongata Pursh","SLENDER PLANTAIN"
"PLJA","Pleuraphis jamesii Torr.","GALLETA"
"PLLA","Plantago lanceolata L.","BUCKHORN PLANTAIN"
"PLMA2","Plantago major L.","COMMON PLANTAIN"
"PLME","Plantago media L.","LANCELEAF PLANTAIN"
"PLMU3","Pleuraphis mutica Buckley","TOBOSA"
"PLOC","Platanus occidentalis L.","AMERICAN SYCAMORE"
"PLODO","Pluchea odorata (L.) Cass. var. odorata","MARSH FLEABANE"
"PLOR80","Platycladus orientalis (L.) Franco","Oriental arborvitae"
"PLPA2","Plantago patagonica Jacq.","WOOLY PLANTAIN"
"PLPOM","Pleopeltis polypodioides (L.) Andrews & Windham ssp. michauxiana (Weath.) Andrews & Windham","RESURECTION FERN"
"PLRH","Plantago rhodosperma Decne.","REDSEED PLANTAIN"
"PLVI","Plantago virginica L.","VIRGINIA PLANTAIN"
"PLWR","Plantago wrightiana Decne.","WRIGHT PLANTAIN"
"POAC4","Polystichum acrostichoides (Michx.) Schott","CHRISTMAS FERN"
"POAL4","Polygala alba Nutt.","WHITE MILKWORT"
"POAL7","Populus alba L.","WHITE POPLAR"
"POAM3","Polygonella americana (Fisch. & C.A. Mey.) Small","southern jointweed"
"POAM5","Potamogeton amplifolius Tuck.","LARGELEAF PONDWEED"
"POAM9","Polygala ambigua Nutt.","WHORLED MILKWORT"
"POAME","Polygonum amphibium L. var. emersum Michx.","LONGROOT SMARTWEED"
"POAN","Poa annua L.","ANNUAL BLUEGRASS"
"POAR","Poa arachnifera Torr.","Texas bluegrass"
"POAR7","Potentilla arguta Pursh","TALL CINQUEFOIL"
"POAV","Polygonum aviculare L.","PROSTRATE KNOTWEED"
"POCA11","Polymnia canadensis L.","RAYLESS LEAFCUP"
"POCE3","Podostemum ceratophyllum Michx.","HORNLEAF RIVERWEED"
"POCO10","Polygonum convolvulus L.","WILD BUCKWHEAT"
"POCO14","Pontederia cordata L.","PICKERELWEED"
"POCR3","Potamogeton crispus L.","CURLY PONDWEED"
"PODE3","Populus deltoides W. Bartram ex Marshall","EASTERN COTTONWOOD"
"PODEM","Populus deltoides W. Bartram ex Marshall ssp. monilifera (Aiton) Eckenwalder","PLAINS COTTONWOOD"
"PODI","Potamogeton diversifolius Raf.","WATERTHREAD PONDWEED"
"PODO3","Polanisia dodecandra (L.) DC.","CLAMMYWEED"
"POER2","Polygonum erectum L.","ERECT KNOTWEED"
"POFO3","Potamogeton foliosus Raf.","LEAFY PONDWEED"
"POFRM","Populus fremontii S. Watson ssp. mesetae Eckenwalder","ARIZONA COTTONWOOD"
"POGR7","Portulaca grandiflora Hook.","MOSSROSE"
"POHA5","Portulaca halimoides L.","SINKERLEAF PURSLANE"
"POHY2","Polygonum hydropiperoides Michx.","SWAMP SMARTWEED"
"POIN7","Polypogon interruptus Kunth","DITCH POLYPOGON"
"POJA5","Pomaria jamesii (Torr. & A. Gray) Walp.","JAMES RUSHPEA"
"POLA4","Polygonum lapathifolium L.","NODDING SMARTWEED"
"POMO5","Polypogon monspeliensis (L.) Desf.","RABBITFOOT BEARDGRASS"
"PONI","Populus nigra L.","BLACK POPLAR"
"PONO2","Potamogeton nodosus Poir.","LONGLEAF PONDWEED"
"PONO3","Potentilla norvegica L.","NORWEGIAN CINQUEFOIL"
"PONU4","Polytaenia nuttallii DC.","PRAIRIE PARSLEY"
"POOL","Portulaca oleracea L.","PURSLANE"
"POOR2","Polygonum orientale L.","PRINCESFEATHER"
"POPE","Podophyllum peltatum L.","MAYAPPLE"
"POPE2","Polygonum pensylvanicum L.","PENNSYLVANIA SMARTWEED"
"POPE3","Polygonum persicaria L.","SPOTTED SMARTWEED"
"POPR","Poa pratensis L.","KENTUCKY BLUEGRASS"
"POPU5","Polygonum punctatum Elliott","DOTTED SMARTWEED"
"POPU6","Potamogeton pulcher Tuck.","HEARTLEAF PONDWEED"
"POPU7","Potamogeton pusillus L.","BABY PONDWEED"
"PORA3","Polygonum ramosissimum Michx.","BUSHY KNOTWEED"
"PORE2","Polemonium reptans L.","CREEPING POLEMONIUM"
"PORE5","Potentilla recta L.","SULFUR CINQUEFOIL"
"PORI3","Potentilla rivalis Nutt.","CINQUEFOIL"
"POSA3","Polygala sanguinea L.","BLOOD MILKWORT"
"POSC3","Polygonum scandens L.","CLIMBING KNOTWEED"
"POSCC","Polygonum scandens L. var. cristatum (Engelm. & A. Gray) Gleason","FALSE BUCKWHEAT"
"POSI2","Potentilla simplex Michx.","SPREADING CINQUEFOIL"
"POST6","Poa strictiramea Hitchc.","CHISOS BLUEGRASS"
"POTE2","Polygonum tenue Michx.","PLEATLEAF KNOTWEED"
"POTE3","Polytaenia texana (J.M. Coult. & Rose) Mathias & Constance","TEXAS PARSLEY"
"POTR5","Populus tremuloides Michx.","QUAKING ASPEN"
"POVI2","Polygonum virginianum L.","VIRGINIA SMARTWEED"
"POVI9","Polypogon viridis (Gouan) Breistr.","WATER BENTGRASS"
"PRAM","Prunus americana Marshall","AMERICAN PLUM"
"PRAN3","Prunus angustifolia Marshall","CHICKASAW PLUM"
"PRAS","Prenanthes aspera Michx.","ROUGH RATTLESNAKEROOT"
"PRGL2","Prosopis glandulosa Torr.","HONEY MESQUITE"
"PRGLT","Prosopis glandulosa Torr. var. torreyana (L.D. Benson) M.C. Johnst.","western honey mesquite"
"PRGR","Prunus gracilis Engelm. & A. Gray","OKLAHOMA PLUM"
"PRHA","Prunus havardii (W. Wight) S.C. Mason","HAVARD PLUM"
"PRHO","Prunus hortulana L.H. Bailey","HORTULAN PLUM"
"PRLO","Proboscidea louisianica (Mill.) Thell.","DEVIL'S CLAW"
"PRME","Prunus mexicana S. Watson","MEXICAN PLUM"
"PRMI2","Prunus minutiflora Engelm.","SMALLFLOWER PEACHBRUSH"
"PRMU","Prunus munsoniana W. Wight & Hedrick","WILDGROVE PLUM"
"PRNI","Prunus nigra Aiton","BLACK PLUM"
"PRPAA","Proserpinaca palustris L. var. amblyogona Fernald","marsh mermaidweed"
"PRPAC","Proserpinaca palustris L. var. crebra Fernald & Grisc.","marsh mermaidweed"
"PRPE","Proserpinaca pectinata Lam.","mermaidweed"
"PRPE3","Prunus persica (L.) Batsch","PEACH"
"PRPU","Prosopis pubescens Benth.","screwbean"
"PRRE2","Prosopis reptans Benth.","CREEPING MESQUITE"
"PRRI","Prunus rivularis Scheele","creek plum"
"PRSE2","Prunus serotina Ehrh.","BLACK CHERRY"
"PRSEE","Prunus serotina Ehrh. var. eximia (Small) Little","ESCARPMENT CHERRY"
"PRTE","Prunus texana D. Dietr.","TEXAS PEACHBRUSH"
"PRTO80","Prunus tomentosa Thunb.","Nanking cherry"
"PRUM","Prunus umbellata Elliott","FLATWOOD PLUM"
"PRVI","Prunus virginiana L.","COMMON CHOKECHERRY"
"PRVU","Prunella vulgaris L.","COMMON SELFHEAL"
"PSCAC2","Pseudognaphalium canescens (DC.) W.A. Weber ssp. canescens","WRIGHT CUDWEED"
"PSGN","Psilostrophe gnaphalioides DC.","CUDWEED PAPERFLOWER"
"PSLA3","Psoralidium lanceolatum (Pursh) Rydb.","LEMON SCURFPEA"
"PSMEG","Pseudotsuga menziesii (Mirb.) Franco var. glauca (Beissn.) Franco","DOUGLAS FIR"
"PSORA2","Psoralidium Rydb.","SCURFPEA SP"
"PSSPS","Pseudoroegneria spicata (Pursh) Á. Löve ssp. spicata","BLUEBUNCH WHEATGRASS"
"PSST7","Pseudognaphalium stramineum (Kunth) Anderb.","COTTON CUDWEED"
"PSTA","Psilostrophe tagetina (Nutt.) Greene","WOOLY PAPERFLOWER"
"PSTAC","Psilostrophe tagetina (Nutt.) Greene var. cerifera (A. Nelson) B.L. Turner","HAIRY PAPERFLOWER"
"PSTE5","Psoralidium tenuiflorum (Pursh) Rydb.","SLIMFLOWER SCURFPEA"
"PTAQP2","Pteridium aquilinum (L.) Kuhn var. pubescens Underw.","BRACKENFERN"
"PTCA","Ptilimnium capillaceum (Michx.) Raf.","THREADLEAF MOCKBISHOPWEED"
"PTNU","Ptilimnium nuttallii (DC.) Britton","NUTTALL MOCKBISHOPWEED"
"PTTR","Ptelea trifoliata L.","HOPTREE"
"PTTRP","Ptelea trifoliata L. ssp. pallida (Greene) V. Bailey","HOPTREE"
"PUER2","Purshia ericifolia (Torr. ex A. Gray) Henrickson","heath cliffrose"
"PYCA2","Pyrrhopappus carolinianus (Walter) DC.","CAROLINA FALSE-DANDELION"
"PYCO","Pyrus communis L.","PEAR"
"PYPA4","Pyrrhopappus pauciflorus (D. Don) DC.","MANYSTEMMED FALSE-DANDELION"
"PYTE","Pycnanthemum tenuifolium Schrad.","NARROWLEAF MOUNTIANMINT"
"PYVEP","Pycnanthemum verticillatum (Michx.) Pers. var. pilosum (Nutt.) Cooperr.","WOODS MOUNTIANMINT"
"PYVI","Pycnanthemum virginianum (L.) T. Dur. & B.D. Jacks. ex B.L. Rob. & Fernald","VIRGINIA MOUNTIANMINT"
"QUAL","Quercus alba L.","WHITE OAK"
"QUBI","Quercus bicolor Willd.","swamp white oak"
"QUDE3","Quercus depressipes Trel.","MEXICAN DWARF OAK"
"QUEM","Quercus emoryi Torr.","Emory oak"
"QUFA","Quercus falcata Michx.","SOUTHERN RED OAK"
"QUFU","Quercus fusiformis Small","plateau oak"
"QUGA","Quercus gambelii Nutt.","GAMBEL OAK"
"QUGR","Quercus graciliformis C.H. Mull.","Chisos oak"
"QUGR3","Quercus grisea Liebm.","gray oak"
"QUHA3","Quercus havardii Rydb.","SAND SHINOAK"
"QUHI","Quercus hinckleyi C.H. Mull.","Hinckley oak"
"QUIN","Quercus incana W. Bartram","BLUEJACK OAK"
"QUIN3","Quercus intricata Trel.","COAHUILA SCRUB OAK"
"QULA","Quercus laceyi Small","Lacey oak"
"QULA3","Quercus laurifolia Michx.","LAUREL OAK"
"QULO2","Quincula lobata (Torr.) Raf.","PURPLE GROUNDCHERRY"
"QULY","Quercus lyrata Walter","OVERCUP OAK"
"QUMA13","Quercus margaretta (Ashe) Small","sand post oak"
"QUMA2","Quercus macrocarpa Michx.","BUR OAK"
"QUMA3","Quercus marilandica Münchh.","BLACKJACK OAK"
"QUMI","Quercus michauxii Nutt.","SWAMP CHESTNUT OAK"
"QUMO","Quercus mohriana Buckley ex Rydb.","MOHR'S SHINOAK"
"QUMO4","Quercus montana Willd.","CHESTNUT OAK"
"QUMU","Quercus muehlenbergii Engelm.","CHINKAPIN OAK"
"QUNI","Quercus nigra L.","WATER OAK"
"QUPA2","Quercus palustris Münchh.","PIN OAK"
"QUPA4","Quercus ×pauciloba Rydb. (pro sp.) [gambelii × turbinella]","WAVYLEAF OAK"
"QUPH","Quercus phellos L.","WILLOW OAK"
"QUPR","Quercus prinoides Willd.","DWARF CHINQUAPIN OAK"
"QUPU","Quercus pungens Liebm.","sandpaper oak"
"QURU","Quercus rubra L.","NORTHERN RED OAK"
"QURU4","Quercus rugosa Née","netleaf oak"
"QUSH","Quercus shumardii Buckley","SHUMARD OAK"
"QUSI","Quercus sinuata Walter","WAVYLEAF SHINOAK"
"QUSIB","Quercus sinuata Walter var. breviloba (Torr.) C.H. Mull.","WHITE SHIN OAK"
"QUST","Quercus stellata Wangenh.","POST OAK"
"QUTE","Quercus texana Buckley","NUTTALL OAK"
"QUTU2","Quercus turbinella Greene","SHRUB LIVE OAK"
"QUVA5","Quercus vaseyana Buckley","VASEY SHINOAK"
"QUVE","Quercus velutina Lam.","BLACK OAK"
"QUVI","Quercus virginiana Mill.","LIVE OAK"
"RAAB","Ranunculus abortivus L.","LITTLELEAF BUTTERCUP"
"RACO3","Ratibida columnifera (Nutt.) Wooton & Standl.","UPRIGHT PRAIRIE CONEFLOWER"
"RAFA","Ranunculus fascicularis Muhl. ex Bigelow","prairie buttercup"
"RAFL","Ranunculus flabellaris Raf.","YELLOW WATER BUTTERCUP"
"RAHA","Ranunculus harveyi (A. Gray) Britton","HARVEY BUTTERCUP"
"RAHI","Ranunculus hispidus Michx.","BRISTLY BUTTERCUP"
"RAHIN","Ranunculus hispidus Michx. var. nitidus (Chapm.) T. Duncan","SWAMP BUTTERCUP"
"RAMA3","Ranunculus macranthus Scheele","showy buttercup"
"RANE","Rafinesquia neomexicana A. Gray","New Mexico plumeseed"
"RAPA3","Ranunculus parviflorus L.","STICKTIGHT BUTTERCUP"
"RAPE3","Ratibida peduncularis (Torr. & A. Gray) Barnhart","NAKED PRAIRIE CONEFLOWER"
"RAPU","Ranunculus pusillus Poir.","WEAK BUTTERCUP"
"RARE2","Ranunculus recurvatus Poir.","LITTLELEAF BUTTERCUP"
"RATA","Ratibida tagetes (James) Barnhart","SHORTRAY PRAIRIE CONEFLOWER"
"REAR","Reverchonia arenaria A. Gray","SAND REVERCHONIA"
"REFL","Redfieldia flexuosa (Thurb.) Vasey","BLOWOUT GRASS"
"RHAR4","Rhus aromatica Aiton","FRAGRANT SUMAC"
"RHCA7","Rhododendron canescens (Michx.) Sweet","PIEDMONT AZALEA"
"RHCO","Rhus copallinum L.","FLAMELEAF SUMAC"
"RHGL","Rhus glabra L.","SMOOTH SUMAC"
"RHGL2","Rhynchospora globularis (Chapm.) Small","GLOBE BEAKRUSH"
"RHLA","Rhamnus lanceolata Pursh","lanceleaf buckthorn"
"RHLA5","Rhynchosia latifolia Nutt. ex Torr. & A. Gray","BROADLEAF SNOUTBEAN"
"RHMI3","Rhus microphylla Engelm. ex A. Gray","littleleaf sumac"
"RHMI4","Rhynchosia minima (L.) DC.","least snoutbean"
"RHOB","Rhododendron oblongifolium (Small) Millais","Texas azalea"
"RHTR","Rhus trilobata Nutt.","SKUNKBUSH SUMAC"
"RHTRT","Rhus trilobata Nutt. var. trilobata","skunkbush"
"RHVI","Rhexia virginica L.","COMMON MEADOWBEAUTY"
"RHVI3","Rhus virens Lindh. ex A. Gray","evergreen sumac"
"RHVIC","Rhus virens Lindh. ex A. Gray var. choriophylla (Wooton & Standl.) L.D. Benson","evergreen sumac"
"RIAU","Ribes aureum Pursh","GOLDEN CURRANT"
"RIAUV","Ribes aureum Pursh var. villosum DC.","CLOVE CURRANT"
"RICO3","Ricinus communis L.","castorbean"
"RICY","Ribes cynosbati L.","PASTURE CURRANT"
"RIHU2","Rivina humilis L.","BLOODBERRY ROUGEPLANT"
"ROARS","Rosa arkansana Porter var. suffulta (Greene) Cockerell","PRAIRIE ROSE"
"ROBR","Rosa bracteata J.C. Wendl.","MACARTNEY ROSE"
"ROCA4","Rosa carolina L.","CAROLINA ROSE"
"ROHI","Robinia hispida L.","ROSEACACIA"
"ROLA","Rosa laevigata Michx.","Cherokee rose"
"ROMI","Rosa micrantha Borrer ex Sm.","SMALLFLOWER ROSE"
"ROMU","Rosa multiflora Thunb.","MULTIFLORA ROSE"
"ROPS","Robinia pseudoacacia L.","BLACK LOCUST"
"RORA","Rotala ramosior (L.) Koehne","ROTALA"
"RORU82","Rosa rubiginosa L.","sweetbriar rose"
"ROSE","Rorippa sessiliflora (Nutt.) Hitchc.","STALKLESS YELLOWCRESS"
"ROSE2","Rosa setigera Michx.","PRAIRIE ROSE"
"ROSI2","Rorippa sinuata (Nutt.) Hitchc.","SPREADING YELLOWCRESS"
"ROWO","Rosa woodsii Lindl.","WOODS ROSE"
"RUAC3","Rumex acetosella L.","SHEEP SORREL"
"RUAL4","Rumex altissimus Alph. Wood","PALE DOCK"
"RUCO2","Rumex conglomeratus Murray","clustered dock"
"RUCR","Rumex crispus L.","CURLY DOCK"
"RUDE","Rubus deliciosus Torr.","DELICIOUS RASPBERRY"
"RUFL","Rubus flagellaris Willd.","WHIPLASH DEWBERRY"
"RUFUP","Rudbeckia fulgida Aiton var. palustris (Eggert ex C.L. Boynt. & Beadle) Perdue","ORANGE CONEFLOWER"
"RUGR","Rudbeckia grandiflora (D. Don) J.F. Gmel. ex DC.","ROUGH CONEFLOWER"
"RUHA2","Rumex hastatulus Baldw.","HEARTWING DOCK"
"RUHI2","Rudbeckia hirta L.","BLACKEYED SUSAN"
"RUHU","Ruellia humilis Nutt.","LOW RUELLIA"
"RUHY","Rumex hymenosepalus Torr.","CANAIGRE"
"RULA5","Rubus largus L.H. Bailey","ABUNDANT BLACKBERRY"
"RULAB","Rudbeckia laciniata L. var. bipinnata Perdue","CUTLEAF CONEFLOWER"
"RULU","Rubus lucidus Rydb.","SHINY DEWBERRY"
"RUMA3","Rudbeckia maxima Nutt.","great coneflower"
"RUMA5","Ruppia maritima L.","WIDGEONGRASS"
"RUMI","Rudbeckia missouriensis Engelm. ex C.L. Boynt. & Beadle","MISSOURI CONEFLOWER"
"RUMO3","Rubus mollior L.H. Bailey","softleaf blackberry"
"RUNU","Ruellia nudiflora (Engelm. & A. Gray) Urb.","WILD PETUNIA"
"RUOB","Rumex obtusifolius L.","BITTER DOCK"
"RUOK","Rubus oklahomus L.H. Bailey","OKLAHOMA DEWBERRY"
"RUPA5","Rumex patientia L.","PATIENCE DOCK"
"RUPE4","Ruellia pedunculata Torr. ex A. Gray","STALKED WILDPETUNIA"
"RUST2","Ruellia strepens L.","LIMESTONE WILDPETUNIA"
"RUSU","Rudbeckia subtomentosa Pursh","SWEET CONEFLOWER"
"RUTO2","Rubus tomentosus Borkh.","blackcherry"
"RUTR","Rubus trivialis Michx.","southern dewberry"
"RUTR2","Rudbeckia triloba L.","BROWNEYED SUSAN"
"RUVE2","Rumex venosus Pursh","VEINY DOCK"
"RUVE3","Rumex verticillatus L.","SWAMP DOCK"
"RUYU","Ruellia yucatana (Leonard) Tharp & F.A. Barkley","VIOLET RUELLIA"
"SAAL2","Salix alba L.","GOLDEN WILLOW"
"SAAL21","Saccharum alopecuroides (L.) Nutt.","SILVER PLUMEGRASS"
"SAAL4","Sarracenia alata Alph. Wood","PITCHERPLANT"
"SAAL5","Sassafras albidum (Nutt.) Nees","SASSAFRAS"
"SAAM2","Salix amygdaloides Andersson","PEACHLEAF WILLOW"
"SAAM4","Sagittaria ambigua J.G. Sm.","KANSAS ARROWHEAD"
"SAAN","Sabatia angularis (L.) Pursh","SQUARESTEM ROSEGENTIAN"
"SAAZ","Salvia azurea Michx. ex Lam.","blue sage"
"SAAZG","Salvia azurea Michx. ex Lam. var. grandiflora Benth.","blue sage"
"SABA10","Saccharum baldwinii Spreng.","NARROW PLUMEGRASS"
"SABA5","Salvia ballotiflora Benth.","shrubby blue sage"
"SABO","Salix bonplandiana Kunth","red willow"
"SABRC3","Saccharum brevibarbe (Michx.) Pers. var. contortum (Elliott) R. Webster","BENTAWN PLUMEGRASS"
"SABRC3","Saccharum brevibarbe (Michx.) Pers. var. contortum (Elliott) R. Webster","BENTAWN PLUMEGRASS"
"SACA13","Sanguinaria canadensis L.","BLOODROOT"
"SACA3","Sabatia campestris Nutt.","MEADOW PINK"
"SACA5","Salix caroliniana Michx.","COASTAL PLAIN WILLOW"
"SACE","Saururus cernuus L.","LIZARDS TAIL"
"SADE10","Salicornia depressa Standl.","VIRGINIA GLASSWORT"
"SAEB2","Samolus ebracteatus Kunth","BRACTLESS BROOKWEED"
"SAEX","Salix exigua Nutt.","DESERT WILLOW"
"SAFA2","Salvia farinacea Benth.","MEALYCUP SAGE"
"SAGI","Saccharum giganteum (Walter) Pers.","SUGARCANE PLUMEGRASS"
"SAGR","Sagittaria graminea Michx.","GRASSY ARROWHEAD"
"SAGR4","Salvia greggii A. Gray","autumn sage"
"SAHU2","Salix humilis Marshall","PRAIRIE WILLOW"
"SALA","Sagittaria lancifolia L.","SCYTHEFRUIT ARROWHEAD"
"SALA2","Sagittaria latifolia Willd.","COMMON ARROWHEAD"
"SALA6","Salix lasiolepis Benth.","arroyo willow"
"SALO2","Sagittaria longiloba Engelm. ex J.G. Sm.","LONGLOBE ARROWHEAD"
"SALY2","Salvia lyrata L.","LYRELEAF SAGE"
"SAME8","Sabal mexicana Mart.","palmetto"
"SAMI8","Sabal minor (Jacq.) Pers.","DWARF PALMETTO"
"SANEN","Saxifraga nelsoniana D. Don ssp. nelsoniana","DOTTED SAXIFRAGE"
"SANI","Salix nigra Marshall","BLACK WILLOW"
"SANIC4","Sambucus nigra L. ssp. canadensis (L.) R. Bolli","MEXICAN ALDER"
"SANIC4","Sambucus nigra L. ssp. canadensis (L.) R. Bolli","AMERICAN ELDER"
"SANIC5","Sambucus nigra L. ssp. cerulea (Raf.) R. Bolli","blue elderberry"
"SAOD","Sanicula odorata (Raf.) K.M. Pryer & L.R. Phillippe","CLUSTER SANICLE"
"SAOF4","Saponaria officinalis L.","BOUNCINGBET SOAPWEED"
"SAPA","Sabal palmetto (Walter) Lodd. ex Schult. & Schult. f.","sand paspalum"
"SAPA2","Sagittaria papillosa Buchenau","NIPPLEBRACT ARROWHEAD"
"SAPE12","Salix ×pendulina Wender. [babylonica × euxina]","weeping willow"
"SAPE5","Salix petiolaris Sm.","SLENDER WILLOW"
"SAPL","Sagittaria platyphylla (Engelm.) J.G. Sm.","DELTA ARROWHEAD"
"SASAD","Sapindus saponaria L. var. drummondii (Hook. & Arn.) L.D. Benson","WESTERN SOAPBERRY"
"SATE3","Salvia texana (Scheele) Torr.","Texas sage"
"SATR12","Salsola tragus L.","Russian thistle"
"SAVAP","Samolus valerandi L. ssp. parviflorus (Raf.) Hultén","WATER BROOKWEED"
"SAVE4","Sarcobatus vermiculatus (Hook.) Torr.","GREASEWOOD"
"SCACA","Schoenoplectus acutus (Muhl. ex Bigelow) Á. Löve & D. Löve var. acutus","HARDSTEM BULRUSH"
"SCAM6","Schoenoplectus americanus (Pers.) Volkart ex Schinz & R. Keller","OLNEY BULRUSH"
"SCAT2","Scirpus atrovirens Willd.","GREEN BULRUSH"
"SCBR2","Scleropogon brevifolius Phil.","burrograss"
"SCCI2","Schizachyrium cirratum (Hack.) Wooton & Standl.","Texas bluestem"
"SCCU4","Schaefferia cuneifolia A. Gray","desert yaupon"
"SCCY","Scirpus cyperinus (L.) Kunth","bulrush"
"SCDR2","Scutellaria drummondii Benth.","Drummond's skullcap"
"SCDU2","Sclerochloa dura (L.) P. Beauv.","COMMON HARDGRASS"
"SCEL","Scutellaria elliptica Muhl. ex Spreng.","HAIRY SKULLCAP"
"SCHE5","Schoenoplectus heterochaetus (Chase) Soják","SLENDER BULRUSH"
"SCLA","Scrophularia lanceolata Pursh","LANCELEAF FIGWORT"
"SCLA2","Scutellaria lateriflora L.","BLUE SKULLCAP"
"SCLI11","Schizachyrium littorale (Nash) E.P. Bicknell","SEACOAST BLUESTEM"
"SCMA2","Scrophularia marilandica L.","MARYLAND FIGWORT"
"SCOV","Scutellaria ovata Hill","EGGLEAF SKULLCAP"
"SCPA","Schedonnardus paniculatus (Nutt.) Trel.","TUMBLEGRASS"
"SCPA7","Scutellaria parvula Michx.","SMALL SKULLCAP"
"SCPA8","Scirpus pallidus (Britton) Fernald","CLOAKED BULRUSH"
"SCPAM","Scutellaria parvula Michx. var. missouriensis (Torr.) Goodman & C.A. Lawson","LEONARD SKULLCAP"
"SCRE3","Scutellaria resinosa Torr.","RESINOUS SKULLCAP"
"SCSC","Schizachyrium scoparium (Michx.) Nash","LITTLE BLUESTEM"
"SCSCD","Schizachyrium scoparium (Michx.) Nash var. divergens (Hack.) Gould","PINEHILL BLUESTEM"
"SCSCS","Schizachyrium scoparium (Michx.) Nash var. scoparium","NEW MEXICO BLUESTEM"
"SCTA2","Schoenoplectus tabernaemontani (C.C. Gmel.) Palla","SOFTSTEM BULRUSH"
"SEAU","Selenia aurea Nutt.","YELLOW SELENIA"
"SEBA3","Senna bauhinioides (A. Gray) Irwin & Barneby","twinleaf senna"
"SEBE2","Senegalia berlandieri Britton & Rose","guajillo"
"SEDES","Selaginella densa Rydb. var. scopulorum (Maxon) R. Tryon","Rocky Mountain spikemoss"
"SEDI3","Selinocarpus diffusus A. Gray","MOONPOD"
"SEFLF","Senecio flaccidus Less. var. flaccidus","THREADLEAF GROUNDSEL"
"SEGR4","Senegalia greggii (A. Gray) Britton & Rose","catclaw acacia"
"SEHE8","Sesbania herbacea (Mill.) McVaugh","HEMP SESBANIA"
"SEHE8","Sesbania herbacea (Mill.) McVaugh","COFFEEBEAN"
"SEIT","Setaria italica (L.) P. Beauv.","Foxtail millet"
