"Symbol","Scientific Name with Author","GSAT Common Name"
"ROST","Rosa stellata Wooton","desert rose"
"ROWO","Rosa woodsii Lindl.","WOODS ROSE"
"RUAC3","Rumex acetosella L.","common sheep sorrel"
"RUBUS","Rubus L.","Rubus"
"RUCR","Rumex crispus L.","CURLY DOCK"
"RUDBE","Rudbeckia L.","Rudbeckia"
"RUHY","Rumex hymenosepalus Torr.","CANAIGRE"
"RUID","Rubus idaeus L.","wild red raspberry"
"RULA3","Rudbeckia laciniata L.","CUTLEAF CONEFLOWER"
"RULE","Rubus leucodermis Douglas ex Torr. & A. Gray","western raspberry"
"RUMEX","Rumex L.","Rumex"
"RUNE","Rubus neomexicanus A. Gray","New Mexico raspberry"
"RUPA","Rubus parviflorus Nutt.","thimbleberry"
"SAAE","Salvia aethiopis L.","Mediterranean sage"
"SAAM2","Salix amygdaloides Andersson","PEACHLEAF WILLOW"
"SAAN2","Sanguisorba annua (Nutt. ex Hook.) Nutt. ex Torr. & A. Gray","prairie burnet"
"SABE2","Salix bebbiana Sarg.","Bebb willow"
"SACO6","Salvia columbariae Benth.","chia"
"SADO4","Salvia dorrii (Kellogg) Abrams","purple sage"
"SAEX","Salix exigua Nutt.","coyote willow"
"SAGER","Sageretia Brongn.","Sageretia"
"SAGO","Salix gooddingii C.R. Ball","Goodding willow"
"SALA6","Salix lasiolepis Benth.","arroyo willow"
"SALAZ","Salazaria Torr.","Salazaria"
"SALIX","Salix L.","Salix"
"SALSO","Salsola L.","Salsola"
"SALVI","Salvia L.","Salvia"
"SAMBU","Sambucus L.","Sambucus"
"SAME","Salazaria mexicana Torr.","Mexican bladdersage"
"SAMI3","Sanguisorba minor Scop.","salad burnet"
"SAMO3","Salvia mohavensis Greene","Mojave sage"
"SANGU2","Sanguisorba L.","Sanguisorba"
"SANI4","Sambucus nigra L.","Mexican elderberry"
"SANIC5","Sambucus nigra L. ssp. cerulea (Raf.) R. Bolli","blue elderberry"
"SAPIN","Sapindus L.","Sapindus"
"SARCO","Sarcobatus Nees","Sarcobatus"
"SARE3","Salvia reflexa Hornem.","LANCELEAF SAGE"
"SASA4","Sapindus saponaria L.","WESTERN SOAPBERRY"
"SASC","Salix scouleriana Barratt ex Hook.","Scouler willow"
"SATA","Salix taxifolia Kunth","yewleaf willow"
"SATR12","Salsola tragus L.","prickly Russian thistle"
"SAVE4","Sarcobatus vermiculatus (Hook.) Torr.","black greasewood"
"SAWR","Sageretia wrightii S. Watson","mock buckthorn"
"SCAC3","Schoenoplectus acutus (Muhl. ex Bigelow) Á. Löve & D. Löve","HARDSTEM BULRUSH"
"SCAM6","Schoenoplectus americanus (Pers.) Volkart ex Schinz & R. Keller","chairmaker bulrush"
"SCAR","Schismus arabicus Nees","Arabian schismus"
"SCAR7","Schedonorus arundinaceus (Schreb.) Dumort., nom. cons.","tall fescue"
"SCBA","Schismus barbatus (Loefl. ex L.) Thell.","Mediterranean grass"
"SCBR2","Scleropogon brevifolius Phil.","burrograss"
"SCCI2","Schizachyrium cirratum (Hack.) Wooton & Standl.","Texas bluestem"
"SCDR2","Scutellaria drummondii Benth.","Drummond skullcap"
"SCGA","Scutellaria galericulata L.","MARSH SKULLCAP"
"SCHED","Schedonnardus Steud.","Schedonnardus"
"SCHIS","Schismus P. Beauv.","Schismus"
"SCHIZ4","Schizachyrium Nees","Schizachyrium"
"SCHOE6","Schoenoplectus (Rchb.) Palla","Schoenoplectus"
"SCIRP","Scirpus L.","Scirpus"
"SCLER10","Sclerocactus Britton & Rose","Sclerocactus"
"SCLER7","Scleropogon Phil.","Scleropogon"
"SCMI2","Scirpus microcarpus J. Presl & C. Presl","smallfruit bulrush"
"SCPA","Schedonnardus paniculatus (Nutt.) Trel.","TUMBLEGRASS"
"SCPA9","Sclerocactus parviflorus Clover & Jotter","smallflower pineapple cactus"
"SCPU10","Schoenoplectus pungens (Vahl) Palla","common threesquare bulrush"
"SCSA","Schizachyrium sanguineum (Retz.) Alston","crimson bluestem"
"SCSC","Schizachyrium scoparium (Michx.) Nash","LITTLE BLUESTEM"
"SCSCS5","Scabrethia scabra (Hook.) W.A. Weber ssp. scabra","sandpaper mulesears"
"SCSP2","Sclerocactus spinosior (Engelm.) Woodruff & L.D. Benson","desert pineapple cactus"
"SCTA2","Schoenoplectus tabernaemontani (C.C. Gmel.) Palla","SOFTSTEM BULRUSH"
"SCUTE","Scutellaria L.","Scutellaria"
"SCWH","Sclerocactus whipplei (Engelm. & J.M. Bigelow) Britton & Rose","Whipple pineapple cactus"
"SEAR8","Senna armata (S. Watson) Irwin & Barneby","spiny senna"
"SEBA3","Senna bauhinioides (A. Gray) Irwin & Barneby","twinleaf senna"
"SEBI2","Senecio bigelovii A. Gray","nodding groundsel"
"SECAL","Secale L.","Secale"
"SECE","Secale cereale L.","cereal rye"
"SECO","Sedum cockerellii Britton","Cockerell stonecrop"
"SECO10","Senna covesii (A. Gray) Irwin & Barneby","desert senna"
"SEDUM","Sedum L.","Sedum"
"SEER2","Senecio eremophilus Richardson","desert groundsel"
"SEFL3","Senecio flaccidus Less.","THREADLEAF GROUNDSEL"
"SEGR4","Senegalia greggii (A. Gray) Britton & Rose","catclaw acacia"
"SEIT","Setaria italica (L.) P. Beauv.","foxtail bristlegrass"
"SELA","Sedum lanceolatum Torr.","lanceleaf stonecrop"
"SELE6","Setaria leucopila (Scribn. & Merr.) K. Schum.","yellow bristlegrass"
"SELI4","Senna lindheimeriana (Scheele) Irwin & Barneby","showy senna"
"SEMO3","Senecio mohavensis A. Gray","Mojave groundsel"
"SENEC","Senecio L.","Senecio"
"SENNA","Senna Mill.","Senna"
"SESP3","Senecio spartioides Torr. & A. Gray","broom groundsel"
"SETAR","Setaria P. Beauv.","Setaria"
"SEVI4","Setaria viridis (L.) P. Beauv.","GREEN BRISTLEGRASS"
"SEVU2","Setaria vulpiseta (Lam.) Roem. & Schult.","plains bristlegrass"
"SEWI3","Senna wislizeni (A. Gray) Irwin & Barneby","shrubby senna"
"SEWO","Senecio wootonii Greene","Wooton groundsel"
"SHCA","Shepherdia canadensis (L.) Nutt.","russet buffaloberry"
"SHEPH","Shepherdia Nutt.","Shepherdia"
"SHRO","Shepherdia rotundifolia Parry","roundleaf buffaloberry"
"SIAB","Sida abutifolia Mill.","prostrate sida"
"SIAN2","Silene antirrhina L.","sleepy catchfly"
"SICH","Simmondsia chinensis (Link) C.K. Schneid.","jojoba"
"SIDA","Sida L.","Sida"
"SIDAL","Sidalcea A. Gray","Sidalcea"
"SIDER2","Sideroxylon L.","Sideoxylon"
"SIIR","Sisymbrium irio L.","London rocket hedgemustard"
"SILA11","Simsia lagasceiformis DC.","annual bush-sunflower"
"SILA2","Silene laciniata Cav.","Mexican catchfly"
"SILA20","Sideroxylon lanuginosum Michx.","chittamwood"
"SILEN","Silene L.","Silene"
"SIMMO","Simmondsia Nutt.","Simmondsia"
"SIMSI","Simsia Pers.","Simsia"
"SINE","Sida neomexicana A. Gray","New Mexico sida"
"SINE3","Sidalcea neomexicana A. Gray","New Mexico checkermallow"
"SISC7","Silene scouleri Hook.","Scouler catchfly"
"SISP","Sida spinosa L.","PRICKLY SIDA"
"SISU2","Sium suave Walter","hemlock waterparsnip"
"SISYM","Sisymbrium L.","Sisymbrium"
"SIUM","Sium L.","Sium"
"SOAR3","Sophora arizonica S. Watson","Arizona sophora"
"SOAS","Sonchus asper (L.) Hill","spinyleaf sowthistle"
"SOCA6","Solidago canadensis L.","creek goldenrod"
"SODU2","Sorbus dumosa Greene","Arizona mountainash"
"SOEL","Solanum elaeagnifolium Cav.","SILVERLEAF NIGHTSHADE"
"SOHA","Sorghum halepense (L.) Pers.","Johnson grass"
"SOJA","Solanum jamesii Torr.","wild potato"
"SOLAN","Solanum L.","Solanum"
"SOLID","Solidago L.","Solidago"
"SOMI2","Solidago missouriensis Nutt.","MISSOURI GOLDENROD"
"SOMU","Solidago multiradiata Aiton","mountain goldenrod"
"SONCH","Sonchus L.","Sonchus"
"SONU2","Sorghastrum nutans (L.) Nash","INDIANGRASS"
"SOOL","Sonchus oleraceus L.","COMMON SOWTHISTLE"
"SOPHO","Sophora L.","Sophora"
"SORBU","Sorbus L.","Sorbus"
"SORGH","Sorghastrum Nash","Sorghastrum"
"SORGH2","Sorghum Moench","Sorghum"
"SORO","Solanum rostratum Dunal","buffalobur nightshade"
"SOSP3","Solidago spectabilis (D.C. Eaton) A. Gray","Nevada goldenrod"
"SOXA","Solanum xanti A. Gray","purple nightshade"
"SPAI","Sporobolus airoides (Torr.) Torr.","ALKALI SACATON"
"SPAM2","Sphaeralcea ambigua A. Gray","desert globemallow"
"SPAN3","Sphaeralcea angustifolia (Cav.) G. Don","NARROWLEAF GLOBEMALLOW"
"SPART","Spartina Schreb.","Spartina"
"SPCO","Sphaeralcea coccinea (Nutt.) Rydb.","SCARLET GLOBEMALLOW"
"SPCO2","Sphaeralcea coulteri (S. Watson) A. Gray","Coulter globemallow"
"SPCO4","Sporobolus contractus Hitchc.","SPIKE DROPSEED"
"SPCR","Sporobolus cryptandrus (Torr.) A. Gray","SAND DROPSEED"
"SPEM","Sphaeralcea emoryi Torr. ex A. Gray","Emory globemallow"
"SPFL2","Sporobolus flexuosus (Thurb. ex Vasey) Rydb.","mesa dropseed"
"SPGI","Sporobolus giganteus Nash","GIANT DROPSEED"
"SPGR","Spartina gracilis Trin.","ALKALI CORDGRASS"
"SPGR2","Sphaeralcea grossulariifolia (Hook. & Arn.) Rydb.","gooseberryleaf globemallow"
"SPHAE","Sphaeralcea A. St.-Hil.","Sphaeralcea"
"SPIN2","Sphaeralcea incana Torr. ex A. Gray","soft globemallow"
"SPIN5","Sporobolus interruptus Vasey","black dropseed"
"SPLA","Sphaeralcea laxa Wooton & Standl.","caliche globemallow"
"SPNE","Sporobolus nealleyi Vasey","gyp dropseed"
"SPORO","Sporobolus R. Br.","Sporobolus"
"SPPA2","Sphaeralcea parvifolia A. Nelson","littleleaf globemallow"
"SPWR2","Sporobolus wrightii Munro ex Scribn.","BIG SACATON"
"STACH","Stachys L.","Stachys"
"STANL","Stanleya Nutt.","Stanleya"
"STCA5","Streptanthus carinatus C. Wright ex A. Gray","Arizona twistflower"
"STCO","Stachys coccinea Ortega","scarlet hedgenettle"
"STELL","Stellaria L.","Stellaria"
"STENO8","Stenocereus (A. Berger) Riccob.","Stenocereus"
"STEPH","Stephanomeria Nutt.","Stephanomeria"
"STEVI","Stevia Cav.","Stevia"
"STEX","Stephanomeria exigua Nutt.","small wirelettuce"
"STLE","Stevia lemmonii (A. Gray) A. Gray","Lemmon candyleaf"
"STLO2","Stellaria longipes Goldie","longstalk starwort"
"STMI13","Stephanomeria minor (Hook.) Nutt.","narrowleaf wirelettuce"
"STPA4","Stephanomeria pauciflora (Torr.) A. Nelson","brownplume wirelettuce"
"STPI","Stanleya pinnata (Pursh) Britton","DESERT PRINCESPLUME"
"STPI6","Stachys pilosa Nutt.","hairy hedgenettle"
"STREP2","Streptanthus Nutt.","Streptanthus"
"STTH","Stephanomeria thurberi A. Gray","Thurber wirelettuce"
"STTH3","Stenocereus thurberi (Engelm.) Buxbaum","organpipe cactus"
"SUAED","Suaeda Forssk. ex J.F. Gmel.","Suaeda"
"SUMO","Suaeda moquinii (Torr.) Greene","Torrey seepweed"
"SUSU","Suaeda suffrutescens S. Watson","DESERT SEEPWEED"
"SYAS3","Symphyotrichum ascendens (Lindl.) G.L. Nesom","western aster"
"SYEA2","Symphyotrichum eatonii (A. Gray) G.L. Nesom","Eaton aster"
"SYER","Symphyotrichum ericoides (L.) G.L. Nesom","White heath aster"
"SYFR2","Symphyotrichum frondosum (Nutt.) G.L. Nesom","shortray alkali aster"
"SYLA6","Symphyotrichum lanceolatum (Willd.) G.L. Nesom","WHITE PANICLE ASTER"
"SYLO","Symphoricarpos longiflorus A. Gray","longflower snowberry"
"SYMPH","Symphoricarpos Duham.","Symphoricarpos"
"SYMPH4","Symphyotrichum Nees","Symphyotrichum"
"SYOR2","Symphoricarpos oreophilus A. Gray","mountain snowberry"
"SYRO","Symphoricarpos rotundifolius A. Gray","roundleaf snowberry"
"TAAP","Tamarix aphylla (L.) Karst.","Athel tamarisk"
"TAGET","Tagetes L.","Tagetes"
"TALE","Tagetes lemmonii A. Gray","Lemmon marigold"
"TALIN2","Talinum Adans.","Talinum"
"TAMAR2","Tamarix L.","Tamarix"
"TAMI","Tagetes micrantha Cav.","bitterball"
"TAOF","Taraxacum officinale F.H. Wigg.","common dandelion"
"TAPA2","Talinum paniculatum (Jacq.) Gaertn.","big talinum"
"TAPA4","Tamarix parviflora DC.","smallflower tamarisk"
"TARA","Tamarix ramosissima Ledeb.","saltcedar tamarisk"
"TARAX","Taraxacum F.H. Wigg.","Taraxacum"
"TEAX","Tetradymia axillaris A. Nelson","longspine horsebrush"
"TECA2","Tetradymia canescens DC.","gray horsebrush"
"TECOM","Tecoma Juss.","Tecoma"
"TEST","Tecoma stans (L.) Juss. ex Kunth","yellow trumpetbush"
"TETRA3","Tetradymia DC.","Tetradymia"
"THALI2","Thalictrum L.","Thalictrum"
"THAMN","Thamnosma Torr. & Frém.","Thamnosma"
"THAR5","Thlaspi arvense L.","field candytuft"
"THDA","Thalictrum dasycarpum Fisch. & Avé-Lall.","PURPLE MEADOWRUE"
"THELE","Thelesperma Less.","Thelesperma"
"THERM","Thermopsis R. Br.","Thermopsis"
"THFE","Thalictrum fendleri Engelm. ex A. Gray","Fendler meadowrue"
"THIN6","Thinopyrum intermedium (Host) Barkworth & D.R. Dewey","intermediate wheatgrass"
"THINO","Thinopyrum Á. Löve","Thinopyrum"
"THLAS","Thlaspi L.","Thlaspi"
"THME","Thelesperma megapotamicum (Spreng.) Kuntze","Hopi tea greenthread"
"THMO","Thamnosma montana Torr. & Frém.","turpentine broom"
"THMO6","Thermopsis montana Nutt.","mountain goldenpea"
"THSU","Thelesperma subnudum A. Gray","Navajo tea greenthread"
"TICA3","Tiquilia canescens (DC.) A.T. Richardson","ratear crinklemat"
"TIDES","Tidestromia Standl.","Tidestromia"
"TILA2","Tidestromia lanuginosa (Nutt.) Standl.","woolly tidestromia"
"TIOB","Tidestromia oblongifolia (S. Watson) Standl.","honeysweet tidestromia"
"TIPL2","Tiquilia plicata (Torr.) A.T. Richardson","fanleaf crinklemat"
"TIQUI","Tiquilia Pers.","Tiquilia"
"TOEX2","Townsendia exscapa (Richardson) Porter","stemless Townsend daisy"
"TOFO","Townsendia formosa Greene","smooth Townsend daisy"
"TOPA6","Torreyochloa pallida (Torr.) Church","false mannagrass"
"TORA2","Toxicodendron radicans (L.) Kuntze","eastern poison ivy"
"TORRE2","Torreyochloa Church","Torreyochloa"
"TORY","Toxicodendron rydbergii (Small ex Rydb.) Greene","western poison ivy"
"TOWNS","Townsendia Hook.","Townsendia"
"TOXIC","Toxicodendron Mill.","Toxicodendron"
"TRACH2","Trachypogon Nees","Trachypogon"
"TRADE","Tradescantia L.","Tradescantia"
"TRAGI","Tragia L.","Tragia"
"TRAGO","Tragopogon L.","Tragopogon"
"TRAL5","Trifolium albopurpureum Torr. & A. Gray","rancheria clover"
"TRAM9","Tragia amblyodonta (Müll. Arg.) Pax & K. Hoffm.","dogtooth noseburn"
"TRCA8","Trixis californica Kellogg","California trixis"
"TRCR9","Trichloris crinita (Lag.) Parodi","twoflower chloris"
"TRDU","Tragopogon dubius Scop.","yellow salsify"
"TRGR2","Trifolium gracilentum Torr. & A. Gray","pinpoint clover"
"TRIBU","Tribulus L.","Tribulus"
"TRIDE","Tridens Roem. & Schult.","Tridens"
"TRIFO","Trifolium L.","Trifolium"
"TRIPS","Tripsacum L.","Tripsacum"
"TRISE","Trisetum Pers.","Trisetum"
"TRIXI","Trixis P. Br.","Trixis"
"TRLA11","Tripsacum lanceolatum Rupr. ex Fourn.","Mexican gamagrass"
"TRLO","Trifolium longipes Nutt.","longstalk clover"
"TRMU","Tridens muticus (Torr.) Nash","slim tridens"
"TRMUE","Tridens muticus (Torr.) Nash var. elongatus (Buckley) Shinners","Rough tridens"
"TROC","Tradescantia occidentalis (Britton) Smyth","PRAIRIE SPIDERWORT"
"TRPI3","Trifolium pinetorum Greene","pinewoods clover"
"TRPR2","Trifolium pratense L.","RED CLOVER"
"TRRA5","Tragia ramosa Torr.","branched noseburn"
"TRRE3","Trifolium repens L.","WHITE CLOVER"
"TRSP12","Trachypogon spicatus (L. f.) Kuntze","crinkleawn"
"TRSP2","Trisetum spicatum (L.) K. Richt.","spike trisetum"
"TRTE","Tribulus terrestris L.","puncture vine"
"TUMA","Tumamoca macdougalii Rose","Tumamoc globeberry"
"TUMAM","Tumamoca Rose","Tumamoca"
"TYDO","Typha domingensis Pers.","NARROWLEAF CATTAIL"
"TYLA","Typha latifolia L.","broadleaf cattail"
"TYPHA","Typha L.","Typha"
"ULMUS","Ulmus L.","Ulmus"
"ULPU","Ulmus pumila L.","SIBERIAN ELM"
"URDI","Urtica dioica L.","STINGING NETTLE"
"URTIC","Urtica L.","Urtica"
"VAAR3","Valeriana arizonica A. Gray","Arizona valerian"
"VACA5","Vauquelinia californica (Torr.) Sarg.","Arizona rosewood"
"VACCI","Vaccinium L.","Vaccinium"
"VACO9","Vachellia constricta (Benth.) Seigler & Ebinger","whitethorn acacia"
"VAED","Valeriana edulis Nutt. ex Torr. & A. Gray","common tobacco root"
"VAFA","Vachellia farnesiana (L.) Wight & Arn.","sweet acacia"
"VAGE","Vaccinium geminiflorum Kunth","Mexican blueberry"
"VALER","Valeriana L.","Valeriana"
"VAMY2","Vaccinium myrtillus L.","Rocky Mountain blueberry"
"VAUQU","Vauquelinia Corrêa ex Bonpl.","Vauquelinia"
"VEAM2","Veronica americana Schwein. ex Benth.","AMERICAN SPEEDWELL"
"VEBR","Verbena bracteata Cav. ex Lag. & Rodr.","carpet verbena"
"VECA2","Veratrum californicum Durand","western false hellebore"
"VEEN","Verbesina encelioides (Cav.) Benth. & Hook. f. ex A. Gray","GOLDEN CROWNBEARD"
"VEMA","Verbena macdougalii A. Heller","New Mexico verbena"
"VENE","Verbena neomexicana (A. Gray) Small","hillside verbena"
"VERAT","Veratrum L.","Veratrum"
"VERBA","Verbascum L.","Verbascum"
"VERON","Veronica L.","Veronica"
"VESE","Veronica serpyllifolia L.","THYMELEAF SPEEDWELL"
"VETH","Verbascum thapsus L.","common mullein"
"VIAD","Viola adunca Sm.","hookedspur violet"
"VIAG","Vitex agnus-castus L.","lilac chastetree"
"VIAM","Vicia americana Muhl. ex Willd.","American vetch"
"VIAR2","Vitis arizonica Engelm.","canyon grape"
"VICA4","Viola canadensis L.","Canadian white violet"
"VICIA","Vicia L.","Vicia"
"VIDE3","Viguiera dentata (Cav.) Spreng.","toothleaf goldeneye"
"VIGUI","Viguiera Kunth","Viguiera"
"VIMA","Vinca major L.","greater periwinkle"
"VINCA","Vinca L.","Vinca"
"VIOLA","Viola L.","Viola"
"VITEX","Vitex L.","Vitex"
"VITIS","Vitis L.","Vitis"
"VULPI","Vulpia C.C. Gmel.","Vulpia"
"VUMY","Vulpia myuros (L.) C.C. Gmel.","foxtail fescue"
"VUOC","Vulpia octoflora (Walter) Rydb.","SIXWEEKS FESCUE"
"WAFI","Washingtonia filifera (Linden ex André) H. Wendl.","California desert fan palm"
"WASHI","Washingtonia H. Wendl.","Washingtonia"
"WIRE","Wislizenia refracta Engelm.","jackass-clover"
"WISLI","Wislizenia Engelm.","Wislizenia"
"WOODS","Woodsia R. Br.","Woodsia"
"WOPL","Woodsia plummerae Lemmon","Plummer cliff fern"
"WYAR","Wyethia arizonica A. Gray","Arizona mulesears"
"WYETH","Wyethia Nutt.","Wyethia"
"XANTH2","Xanthium L.","Xanthium"
"XASP2","Xanthium spinosum L.","spiny cocklebur"
"XAST","Xanthium strumarium L.","common cocklebur"
"YUAN2","Yucca angustissima Engelm. ex Trel.","narrowleaf yucca"
"YUBA","Yucca baccata Torr.","banana yucca"
"YUBA","Yucca baccata Torr.","banana yucca"
"YUBA2","Yucca baileyi Wooton & Standl.","Navajo yucca"
"YUBR","Yucca brevifolia Engelm.","Joshua tree"
"YUCCA","Yucca L.","Yucca"
"YUEL","Yucca elata (Engelm.) Engelm.","SOAPTREE YUCCA"
"YUHA","Yucca harrimaniae Trel.","Spanish bayonet"
"YUSC","Yucca ×schottii Engelm. (pro sp.) [baccata × elata]","Schott yucca"
"YUSC2","Yucca schidigera Roezl ex Ortgies","Mojave yucca"
"ZIAC","Zinnia acerosa (DC.) A. Gray","desert zinnia"
"ZIEL2","Zigadenus elegans Pursh","white deathcamas"
"ZIGAD","Zigadenus Michx.","Zigadenus"
"ZIGR","Zinnia grandiflora Nutt.","Texas zinnia"
"ZINNI","Zinnia L.","Zinnia"
"ZIOB","Ziziphus obtusifolia (Hook. ex Torr. & A. Gray) A. Gray","graythorn"
"ZIPE","Zinnia peruviana (L.) L.","Peruvian zinnia"
"ZIVI","Zigadenus virescens (Kunth) J.F. Macbr.","green deathcamas"
"ZIZIP","Ziziphus Mill.","Ziziphus"
"ZOGE","Zornia gemella Vogel","dos-hojas-zazabacoa-de-dos-hojas"
"ZOLE","Zornia leptophylla (Benth.) Pittier","horsekiller"
"ZORNI","Zornia J.F. Gmel.","Zornia"
"ZUBR","Zuckia brandegeei (A. Gray) S.L. Welsh & Stutz ex S.L. Welsh","spiny hopsage"
"ZUCKI","Zuckia Standl.","Zuckia"
