"Symbol","Scientific Name with Author","GSAT Common Name"
"ASPR","Asperugo procumbens L.","German-madwort"
"ASPR7","Astragalus proimanthus Barneby","precocious milkvetch"
"ASPU","Asclepias pumila (A. Gray) Vail","PLAINS MILKWEED"
"ASPU6","Astragalus pubentissimus Torr. & A. Gray","Green River milkvetch"
"ASPU9","Astragalus purshii Douglas ex Hook.","woollypod milkvetch"
"ASRA2","Astragalus racemosus Pursh","cream milkvetch"
"ASRAT","Astragalus racemosus Pursh var. treleasei Ced. Porter","Trelease's milkvetch"
"ASRO","Astragalus robbinsii (Oakes) A. Gray","Robbins' milkvetch"
"ASSE","Asplenium septentrionale (L.) Hoffm.","forked spleenwort"
"ASSE5","Astragalus sericoleucus A. Gray","silky milkvetch"
"ASSH3","Astragalus shortianus Nutt.","Short's milkvetch"
"ASSI4","Astragalus simplicifolius (Nutt.) A. Gray","little bun milkvetch"
"ASSP","Asclepias speciosa Torr.","SHOWY MILKWEED"
"ASSP6","Astragalus spatulatus Sheldon","TUFTED MILKVETCH"
"ASST","Asclepias stenophylla A. Gray","slimleaf milkweed"
"ASSU2","Asclepias subverticillata (A. Gray) Vail","horsetail milkweed"
"ASTE5","Astragalus tenellus Pursh","looseflower milkvetch"
"ASTE9","Astragalus terminalis S. Watson","railhead milkvetch"
"ASTI5","Astragalus tibetanus Benth. ex Bunge","Tibet milkvetch"
"ASTR10","Asplenium trichomanes-ramosum L.","brightgreen spleenwort"
"ASTR2","Asplenium trichomanes L.","MAIDENHAIR SPLEENWORT"
"ASTR7","Astragalus tridactylicus A. Gray","foothill milkvetch"
"ASTRA","Astragalus L.","milkvetch"
"ASUN4","Asclepias uncialis Greene","wheel milkweed"
"ASUT","Astragalus utahensis (Torr.) Torr. & A. Gray","Utah milkvetch"
"ASVE","Asclepias verticillata L.","WHORLED MILKWEED"
"ASVE5","Astragalus vexilliflexus Sheldon","bentflower milkvetch"
"ASVI","Asclepias viridiflora Raf.","green comet milkweed"
"ATAM","Athyrium americanum (Butters) Maxon","alpine ladyfern"
"ATAP","Atriplex ×aptera A. Nelson (pro sp.) [canescens × nutallii]","moundscale"
"ATAR2","Atriplex argentea Nutt.","SILVERSCALE SALTBUSH"
"ATCA2","Atriplex canescens (Pursh) Nutt.","FOURWING SALTBUSH"
"ATCO","Atriplex confertifolia (Torr. & Frém.) S. Watson","shadscale saltbush"
"ATCO4","Atriplex corrugata S. Watson","mat saltbush"
"ATFA","Atriplex falcata (M.E. Jones) Standl.","sickle saltbush"
"ATFI","Athyrium filix-femina (L.) Roth","common ladyfern"
"ATFIC","Athyrium filix-femina (L.) Roth ssp. cyclosorum (Rupr.) C. Chr.","subarctic ladyfern"
"ATGA","Atriplex gardneri (Moq.) D. Dietr.","Gardner's saltbush"
"ATHO","Atriplex hortensis L.","garden orache"
"ATHYR","Athyrium Roth","ladyfern"
"ATMI2","Atriplex micrantha Ledeb.","twoscale saltbush"
"ATNU2","Atriplex nuttallii S. Watson","Nuttall's saltbush"
"ATPA4","Atriplex patula L.","spear saltbush"
"ATPO2","Atriplex powellii S. Watson","Powell's saltweed"
"ATPR","Atriplex prostrata Bouchér ex DC.","triangle orache"
"ATRIP","Atriplex L.","saltbush"
"ATRO","Atriplex rosea L.","tumbling saltweed"
"ATSA","Atriplex saccaria S. Watson","sack saltbush"
"ATSU2","Atriplex subspicata (Nutt.) Rydb.","saline saltbush"
"ATTE","Atriplex tenuissima A. Nelson","slender saltbush"
"ATTR","Atriplex truncata (Torr. ex S. Watson) A. Gray","wedgescale saltbush"
"ATTR3","Atriplex tridentata Kuntze","basin saltbush"
"ATWO","Atriplex wolfii S. Watson","Wolf's saltweed"
"AVENA","Avena L.","oat"
"AVFA","Avena fatua L.","WILD OAT"
"AVHO3","Avenula hookeri (Scribn.) Holub","spikeoat"
"AVSA","Avena sativa L.","common oat"
"BAAM4","Bassia americana (S. Watson) A.J. Scott","green molly"
"BACOP","Bacopa Aubl.","waterhyssop"
"BADI","Bahia dissecta (A. Gray) Britton","ragleaf bahia"
"BAHIA","Bahia Lag.","Bahia"
"BAHO","Balsamorhiza hookeri (Hook.) Nutt.","Hooker's balsamroot"
"BAHOH2","Balsamorhiza hookeri (Hook.) Nutt. var. hispidula (Sharp) Cronquist","hairy balsamroot"
"BAHY","Bassia hyssopifolia (Pall.) Kuntz","fivehorn smotherweed"
"BAIN","Balsamorhiza incana Nutt.","hoary balsamroot"
"BALSA","Balsamorhiza Nutt.","balsamroot"
"BAMA4","Balsamorhiza macrophylla Nutt.","cutleaf balsamroot"
"BAOR","Barbarea orthoceras Ledeb.","American yellowrocket"
"BAPR5","Bassia prostrata (L.) A.J. Scott","prostrate summercypress"
"BARBA","Barbarea W.T. Aiton","yellowrocket"
"BARO","Bacopa rotundifolia (Michx.) Wettst.","DISK WATERHYSSOP"
"BASA3","Balsamorhiza sagittata (Pursh) Nutt.","arrowleaf balsamroot"
"BASC5","Bassia scoparia (L.) A.J. Scott","burningbush"
"BASSI","Bassia All.","smotherweed"
"BASSI","Bassia All.","molly"
"BAVU","Barbarea vulgaris W.T. Aiton","garden yellowrocket"
"BEAL","Besseya alpina (A. Gray) Rydb.","alpine besseya"
"BECKM","Beckmannia Host","sloughgrass"
"BEER","Berula erecta (Huds.) Coville","cutleaf waterparsnip"
"BEIN2","Berteroa incana (L.) DC.","hoary false madwort"
"BENA","Betula nana L.","dwarf birch"
"BEOC2","Betula occidentalis Hook.","water birch"
"BEPA","Betula papyrifera Marshall","paper birch"
"BEPL","Besseya plantaginea (James) Rydb.","White River coraldrops"
"BEPU4","Betula pumila L.","bog birch"
"BERBE","Berberis L.","barberry"
"BERTE","Berteroa DC.","false madwort"
"BERUL","Berula Besser ex W.D.J. Koch","waterparsnip"
"BESSE","Besseya Rydb.","kittentail"
"BESY","Beckmannia syzigachne (Steud.) Fernald","American sloughgrass"
"BETH","Berberis thunbergii DC.","JAPANESE BARBERRY"
"BETUL","Betula L.","birch"
"BEWY","Besseya wyomingensis (A. Nelson) Rydb.","Wyoming besseya"
"BICE","Bidens cernua L.","NODDING BEGGARTICK"
"BIDEN","Bidens L.","beggarticks"
"BIFR","Bidens frondosa L.","devil's beggartick"
"BITR","Bidens tripartita L.","threelobe beggarticks"
"BIVU","Bidens vulgata Greene","big devils beggartick"
"BOAS2","Botrychium ascendens W.H. Wagner","trianglelobe moonwort"
"BOCA5","Botrychium campestre W.H. Wagner & Farrar","Iowa moonwort"
"BOCR","Botrychium crenulatum W.H. Wagner","scalloped moonwort"
"BOCU","Bouteloua curtipendula (Michx.) Torr.","SIDEOATS GRAMA"
"BODA2","Bouteloua dactyloides (Nutt.) J.T. Columbus","BUFFALOGRASS"
"BOER4","Bouteloua eriopoda (Torr.) Torr.","black grama"
"BOGR2","Bouteloua gracilis (Willd. ex Kunth) Lag. ex Griffiths","BLUE GRAMA"
"BOHE5","Botrychium hesperium (Maxon & R.T. Clausen) W.H. Wagner & Lellinger","western moonwort"
"BOHI2","Bouteloua hirsuta Lag.","HAIRY GRAMA"
"BOLA","Botrychium lanceolatum (S.G. Gmel.) Angstr.","lanceleaf grapefern"
"BOLU","Botrychium lunaria (L.) Sw.","common moonwort"
"BOMA7","Bolboschoenus maritimus (L.) Palla","cosmopolitan bulrush"
"BOMI","Botrychium minganense Victorin","Mingan moonwort"
"BOMU","Botrychium multifidum (S.G. Gmel.) Trevis.","leathery grapefern"
"BOPI","Botrychium pinnatum H. St. John","northern moonwort"
"BOSI","Botrychium simplex E. Hitchc.","little grapefern"
"BOSI2","Bouteloua simplex Lag.","matted grama"
"BOTRY","Botrychium Sw.","grapefern"
"BOUTE","Bouteloua Lag.","grama"
"BOVI","Botrychium virginianum (L.) Sw.","RATTLESNAKE FERN"
"BRAR5","Bromus arvensis L.","JAPANESE BROME"
"BRASS2","Brassica L.","mustard"
"BRAYA","Braya Sternb. & Hoppe","northern-rockcress"
"BRBR5","Bromus briziformis Fisch. & C.A. Mey.","RATTLESNAKE BROME"
"BRCA6","Bromus catharticus Vahl","RESCUEGRASS"
"BRCI2","Bromus ciliatus L.","fringed brome"
"BREU","Brickellia eupatorioides (L.) Shinners","FALSE BONESET"
"BRGR","Brickellia grandiflora (Hook.) Nutt.","tasselflower brickellbush"
"BRICK","Brickellia Elliott","brickellbush"
"BRIN2","Bromus inermis Leyss.","SMOOTH BROME"
"BRINP","Bromus inermis Leyss. ssp. pumpellianus (Scribn.) Wagnon","Pumpelly's brome"
"BRJU","Brassica juncea (L.) Czern.","India mustard"
"BRLA4","Bromus latiglumis (Shear) Hitchc.","earlyleaf brome"
"BRMA4","Bromus marginatus Nees ex Steud.","mountain brome"
"BRMI","Brickellia microphylla (Nutt.) A. Gray","littleleaf brickellbush"
"BRMIS","Brickellia microphylla (Nutt.) A. Gray var. scabra A. Gray","rough brickellbush"
"BROMU","Bromus L.","brome"
"BRPO","Bromus polyanthus Scribn. ex Shear","Great Basin brome"
"BRPO2","Bromus porteri (J.M. Coult.) Nash","Porter brome"
"BRPU6","Bromus pubescens Muhl. ex Willd.","HAIRY WOODLAND BROME"
"BRRA","Brassica rapa L.","field mustard"
"BRRA2","Bromus racemosus L.","meadow brome"
"BRRA2","Bromus racemosus L.","BALD BROME"
"BRSE","Bromus secalinus L.","rye brome"
"BRSQ2","Bromus squarrosus L.","CORN BROME"
"BRTE","Bromus tectorum L.","cheatgrass"
"BRVU","Bromus vulgaris (Hook.) Shear","Columbia brome"
"BUAM2","Bupleurum americanum J.M. Coult. & Rose","American thorow wax"
"BUAR3","Buglossoides arvensis (L.) I.M. Johnst.","corn gromwell"
"BUGLO","Buglossoides Moench","buglossoides"
"BUPLE","Bupleurum L.","bupleurum"
"CAAC","Carduus acanthoides L.","spiny plumeless thistle"
"CAAL6","Carex albonigra Mack.","blackandwhite sedge"
"CAAL8","Carex alopecoidea Tuck.","foxtail sedge"
"CAAN14","Camissonia andina (Nutt.) P.H. Raven","Blackfoot River evening-primrose"
"CAAN7","Castilleja angustifolia (Nutt.) G. Don","northwestern Indian paintbrush"
"CAAP2","Campanula aparinoides Pursh","marsh bellflower"
"CAAP4","Castilleja applegatei Fernald","wavyleaf Indian paintbrush"
"CAAQ","Carex aquatilis Wahlenb.","Water sedge"
"CAAQ3","Catabrosa aquatica (L.) P. Beauv.","water whorlgrass"
"CAAR13","Carex arapahoensis Clokey","Arapaho sedge"
"CAAR18","Caragana arborescens Lam.","Siberian peashrub"
"CAAT2","Carex atherodes Spreng.","wheat sedge"
"CAAT3","Carex athrostachya Olney","slenderbeak sedge"
"CAAU3","Carex aurea Nutt.","golden sedge"
"CABA3","Carex backii Boott","Back's sedge"
"CABE2","Carex bebbii Olney ex Fernald","Bebb's sedge"
"CABI5","Carex bigelowii Torr. ex Schwein.","Bigelow's sedge"
"CABL","Carex blanda Dewey","eastern woodland sedge"
"CABO2","Carex bolanderi Olney","Bolander's sedge"
"CABR10","Carex brevior (Dewey) Mack.","shortbeak sedge"
"CABR15","Carex brunnescens (Pers.) Poir.","brownish sedge"
"CABR22","Camissonia breviflora (Torr. & A. Gray) P.H. Raven","fewflower evening-primrose"
"CABR6","Cardamine breweri S. Watson","Brewer's bittercress"
"CABRL","Cardamine breweri S. Watson var. leibergii (Holz.) C.L. Hitchc.","Leiberg's bittercress"
"CABU","Calypso bulbosa (L.) Oakes","fairy slipper"
"CABU2","Capsella bursa-pastoris (L.) Medik.","shepherd's purse"
"CABU6","Carex buxbaumii Wahlenb.","Buxbaum's sedge"
"CACA11","Carex canescens L.","silvery sedge"
"CACA12","Carex capillaris L.","hairlike sedge"
"CACA13","Carex capitata L.","capitate sedge"
"CACA19","Carum carvi L.","caraway"
"CACA4","Calamagrostis canadensis (Michx.) P. Beauv.","bluejoint"
"CACAM","Calamagrostis canadensis (Michx.) P. Beauv. var. macouniana (Vasey) Stebbins","Macoun's reedgrass"
"CACH42","Cardaria chalepensis (L.) Hand.-Maz.","lenspod whitetop"
"CACO10","Carex concinna R. Br.","low northern sedge"
"CACO6","Cardamine cordifolia A. Gray","heartleaf bittercress"
"CACR11","Caulanthus crassicaulis (Torr.) S. Watson","thickstem wild cabbage"
"CACR13","Castilleja crista-galli Rydb.","mountainside Indian paintbrush"
"CACR3","Carex crawei Dewey","CRAWE'S SEDGE"
"CACU5","Carex cusickii Mack. ex Piper & Beattie","Cusick's sedge"
"CACU7","Castilleja cusickii Greenm.","Cusick's Indian paintbrush"
"CADE9","Carex deweyana Schwein.","Dewey sedge"
"CADI4","Carex diandra Schrank","lesser panicled sedge"
"CADI6","Carex disperma Dewey","softleaf sedge"
"CADO2","Carex douglasii Boott","Douglas' sedge"
"CADR","Cardaria draba (L.) Desv.","WHITETOP"
"CADU6","Carex duriuscula C.A. Mey.","NEEDLELEAF SEDGE"
"CAEB","Carex ebenea Rydb.","ebony sedge"
"CAEB2","Carex eburnea Boott","bristleleaf sedge"
"CAEC","Carex echinata Murray","star sedge"
"CAEG","Carex egglestonii Mack.","Eggleston's sedge"
"CAEL3","Carex elynoides T. Holm","blackroot sedge"
"CAEM2","Carex emoryi Dewey","Emory's sedge"
"CAEN3","Carex engelmannii L.H. Bailey","Engelmann's sedge"
"CAEP","Calamagrostis epigeios (L.) Roth","chee reedgrass"
"CAEU","Calochortus eurycarpus S. Watson","white mariposa lily"
"CAFI","Carex filifolia Nutt.","threadleaf sedge"
"CAFL4","Carex flava L.","yellow sedge"
"CAFL7","Castilleja flava S. Watson","yellow Indian paintbrush"
"CAGA3","Carex garberi Fernald","Elk sedge"
"CAGE2","Carex geyeri Boott","Geyer's sedge"
"CAGR3","Carex granularis Muhl. ex Willd.","limestone meadow sedge"
"CAGR4","Carex gravida L.H. Bailey","HEAVY SEDGE"
"CAGRG2","Carex gravida L.H. Bailey var. gravida","HEAVY SEDGE"
"CAGU","Calochortus gunnisonii S. Watson","Gunnison's mariposa lily"
"CAGY2","Carex gynocrates Wormsk. ex Drejer","northern bog sedge"
"CAHA3","Carex hallii Olney","deer sedge"
"CAHA6","Carex haydeniana Olney","cloud sedge"
"CAHE2","Callitriche hermaphroditica L.","northern water-starwort"
"CAHE3","Callitriche heterophylla Pursh","twoheaded water-starwort"
"CAHE8","Carex heteroneura W. Boott","different nerve sedge"
"CAHEC","Carex heteroneura W. Boott var. chalciolepis (T. Holm) F.J. Herm.","Holm sedge"
"CAHO5","Carex hoodii Boott","Hood's sedge"
"CAHO7","Carex hookeriana Dewey","Hooker's sedge"
"CAHY4","Carex hystericina Muhl. ex Willd.","BOTTLEBRUSH SEDGE"
"CAIL","Carex illota L.H. Bailey","sheep sedge"
"CAIN11","Carex interior L.H. Bailey","INLAND SEDGE"
"CAIN12","Carex intumescens Rudge","greater bladder sedge"
"CAIN2","Callirhoe involucrata (Torr. & A. Gray) A. Gray","purple poppymallow"
"CAIN8","Carex incurviformis Mack.","coastal sand sedge"
"CAIN9","Carex inops L.H. Bailey","long-stolon sedge"
"CAJO","Carex jonesii L.H. Bailey","Jones' sedge"
"CAKO","Calamagrostis koelerioides Vasey","fire reedgrass"
"CALA10","Carex lachenalii Schkuhr","twotipped sedge"
"CALA13","Carex laeviculmis Meinsh.","smoothstem sedge"
"CALA15","Carex lapponica O.F. Lang","Lapland sedge"
"CALA38","Calylophus lavandulifolius (Torr. & A. Gray) P.H. Raven","lavenderleaf sundrops"
"CALAM","Calamagrostis Adans.","reedgrass"
"CALAM2","Calamovilfa (A. Gray) Hack. ex Scribn. & Southworth","sandreed"
"CALE10","Carex leptalea Wahlenb.","bristlystalked sedge"
"CALE4","Caltha leptosepala DC.","white marsh marigold"
"CALE8","Carex lenticularis Michx.","lakeshore sedge"
"CALE9","Carex leporinella Mack.","Sierra hare sedge"
"CALI","Carex livida (Wahlenb.) Willd.","livid sedge"
"CALI4","Castilleja linariifolia Benth.","Wyoming Indian paintbrush"
"CALI7","Carex limosa L.","mud sedge"
"CALIR","Carex livida (Wahlenb.) Willd. var. radicaulis Paine","livid sedge"
"CALLI3","Callirhoe Nutt.","poppymallow"
"CALLI6","Callitriche L.","water-starwort"
"CALO","Calamovilfa longifolia (Hook.) Scribn.","PRAIRIE SANDREED"
"CALOC","Calochortus Pursh","mariposa lily"
"CALTH","Caltha L.","marsh marigold"
"CALU7","Carex luzulina Olney","woodrush sedge"
"CALYL","Calylophus Spach","sundrops"
"CALYP","Calypso Salisb.","fairy slipper"
"CALYS","Calystegia R. Br.","false bindweed"
"CAMA12","Carex magellanica Lam.","boreal bog sedge"
"CAMA23","Calystegia macounii (Greene) Brummitt","Macoun's false bindweed"
"CAMAS","Camassia Lindl.","camas"
"CAMEL","Camelina Crantz","false flax"
"CAMI10","Carex misandra R. Br.","shortleaved sedge"
"CAMI12","Castilleja miniata Douglas ex Hook.","giant red Indian paintbrush"
"CAMI13","Castilleja minor (A. Gray) A. Gray","lesser Indian paintbrush"
"CAMI2","Camelina microcarpa Andrz. ex DC.","littlepod false flax"
"CAMI23","Camissonia minor (A. Nelson) P.H. Raven","small evening-primrose"
"CAMI6","Carex microglochin Wahlenb.","fewseeded bog sedge"
"CAMI7","Carex microptera Mack.","smallwing sedge"
"CAMIS","Camissonia Link","suncup"
"CAMO","Calamagrostis montanensis Scribn. ex Vasey","plains reedgrass"
"CAMPA","Campanula L.","bellflower"
"CANA2","Carex nardina Fr.","spike sedge"
"CANAH","Carex nardina Fr. var. hepburnii (Boott) Kük.","Hepburn's sedge"
"CANE2","Carex nebrascensis Dewey","NEBRASKA SEDGE"
"CANE3","Carex nelsonii Mack.","Nelson's sedge"
"CANE6","Carex neurophora Mack.","alpine nerve sedge"
"CANI2","Carex nigricans C.A. Mey.","black alpine sedge"
"CANI8","Castilleja nivea Pennell & Ownbey","snow Indian paintbrush"
"CANNA","Cannabis L.","hemp"
"CANO2","Carex norvegica Retz.","Norway sedge"
"CANO3","Carex nova L.H. Bailey","black sedge"
"CANOI","Carex norvegica Retz. ssp. inferalpina (Wahlenb.) Hultén","closedhead sedge"
"CANOS","Carex norvegica Retz. ssp. stevenii (T. Holm) A.E. Murray","Steven's sedge"
"CANU3","Calochortus nuttallii Torr. & A. Gray","sego lily"
"CANU4","Carduus nutans L.","nodding plumeless thistle"
"CAOB4","Carex obtusata Lilj.","obtuse sedge"
"CAOC2","Carex occidentalis L.H. Bailey","western sedge"
"CAOL","Cardamine oligosperma Nutt.","little western bittercress"
"CAOR","Carex oreocharis T. Holm","grassyslope sedge"
"CAPA10","Campanula parryi A. Gray","Parry's bellflower"
"CAPA14","Carex pachystachya Cham. ex Steud.","chamisso sedge"
"CAPA18","Carex parryana Dewey","Parry's sedge"
"CAPA25","Castilleja pallescens (A. Gray) Greenm.","pale Indian paintbrush"
"CAPA31","Carex paysonis Clokey","Payson's sedge"
"CAPA39","Camissonia parvula (Nutt. ex Torr. & A. Gray) P.H. Raven","Lewis River suncup"
"CAPA52","Callitriche palustris L.","vernal water-starwort"
"CAPE11","Carex peckii Howe","Peck's sedge"
"CAPE3","Cardamine pensylvanica Muhl. ex Willd.","PENNSYLVANIA BITTERCRESS"
"CAPE42","Carex pellita Muhl. ex Willd.","Woolly sedge"
"CAPE5","Carex pelocarpa F.J. Herm.","duskyseed sedge"
"CAPE7","Carex petasata Dewey","Liddon sedge"
"CAPH2","Carex phaeocephala Piper","dunhead sedge"
"CAPH3","Carex ×physocarpoides Lepage","russet sedge"
"CAPI3","Castilleja pilosa (S. Watson) Rydb.","parrothead Indian paintbrush"
"CAPIL","Castilleja pilosa (S. Watson) Rydb. var. longispica (A. Nelson) N.H. Holmgren","longspike Indian paintbrush"
"CAPL8","Carex platylepis Mack.","broadscale sedge"
"CAPO","Carex podocarpa R. Br.","shortstalk sedge"
"CAPR10","Carex proposita Mack.","Great Smoky Mountain sedge"
"CAPR22","Carex praeceptorum Mack.","early sedge"
"CAPR5","Carex praegracilis W. Boott","CLUSTERED FIELD SEDGE"
"CAPR6","Carex prairea Dewey ex Alph. Wood","prairie sedge"
"CAPR7","Carex praticola Rydb.","MEADOW SEDGE"
"CAPR8","Carex preslii Steud.","Presl's sedge"
"CAPSE","Capsella Medik.","Capsella"
"CAPU","Calamagrostis purpurascens R. Br.","purple reedgrass"
"CAPU10","Castilleja pulchella Rydb.","beautiful Indian paintbrush"
"CAPU6","Cardaria pubescens (C.A. Mey.) Jarmolenko","hairy whitetop"
"CAPY3","Carex pyrenaica Wahlenb.","Pyrenean sedge"
"CAQU2","Camassia quamash (Pursh) Greene","small camas"
"CAQUU2","Camassia quamash (Pursh) Greene ssp. utahensis Gould","Utah small camas"
"CARA","Campanula rapunculoides L.","rampion bellflower"
"CARA6","Carex raynoldsii Dewey","Raynolds' sedge"
"CARAG","Caragana Fabr.","peashrub"
"CARDA","Cardamine L.","bittercress"
"CARDA2","Cardaria Desv.","whitetop"
"CARDU","Carduus L.","plumeless thistle"
"CARE4","Carex retrorsa Schwein.","knotsheath sedge"
"CAREX","Carex L.","sedge"
"CARH4","Castilleja rhexiifolia Rydb.","splitleaf Indian paintbrush"
"CARI","Carex richardsonii R. Br.","Richardson's sedge"
"CARO2","Campanula rotundifolia L.","bluebell bellflower"
"CARO22","Carex rosea Schkuhr ex Willd.","ROSY SEDGE"
"CARO5","Carex rossii Boott","Ross' sedge"
"CARO6","Carex rostrata Stokes","beaked sedge"
"CARU","Calamagrostis rubescens Buckley","pinegrass"
"CARU3","Carex rupestris All.","curly sedge"
"CARUD","Carex rupestris All. var. drummondiana (Dewey) L.H. Bailey","Drummond's sedge"
"CARUM","Carum L.","carum"
"CARUR","Carex rupestris All. var. rupestris","curly sedge"
"CASA10","Carex saxatilis L.","rock sedge"
"CASA2","Camelina sativa (L.) Crantz","GOLD-OF-PLEASURE"
"CASA3","Cannabis sativa L.","Marijuana"
"CASA8","Carex sartwellii Dewey","SARTWELL'S SEDGE"
"CASA9","Carex saximontana Mack.","Rocky Mountain sedge"
"CASC","Calamagrostis scopulorum M.E. Jones","ditch reedgrass"
"CASC10","Carex scirpoidea Michx.","northern singlespike sedge"
"CASC12","Carex scopulorum T. Holm","mountain sedge"
"CASC18","Camissonia scapoidea (Nutt. ex Torr. & A. Gray) P.H. Raven","Paiute suncup"
"CASCP3","Carex scirpoidea Michx. ssp. pseudoscirpoidea (Rydb.) Dunlop","western singlespike sedge"
"CASE12","Calylophus serrulatus (Nutt.) P.H. Raven","yellow sundrops"
"CASE13","Calystegia sepium (L.) R. Br.","HEDGE FALSE BINDWEED"
"CASE5","Castilleja sessiliflora Pursh","downy paintedcup"
"CASI12","Carex siccata Dewey","dryspike sedge"
"CASI2","Carex simulata Mack.","analogue sedge"
"CASP5","Carex spectabilis Dewey","showy sedge"
"CASP7","Carex sprengelii Dewey ex Spreng.","Sprengel's sedge"
"CAST36","Calamagrostis stricta (Timm) Koeler","slimstem reedgrass"
"CAST4","Carex stenoptila F.J. Herm.","riverbank sedge"
"CAST5","Carex stipata Muhl. ex Willd.","owlfruit sedge"
"CASTI2","Castilleja Mutis ex L. f.","Indian paintbrush"
"CASTI3","Calamagrostis stricta (Timm) Koeler ssp. inexpansa (A. Gray) C.W. Greene","NORTHERN REEDGRASS"
