"Symbol","Scientific Name with Author","GSAT Common Name"
"RUPE3","Rubus pensilvanicus Poir.","Pennsylvania blackberry"
"RUSA","Rumex salicifolius Weinm.","WILLOW DOCK"
"RUST2","Ruellia strepens L.","LIMESTONE RUELLIA"
"RUST4","Rumex stenophyllus Ledeb.","NARROW-LEAF DOCK"
"RUSU","Rudbeckia subtomentosa Pursh","SWEET CONEFLOWER"
"RUTR","Rubus trivialis Michx.","southern dewberry"
"RUTR2","Rudbeckia triloba L.","BROWN-EYED SUSAN"
"RUVE2","Rumex venosus Pursh","VEINY DOCK"
"RUVE3","Rumex verticillatus L.","SWAMP DOCK"
"SAAL2","Salix alba L.","WHITE WILLOW"
"SAAL5","Sassafras albidum (Nutt.) Nees","SASSAFRAS"
"SAAM2","Salix amygdaloides Andersson","PEACHLEAF WILLOW"
"SAAM4","Sagittaria ambigua J.G. Sm.","arrowhead"
"SAAN","Sabatia angularis (L.) Pursh","ROSE PINK"
"SAAZG","Salvia azurea Michx. ex Lam. var. grandiflora Benth.","pitcher sage"
"SABR8","Sagittaria brevirostra Mack. & Bush","SHORT-BEAK ARROWHEAD"
"SACA13","Sanguinaria canadensis L.","BLOODROOT"
"SACA21","Sagittaria calycina Engelm.","hooded arrowhead"
"SACA5","Salix caroliniana Michx.","CAROLINA WILLOW"
"SACE","Saururus cernuus L.","LIZARDS TAIL"
"SACU","Sagittaria cuneata Sheldon","DUCKPOTATO ARROWHEAD"
"SADE","Sagina decumbens (Elliott) Torr. & A. Gray","trailing pearlwort"
"SAER","Salix eriocephala Michx.","heartleaf willow"
"SAFR","Salix fragilis L.","CRACK WILLOW"
"SAGR","Sagittaria graminea Michx.","BLACK SNAKEROOT"
"SAGRG","Sagittaria graminea Michx. var. graminea","GRASS-LEAF ARROWHEAD"
"SAHU2","Salix humilis Marshall","DWARF PUSSY WILLOW"
"SALA2","Sagittaria latifolia Willd.","BROAD-LEAVED ARROWHEAD"
"SALO2","Sagittaria longiloba Engelm. ex J.G. Sm.","LONGBARBED ARROWHEAD"
"SALY2","Salvia lyrata L.","CANCER WEED"
"SANI","Salix nigra Marshall","BLACK WILLOW"
"SANIC4","Sambucus nigra L. ssp. canadensis (L.) R. Bolli","elderberry"
"SAOF4","Saponaria officinalis L.","BOUNCINGBET"
"SAPL","Sagittaria platyphylla (Engelm.) J.G. Sm.","DELTA ARROWHEAD"
"SARA3","Saccharum ravennae (L.) L.","RANENNA GRASS"
"SARE3","Salvia reflexa Hornem.","LANCELEAF SAGE"
"SARI","Sagittaria rigida Pursh","SESSILE-FRUIT ARROWHEAD"
"SARU","Salicornia rubra A. Nelson","SALTWORT"
"SASA4","Sapindus saponaria L.","WING-LEAF SOAPBERRY"
"SASC2","Salvia sclarea L.","CLEAREYE"
"SASY","Salvia ×sylvestris L. (pro sp.) [nemorosa × pratensis]","WOODLAND SAGE"
"SATE4","Saxifraga texana Buckley","TEXAS SAXIFRAGE"
"SAVA3","Samolus valerandi L.","SEASIDE BROOKWEED"
"SCACA","Schoenoplectus acutus (Muhl. ex Bigelow) Á. Löve & D. Löve var. acutus","HARD-STEM BULRUSH"
"SCAM6","Schoenoplectus americanus (Pers.) Volkart ex Schinz & R. Keller","AMERICAN BULRUSH"
"SCAR7","Schedonorus arundinaceus (Schreb.) Dumort., nom. cons.","tall fescue"
"SCAT2","Scirpus atrovirens Willd.","GREEN BULRUSH"
"SCBR3","Scutellaria brittonii Porter","Britton's skullcap"
"SCCI","Scleria ciliata Michx.","FRINGED NUT-RUSH"
"SCDE6","Schoenoplectus deltarum (Schuyler) Soják","delta bulrush"
"SCDU2","Sclerochloa dura (L.) P. Beauv.","HARD GRASS"
"SCFE","Scolochloa festucacea (Willd.) Link","RIVER GRASS"
"SCGA","Scutellaria galericulata L.","MARSH SKULLCAP"
"SCGE2","Scirpus georgianus Harper","Georgia bulrush"
"SCHA10","Schoenoplectiella hallii (A.Gray) Lye","HALL BULRUSH"
"SCHE5","Schoenoplectus heterochaetus (Chase) Soják","PALE GREAT BULRUSH"
"SCIN","Scutellaria incana Biehler","hoary skullcap"
"SCLA2","Scutellaria lateriflora L.","MAD-DOG SKULLCAP"
"SCLA6","Scorzonera laciniata L.","CUT-LEAF VIPER-GRASS"
"SCOV","Scutellaria ovata Hill","EGGLEAF SKULLCAP"
"SCPA","Schedonnardus paniculatus (Nutt.) Trel.","TUMBLEGRASS"
"SCPA5","Scleria pauciflora Muhl. ex Willd.","FEWFLOWER RAZORSEDGE"
"SCPA7","Scutellaria parvula Michx.","SMALL SKULLCAP"
"SCPA8","Scirpus pallidus (Britton) Fernald","PALE BULRUSH"
"SCPAA2","Scutellaria parvula Michx. var. australis Fassett","SOUTHERN SMALL SKULLCAP"
"SCPE4","Scirpus pendulus Muhl.","rufous bulrush"
"SCPR4","Schedonorus pratensis (Huds.) P. Beauv.","MEADOW FESCUE"
"SCRE3","Scutellaria resinosa Torr.","RESINOUS SKULLCAP"
"SCSC","Schizachyrium scoparium (Michx.) Nash","LITTLE BLUESTEM"
"SCTA2","Schoenoplectus tabernaemontani (C.C. Gmel.) Palla","SOFTSTEM BULRUSH"
"SCTR","Scleria triglomerata Michx.","WHIP RAZORSEDGE"
"SEAU","Selenia aurea Nutt.","golden selenia"
"SEFA","Setaria faberi Herrm.","GIANT FOXTAIL"
"SEFL3","Senecio flaccidus Less.","THREAD-LEAF RAGWORT"
"SEMA11","Senna marilandica (L.) Link","WILD SHOWY PARTRIDGEPEA"
"SEOB4","Senna obtusifolia (L.) Irwin & Barneby","COFFEEWEED"
"SEOC2","Senna occidentalis (L.) Link","septicweed"
"SEPU","Sedum pulchellum Michx.","STONE CROP"
"SEPUP2","Setaria pumila (Poir.) Roem. & Schult. ssp. pumila","yellow foxtail"
"SERI2","Senecio riddellii Torr. & A. Gray","RIDDELL RAGWORT"
"SERU","Selaginella rupestris (L.) Spring","LEDGE SPIKE-MOSS"
"SEVA4","Securigera varia (L.) Lassen","crownvetch"
"SEVE3","Setaria verticillata (L.) P. Beauv.","bristly foxtail"
"SEVI4","Setaria viridis (L.) P. Beauv.","GREEN FOXTAIL"
"SEVU","Senecio vulgaris L.","OLD-MAN-IN-THE-SPRING"
"SHAR2","Sherardia arvensis L.","BLUE FIELD-MADDER"
"SHRO2","Shinnersoseris rostrata (A. Gray) S. Tomb","BEAKED-SKELETON-WEED"
"SIAL2","Sisymbrium altissimum L.","TUMBLEMUSTARD"
"SIAL5","Sinapis alba L.","WHITE-MUSTARD"
"SIAN","Sicyos angulatus L.","BUR CUCUMBER"
"SIAN2","Silene antirrhina L.","SLEEPY SILENE"
"SIAN3","Sisyrinchium angustifolium Mill.","BLUE EYEGRASS"
"SICA9","Sisyrinchium campestre E.P. Bicknell","WHITE EYEDGRASS"
"SIIND","Silphium integrifolium Michx. var. deamii L.M. Perry","ENTIRE-LEAF ROSINWEED"
"SILA21","Silene latifolia Poir.","BLADDER-CAMPION"
"SILA3","Silphium laciniatum L.","compassplant"
"SILA5","Sisyrinchium langloisii Greene","ROADSIDE BLUE-EYED-GRASS"
"SILAL3","Sideroxylon lanuginosum Michx. ssp. lanuginosum","WOLLY BUCKTHORN"
"SIMO2","Sisyrinchium montanum Greene","STRICT BLUE-EYED-GRASS"
"SINO","Silene noctiflora L.","NIGHT-FLOWERING CATCHFLY"
"SIOF","Sisymbrium officinale (L.) Scop.","HEDGEMUSTARD"
"SIPEP","Silphium perfoliatum L. var. perfoliatum","CUP-PLANT"
"SIRE2","Silene regia Sims","ROYAL CATCHFLY"
"SISP","Sida spinosa L.","PRICKLY SIDA"
"SISU2","Sium suave Walter","waterparsnip"
"SIVI2","Sibara virginica (L.) Rollins","VIRGINIA WINGED-ROCKCRESS"
"SIVI4","Silene virginica L.","FIRE-PINK"
"SMBO2","Smilax bona-nox L.","SAW GREENBRIER"
"SMEC","Smilax ecirrhata (Engelm. ex Kunth) S. Watson","GREENBRIAR"
"SMHE","Smilax herbacea L.","carrion-flower"
"SMLA3","Smilax lasioneura Hook.","BLUE RIDGE CARRION-FLOWER"
"SMPU2","Smilax pulverulenta Michx.","DOWNY CARRION-FLOWER"
"SMTA2","Smilax tamnoides L.","BRISTLY GREENBRIER"
"SMUV","Smallanthus uvedalius (L.) Mack. ex Small","HAIRY-LEAFCUP"
"SOAM","Solanum americanum Mill.","BLACK NIGHTSHADE"
"SOARU","Sonchus arvensis L. ssp. uliginosus (M. Bieb.) Nyman","FIELD SOW-THISTLE"
"SOAS","Sonchus asper (L.) Hill","PRICKLY SOWTHISTLE"
"SOAU","Sorbus aucuparia L.","European mountain ash"
"SOBI2","Sorghum bicolor (L.) Moench","SHATTERCANE"
"SOCA3","Solanum carolinense L.","HORSENETTLE"
"SOCAG","Solidago canadensis L. var. gilvocanescens Rydb.","TALL GOLDENROD"
"SOCI","Solanum citrullifolium A. Braun","watermelon nightshade"
"SODU","Solanum dulcamara L.","BITTER NIGHTSHADE"
"SOEL","Solanum elaeagnifolium Cav.","SILVERLEAF NIGHTSHADE"
"SOFL2","Solidago flexicaulis L.","BROADLEAF GOLDENROD"
"SOGI","Solidago gigantea Aiton","late goldenrod"
"SOHA","Sorghum halepense (L.) Pers.","JOHNSONGRASS"
"SOIN2","Solanum interius Rydb.","DEADLY NIGHTSHADE"
"SOMI2","Solidago missouriensis Nutt.","MISSOURI GOLDENROD"
"SONEL","Solidago nemoralis Aiton var. longipetiolata (Mack. & Bush) Palmer & Steyerm.","GRAY GOLDENROD"
"SONU","Sophora nuttalliana B.L. Turner","silky sophora"
"SONU2","Sorghastrum nutans (L.) Nash","INDIANGRASS"
"SOOL","Sonchus oleraceus L.","sowthistle"
"SOPE","Solidago petiolaris Aiton","DOWNY GOLDENROD"
"SORA","Solidago radula Nutt.","ROUGH GOLDENROD"
"SORO","Solanum rostratum Dunal","BUFFALO-BUR"
"SOSP2","Solidago speciosa Nutt.","SHOWY GOLDENROD"
"SOTR","Solanum triflorum Nutt.","CUTLEAF NIGHTSHADE"
"SOUL2","Solidago ulmifolia Muhl. ex Willd.","elmleaf goldenrod"
"SPAI","Sporobolus airoides (Torr.) Torr.","ALKALI SACATON"
"SPAM","Sparganium americanum Nutt.","BURREED"
"SPAN3","Sphaeralcea angustifolia (Cav.) G. Don","NARROWLEAF GLODE MALLOW"
"SPAR","Spergula arvensis L.","CORN SPURRY"
"SPCE","Spiranthes cernua (L.) Rich.","LADIES-TRESSES"
"SPCL","Sporobolus clandestinus (Biehler) Hitchc.","HIDDEN DROPSEED"
"SPCO","Sphaeralcea coccinea (Nutt.) Rydb.","SCARLET GLOBEMALLOW"
"SPCOC2","Sporobolus compositus (Poir.) Merr. var. compositus","TALL DROPSEED"
"SPCR","Sporobolus cryptandrus (Torr.) A. Gray","SAND DROPSEED"
"SPDI2","Spermolepis divaricata (Walter) Raf. ex Ser.","FORKED SPERMOLEPIS"
"SPEU","Sparganium eurycarpum Engelm.","GIANT BURREED"
"SPFE","Sphaeralcea fendleri A. Gray","THICKET GLOBE-MALLOW"
"SPGI","Sporobolus giganteus Nash","GIANT DROPSEED"
"SPGL2","Spermacoce glabra Michx.","SMOOTH BUTTONWEED"
"SPGR","Spartina gracilis Trin.","ALKALI CORDGRASS"
"SPHE","Sporobolus heterolepis (A. Gray) A. Gray","PRAIRIE DROPSEED"
"SPIN","Spermolepis inermis (Nutt. ex DC.) Mathias & Constance","SPREADING SPERMOLEPIS"
"SPIN3","Sphenopholis intermedia (Rydb.) Rydb.","PRAIRIE WEDGESCALE"
"SPLA4","Spiranthes lacera (Raf.) Raf.","SLENDER LADIES-TRESSES"
"SPLU2","Spiranthes lucida (H.H. Eaton) Ames","SHINING LADIES'-TRESSES"
"SPNE2","Sporobolus neglectus Nash","puffsheath dropseed"
"SPOB","Sphenopholis obtusata (Michx.) Scribn.","PRAIRIE WEDGEGRASS"
"SPOC","Spiranthes ochroleuca (Rydb.) Rydb.","YELLOW NODDING LADIES'-TRESSES"
"SPOV","Spiranthes ovalis Lindl.","October ladies'-tresses"
"SPPE","Spartina pectinata Bosc ex Link","PRAIRIE CORDGRASS"
"SPPO","Spirodela polyrrhiza (L.) Schleid.","GREATER DUCKWEED"
"SPPY2","Sporobolus pyramidatus (Lam.) Hitchc.","WHORLED DROPSEED"
"SPSA3","Sphaerophysa salsula (Pall.) DC.","RED BLADDER-VETCH"
"SPVA","Sporobolus vaginiflorus (Torr. ex A. Gray) Alph. Wood","POVERTY DROPSEED"
"SPVAO","Sporobolus vaginiflorus (Torr. ex A. Gray) Alph. Wood var. ozarkanus (Fernald) Shinners","Ozark dropseed"
"SPVE","Spiranthes vernalis Engelm. & A. Gray","TWISTED LADIES-TRESSES"
"STAN","Stachys annua (L.) L.","ANNUAL HEDGE-NETTLE"
"STARA","Stenotus armerioides Nutt. var. armerioides","GOLDENWEED"
"STBI2","Stylosanthes biflora (L.) Britton, Sterns & Poggenb.","SIDE-BEAK PENCIL-FLOWER"
"STHE9","Strophostyles helvola (L.) Elliott","trailing fuzzy-bean"
"STHY","Streptanthus hyacinthoides Hook.","smooth jewelflower"
"STLE6","Strophostyles leiosperma (Torr. & A. Gray) Piper","wild bean"
"STLI2","Stenosiphon linifolius (Nutt. ex James) Heynh.","false gaura"
"STLO","Stellaria longifolia Muhl. ex Willd.","LONGLEAF STITCHWORT"
"STME2","Stellaria media (L.) Vill.","CHICKWEED"
"STNIN","Stenaria nigricans (Lam.) Terrell var. nigricans","NARROWLEAF BLUETS"
"STPA4","Stephanomeria pauciflora (Torr.) A. Nelson","WIRE LETTUCE"
"STPE15","Stuckenia pectinata (L.) Börner","SAGO PONDWEED"
"STPII","Stanleya pinnata (Pursh) Britton var. integrifolia (James ex Torr.) Rollins","GOLDEN PRINCE'S-PLUME"
"STPIP5","Stachys pilosa Nutt. var. pilosa","hedgenettle"
"STSY","Stillingia sylvatica L.","queensdelight"
"STTR","Staphylea trifolia L.","bladdernut"
"SUCA2","Suaeda calceoliformis (Hook.) Moq.","PURSH SEEPWEED"
"SYAN2","Symphyotrichum anomalum (Engelm.) G.L. Nesom","BABY WHITE ASTER"
"SYCI2","Symphyotrichum ciliatum (Ledeb.) G.L. Nesom","rayless aster"
"SYCO4","Symphyotrichum cordifolium (L.) G.L. Nesom","ARROW ASTER"
"SYDRD","Symphyotrichum drummondii (Lindl.) G.L. Nesom var. drummondii","DRUMMOND ASTER"
"SYFAC","Symphyotrichum falcatum (Lindl.) G.L. Nesom var. commutatum (Torr. & A. Gray) G.L. Nesom","ROUGH WHITE PRAIRIE ASTER"
"SYFE","Symphyotrichum fendleri (A. Gray) G.L. Nesom","FENDLER ASTER"
"SYLAL4","Symphyotrichum lanceolatum (Willd.) G.L. Nesom ssp. lanceolatum var. lanceolatum","WHITE PANICLE ASTER"
"SYLAL7","Symphyotrichum lateriflorum (L.) Á. Löve & D. Löve var. lateriflorum","CALICO ASTER"
"SYNO2","Symphyotrichum novae-angliae (L.) G.L. Nesom","New England aster"
"SYOB","Symphyotrichum oblongifolium (Nutt.) G.L. Nesom","AROMATIC ASTER"
"SYOC","Symphoricarpos occidentalis Hook.","WESTERN SNOWBERRY"
"SYON2","Symphyotrichum ontarionis (Wiegand) G.L. Nesom","MISSOURI ASTER"
"SYOOO","Symphyotrichum oolentangiense (Riddell) G.L. Nesom var. oolentangiense","SKY-BLUE ASTER"
"SYOR","Symphoricarpos orbiculatus Moench","buckbrush"
"SYPA10","Symphyotrichum parviceps (Burgess) G.L. Nesom","SMALL-HEAD ASTER"
"SYPAP2","Symphyotrichum patens (Aiton) G.L. Nesom var. patens","LATE PURPLE ASTER"
"SYPIP3","Symphyotrichum pilosum (Willd.) G.L. Nesom var. pilosum","WHITE OLDFIELD ASTER"
"SYPRP","Symphyotrichum praealtum (Poir.) G.L. Nesom var. praealtum","WILLOWLEAF ASTER"
"SYSE2","Symphyotrichum sericeum (Vent.) G.L. Nesom","SILKY ASTER"
"SYTU2","Symphyotrichum turbinellum (Lindl.) G.L. Nesom","smooth violet prairie aster"
"SYUR","Symphyotrichum urophyllum (Lindl.) G.L. Nesom","WHITE ARROW ASTER"
"SYVU","Syringa vulgaris L.","lilac"
"TABA","Tanacetum balsamita L.","costmary"
"TACH2","Tamarix chinensis Lour.","fivestamen tamarisk"
"TALA2","Taraxacum laevigatum (Willd.) DC.","SMOOTH DANDELION"
"TAOF","Taraxacum officinale F.H. Wigg.","dandelion"
"TAPA4","Tamarix parviflora DC.","SMALL-FLOWER TAMARISK"
"TARA","Tamarix ramosissima Ledeb.","SALT-CEDAR"
"TAVU","Tanacetum vulgare L.","tansy"
"TEAC","Tetraneuris acaulis (Pursh) Greene","STEMLESS FOUR-NERVE-DAISY"
"TECA3","Teucrium canadense L.","AMERICAN GERMANDER"
"TELA","Teucrium laciniatum Torr.","cutleaf germander"
"TELI3","Tetraneuris linearifolia (Hook.) Greene","FINE-LEAF FOUR-NERVE-DAISY"
"TESC2","Tetraneuris scaposa (DC.) Greene","STEMMED FOUR-NERVE-DAISY"
"TEVI","Tephrosia virginiana (L.) Pers.","VIRGINIA TEPHROSIA"
"THAR5","Thlaspi arvense L.","pennycress"
"THDA","Thalictrum dasycarpum Fisch. & Avé-Lall.","PURPLE MEADOWRUE"
"THDI","Thalictrum dioicum L.","EARLY MEADOW-RUE"
"THFI","Thelesperma filifolium (Hook.) A. Gray","GREENTHREAD"
"THIN6","Thinopyrum intermedium (Host) Barkworth & D.R. Dewey","intermediate wheatgrass"
"THPA","Thelypteris palustris Schott","EASTERN MARSH FERN"
"THPO7","Thinopyrum ponticum (Podp.) Z.-W. Liu & R.-C. Wang","EURASIAN QUACK GRASS"
"THTH2","Thalictrum thalictroides (L.) Eames & B. Boivin","RUE-ANEMONE"
"THTRT","Thaspium trifoliatum (L.) A. Gray var. trifoliatum","PURPLE MEADOW-PARSNIP"
"TIAM","Tilia americana L.","basswood"
"TILA2","Tidestromia lanuginosa (Nutt.) Standl.","WOOLY TIDESTROMIA"
"TOAR","Torilis arvensis (Huds.) Link","SPREADING HEDGE-PARSLEY"
"TOEX2","Townsendia exscapa (Richardson) Porter","STEMLESS TOWNSEND-DAISY"
"TOPU2","Toxicodendron pubescens Mill.","poison oak"
"TORA2","Toxicodendron radicans (L.) Kuntze","POISON IVY"
"TRAE","Triticum aestivum L.","WHEAT"
"TRAL2","Tridens albescens (Vasey) Wooton & Standl.","white tridens"
"TRAN3","Triosteum angustifolium L.","YELLOW-FLOWERED HORSE GENTIAN"
"TRAR4","Trifolium arvense L.","RABBITFOOT CLOVER"
"TRAU2","Trifolium aureum Pollich","hop clover"
"TRAU4","Triosteum aurantiacum E.P. Bicknell","ORANGE-FRUIT HORSE-GENTIAN"
"TRBR","Tradescantia bracteata Small","SPIDERWORTOVER"
"TRBR5","Trichostema brachiatum L.","fluxweed"
"TRDA3","Tripsacum dactyloides (L.) L.","Eastern gamagrass"
"TRDU2","Trifolium dubium Sibth.","SMALL HOP CLOVER"
"TRFL2","Tridens flavus (L.) Hitchc.","PURPLETOP"
"TRHO2","Triodanis holzingeri McVaugh","HOLZINGER VENUS' LOOKING-GLASS"
"TRHY","Trifolium hybridum L.","ALSIKE CLOVER"
"TRIN3","Trifolium incarnatum L.","CRIMSON CLOVER"
"TRLA10","Triodanis lamprosperma McVaugh","prairie Venus' looking-glass"
"TRMA20","Triglochin maritima L.","SEASIDE ARROW-GRASS"
"TRMAM","Tripleurospermum maritimum (L.) W.D.J. Koch ssp. maritimum","WILD CHAMOMILE"
"TRMI6","Tripterocalyx micranthus (Torr.) Hook.","SANDPUFFS"
"TRMUE","Tridens muticus (Torr.) Nash var. elongatus (Buckley) Shinners","AWNLESS FLUFF GRASS"
"TROC","Tradescantia occidentalis (Britton) Smyth","PRAIRIE SPIDERWORT"
"TRPE4","Triodanis perfoliata (L.) Nieuwl.","Venus' looking-glass"
"TRPO","Tragopogon porrifolius L.","VEGETABLEOYSTER SALSIFY"
"TRPR","Tragopogon pratensis L.","MEADOW SALSIFY"
"TRPR2","Trifolium pratense L.","RED CLOVER"
"TRPU4","Triplasis purpurea (Walter) Chapm.","PURPLE SANDGRASS"
"TRRE2","Trifolium reflexum L.","ladino clover"
"TRRE2","Trifolium reflexum L.","BUFFALO CLOVER"
"TRRE3","Trifolium repens L.","WHITE CLOVER"
"TRRE4","Trifolium resupinatum L.","Persian clover"
"TRSE2","Trillium sessile L.","TOAD SHADE"
"TRST2","Tridens strictus (Nutt.) Nash","LONGSPIKE TRIDENS"
"TRTE","Tribulus terrestris L.","puncture vine"
"TRTH","Tradescantia tharpii E.S. Anderson & Woodson","THARP SPIDERWORT"
"TRTR3","Triphora trianthophora (Sw.) Rydb.","threebirds"
"TRVI5","Trillium viridescens Nutt.","TAPER-TIP WAKEROBIN"
"TYAN","Typha angustifolia L.","NARROWLEAF CATTAIL"
"TYDO","Typha domingensis Pers.","SOUTHERN CATTAIL"
"TYLA","Typha latifolia L.","CATTAIL"
"ULAL","Ulmus alata Michx.","WINGED ELM"
"ULAM","Ulmus americana L.","AMERICAN ELM"
"ULPR","Ulmus procera Salisb.","SMOOTH-LEAF ELM"
"ULPU","Ulmus pumila L.","SIBERIAN ELM"
"ULRU","Ulmus rubra Muhl.","SLIPPERY ELM"
"ULTH","Ulmus thomasii Sarg.","ROCK ELM"
"URCH3","Urtica chamaedryoides Pursh","HEART-LEAF NETTLE"
"URDIG","Urtica dioica L. ssp. gracilis (Aiton) Seland.","STINGING NETTLE"
"URTE2","Urochloa texana (Buckley) R. Webster","TEXAS SIGNAL GRASS"
"UTGI","Utricularia gibba L.","BLADDERPOD"
"UVGR","Uvularia grandiflora Sm.","bellwort"
"VAAR","Vaccinium arboreum Marshall","FARKLEBERRY"
"VAHI2","Vaccaria hispanica (Mill.) Rauschert","COWCOCKLE"
"VAPA4","Vaccinium pallidum Aiton","LOW BUSH BLUEBERRY"
"VARA","Valerianella radiata (L.) Dufr.","WOODS' CORNSALAD"
"VARA","Valerianella radiata (L.) Dufr.","CORN-SALAD"
"VAST","Vaccinium stamineum L.","DEERBERRY"
"VEAG","Veronica agrestis L.","FIELD SPEEDWELL"
"VEAL","Verbesina alternifolia (L.) Britton ex Kearney","wingstem"
"VEAM2","Veronica americana Schwein. ex Benth.","AMERICAN SPEEDWELL"
"VEAN2","Veronica anagallis-aquatica L.","WATER SPEEDWELL"
"VEAR","Veronica arvensis L.","corn speedwell"
"VEBA","Vernonia baldwinii Torr.","BALDWIN IRONWEED"
"VEBL","Verbascum blattaria L.","mullein"
"VEBR","Verbena bracteata Cav. ex Lag. & Rodr.","BIGBRACT VERBENA"
"VEFAC","Vernonia fasciculata Michx. ssp. corymbosa (Schwein. ex Keating) S.B. Jones","PRAIRIE IRONWEED"
"VEGI","Vernonia gigantea (Walter) Trel.","giant ironweed"
"VEHA2","Verbena hastata L.","BLUE VERBENA"
"VEHE","Verbesina helianthoides Michx.","gravelweed"
"VEMI2","Vernonia missurica Raf.","Ironweed"
"VEMO","Verbena ×moechina Moldenke [simplex × stricta]","VERBENA MOECHINA"
"VEPE2","Veronica peregrina L.","PURSLANE SPEEDWELL"
"VEPO","Veronica polita Fr.","gray field speedwell"
"VESE","Veronica serpyllifolia L.","THYMELEAF SPEEDWELL"
"VESI","Verbena simplex Lehm.","NARROWLEAF VERBENA"
"VEST","Verbena stricta Vent.","WOOLY VERBENA"
"VETH","Verbascum thapsus L.","WOOLLY MULLEIN"
"VETR","Veronica triphyllos L.","finger speedwell"
"VEUR","Verbena urticifolia L.","crownbeard"
"VEVI3","Verbesina virginica L.","white crownbeard"
"VEVI4","Veronicastrum virginicum (L.) Farw.","CULVER'S-ROOT"
"VEVI5","Veratrum virginicum (L.) W.T. Aiton","BUNCHFLOWER"
"VIAC2","Vitis acerifolia Raf.","MAPLE-LEAF GRAPE"
"VIAE","Vitis aestivalis Michx.","SUMMER GRAPE"
"VIAF2","Viola affinis Leconte","WOODLAND BLUE VIOLET"
"VIAMA3","Vicia americana Muhl. ex Willd. ssp. americana","AMERICAN PURPLE VETCH"
"VIBI","Viola bicolor Pursh","field pansy"
"VICA2","Vicia caroliniana Walter","wood vetch"
"VICI2","Vitis cinerea (Engelm.) Engelm. ex Millard","GRAY-BARK GRAPE"
"VICR","Vicia cracca L.","COW VETCH"
"VIMI2","Vinca minor L.","periwinkle"
"VIMI3","Viola missouriensis Greene","Missouri violet"
"VINE","Viola nephrophylla Greene","NORTHERN BLUE VIOLET"
"VINE","Viola nephrophylla Greene","MEADOW VIOLET"
"VINU2","Viola nuttallii Pursh","NUTTALL VIOLET"
"VIPA18","Viola ×palmata L. (pro sp.) [brittoniana or pedatifida × affinis or sororia]","EARLY BLUE VIOLET"
"VIPE","Viola pedata L.","BIRDFOOT VIOLET"
"VIPE2","Viola pedatifida G. Don","PRAIRIE VIOLET"
"VIPU3","Viola pubescens Aiton","DOWNY YELLOW VIOLET"
"VIRI","Vitis riparia Michx.","RIVERBANK GRAPE"
"VIRU","Viburnum rufidulum Raf.","SOUTHERN BLACKHAW"
"VISA","Vicia sativa L.","common vetch"
"VISA2","Viola sagittata Aiton","ARROWLEAF VIOLET"
"VISO","Viola sororia Willd.","butterfly violet"
"VITR","Viola tricolor L.","Johnny-jump-up"
"VIVI","Vicia villosa Roth","HAIRY VETCH"
"VIVU","Vitis vulpina L.","WINTER GRAPE"
"VUMY","Vulpia myuros (L.) C.C. Gmel.","rattail fescue"
"VUOC","Vulpia octoflora (Walter) Rydb.","SIXWEEKS FESCUE"
"WOCO","Wolffia columbiana Karst.","watermeal"
"WOKA","Woodsia ×kansana R.E. Brooks [obtusa × oregana]","WOODSIA KANSANA"
"WOOB2","Woodsia obtusa (Spreng.) Torr.","BLUNT-LOBED WOODSIA"
"XASP2","Xanthium spinosum L.","spiny cocklebur"
"XAST","Xanthium strumarium L.","COCKLEBUR"
"YUAR2","Yucca arkansana Trel.","Arkansas yucca"
"YUFI","Yucca filamentosa L.","Yucca"
"YUGLG","Yucca glauca Nutt. var. gurneyi McKelvey","SOAPWEED YUCCA"
"ZAAM","Zanthoxylum americanum Mill.","PRICKLY ASH"
"ZAPA","Zannichellia palustris L.","HORNED PONDWEED"
"ZIAP","Zizia aptera (A. Gray) Fernald","MEADOW PARSNIP"
"ZIAQ","Zizania aquatica L.","ANNUAL WILDRICE"
"ZIAU","Zizia aurea (L.) W.D.J. Koch","GOLDEN ALEXANDERS"
"ZINU","Zigadenus nuttallii (A. Gray) S. Watson","death camas"
"ZIPAI","Zizania palustris L. var. interior (Fassett) Dore","NORTHERN WILD RICE"
